# PORT_M1B_SPEC.md S1.1 OR_EXT ledger (CC-M1-6.1) (spec_sha16=d31f48b59877e44d)
# params_hash=c0fd01c82cf4831599c021524d8cdabcf7a0af758ef8b6b9047750390b514b38
# S1.1 differential vs m1/levels_v3 over EVERY session: adding the OR_EXT family may not perturb any other level, and every new touch must belong to OR_EXT
asset	date8	n_non_orext_rows	n_non_orext_mismatch	n_orext_rows	n_orext_unexpected_keys	n_touches_v3	n_touches_v4	n_orext_touches	verdict
NKD	20220118	212	0	8	0	523	532	9	PASS
NKD	20220119	225	0	8	0	404	407	3	PASS
NKD	20220120	230	0	8	0	775	780	5	PASS
NKD	20220121	231	0	8	0	884	892	8	PASS
NKD	20220124	222	0	8	0	760	768	8	PASS
NKD	20220125	231	0	8	0	1051	1058	7	PASS
NKD	20220126	221	0	8	0	632	636	4	PASS
NKD	20220127	226	0	8	0	574	580	6	PASS
NKD	20220128	239	0	8	0	632	639	7	PASS
NKD	20220131	225	0	8	0	435	437	2	PASS
NKD	20220201	237	0	8	0	533	538	5	PASS
NKD	20220202	219	0	8	0	343	350	7	PASS
NKD	20220203	216	0	8	0	439	444	5	PASS
NKD	20220204	224	0	8	0	563	569	6	PASS
NKD	20220207	216	0	8	0	414	422	8	PASS
NKD	20220208	214	0	8	0	335	344	9	PASS
NKD	20220209	212	0	8	0	233	236	3	PASS
NKD	20220210	219	0	8	0	604	613	9	PASS
NKD	20220211	224	0	8	0	433	440	7	PASS
NKD	20220214	225	0	8	0	680	692	12	PASS
NKD	20220215	217	0	8	0	404	410	6	PASS
NKD	20220216	227	0	8	0	340	349	9	PASS
NKD	20220217	213	0	8	0	408	412	4	PASS
NKD	20220218	225	0	8	0	439	443	4	PASS
NKD	20220221	222	0	8	0	346	353	7	PASS
NKD	20220222	226	0	8	0	651	659	8	PASS
NKD	20220223	229	0	8	0	413	421	8	PASS
NKD	20220224	220	0	8	0	606	619	13	PASS
NKD	20220225	233	0	8	0	381	385	4	PASS
NKD	20220228	227	0	8	0	753	767	14	PASS
NKD	20220301	235	0	8	0	533	543	10	PASS
NKD	20220302	229	0	8	0	503	519	16	PASS
NKD	20220303	225	0	8	0	436	439	3	PASS
NKD	20220304	224	0	8	0	459	463	4	PASS
NKD	20220307	234	0	8	0	503	512	9	PASS
NKD	20220308	247	0	8	0	945	946	1	PASS
NKD	20220309	243	0	8	0	463	472	9	PASS
NKD	20220310	236	0	8	0	366	373	7	PASS
NKD	20220311	246	0	8	0	288	290	2	PASS
NKD	20220314	234	0	8	0	442	445	3	PASS
NKD	20220315	233	0	8	0	525	535	10	PASS
NKD	20220316	224	0	8	0	380	385	5	PASS
NKD	20220317	232	0	8	0	359	366	7	PASS
NKD	20220318	225	0	8	0	302	302	0	PASS
NKD	20220321	226	0	8	0	421	426	5	PASS
NKD	20220322	216	0	8	0	252	256	4	PASS
NKD	20220323	226	0	8	0	333	337	4	PASS
NKD	20220324	225	0	8	0	457	458	1	PASS
NKD	20220325	228	0	8	0	623	629	6	PASS
NKD	20220328	225	0	8	0	522	530	8	PASS
NKD	20220329	223	0	8	0	499	505	6	PASS
NKD	20220330	221	0	8	0	429	432	3	PASS
NKD	20220331	224	0	8	0	333	336	3	PASS
NKD	20220401	225	0	8	0	499	502	3	PASS
NKD	20220404	226	0	8	0	245	249	4	PASS
NKD	20220405	218	0	8	0	365	373	8	PASS
NKD	20220406	222	0	8	0	403	408	5	PASS
NKD	20220407	223	0	8	0	432	437	5	PASS
NKD	20220408	224	0	8	0	339	341	2	PASS
NKD	20220411	219	0	8	0	560	564	4	PASS
NKD	20220412	217	0	8	0	381	384	3	PASS
NKD	20220413	218	0	8	0	320	326	6	PASS
NKD	20220414	229	0	8	0	330	335	5	PASS
NKD	20220418	219	0	8	0	414	422	8	PASS
NKD	20220419	225	0	8	0	345	348	3	PASS
NKD	20220420	220	0	8	0	508	511	3	PASS
NKD	20220421	217	0	8	0	380	385	5	PASS
NKD	20220422	233	0	8	0	474	485	11	PASS
NKD	20220425	226	0	8	0	756	762	6	PASS
NKD	20220426	222	0	8	0	345	349	4	PASS
NKD	20220427	232	0	8	0	670	678	8	PASS
NKD	20220428	227	0	8	0	318	326	8	PASS
NKD	20220429	235	0	8	0	428	433	5	PASS
NKD	20220502	234	0	8	0	516	520	4	PASS
NKD	20220503	220	0	8	0	437	443	6	PASS
NKD	20220504	218	0	8	0	447	454	7	PASS
NKD	20220505	234	0	8	0	331	336	5	PASS
NKD	20220506	230	0	8	0	631	635	4	PASS
NKD	20220509	224	0	8	0	360	366	6	PASS
NKD	20220510	230	0	8	0	588	590	2	PASS
NKD	20220511	227	0	8	0	675	683	8	PASS
NKD	20220512	226	0	8	0	651	659	8	PASS
NKD	20220513	227	0	8	0	256	260	4	PASS
NKD	20220516	236	0	8	0	424	426	2	PASS
NKD	20220517	225	0	8	0	385	392	7	PASS
NKD	20220518	216	0	8	0	410	412	2	PASS
NKD	20220519	231	0	8	0	526	533	7	PASS
NKD	20220520	223	0	8	0	403	408	5	PASS
NKD	20220523	228	0	8	0	576	581	5	PASS
NKD	20220524	224	0	8	0	436	443	7	PASS
NKD	20220525	226	0	8	0	459	467	8	PASS
NKD	20220526	218	0	8	0	364	371	7	PASS
NKD	20220527	219	0	8	0	239	245	6	PASS
NKD	20220530	221	0	8	0	226	228	2	PASS
NKD	20220531	212	0	8	0	504	507	3	PASS
NKD	20220601	213	0	8	0	615	617	2	PASS
NKD	20220602	219	0	8	0	341	346	5	PASS
NKD	20220603	224	0	8	0	352	357	5	PASS
NKD	20220606	214	0	8	0	329	335	6	PASS
NKD	20220607	222	0	8	0	488	488	0	PASS
NKD	20220608	218	0	8	0	461	464	3	PASS
NKD	20220609	210	0	8	0	662	671	9	PASS
NKD	20220610	235	0	8	0	312	317	5	PASS
NKD	20220613	232	0	8	0	226	229	3	PASS
NKD	20220614	236	0	8	0	505	510	5	PASS
NKD	20220615	222	0	8	0	736	737	1	PASS
NKD	20220616	229	0	8	0	315	318	3	PASS
NKD	20220617	245	0	8	0	543	549	6	PASS
NKD	20220620	226	0	8	0	267	270	3	PASS
NKD	20220621	228	0	8	0	233	238	5	PASS
NKD	20220622	223	0	8	0	477	484	7	PASS
NKD	20220623	225	0	8	0	459	466	7	PASS
NKD	20220624	215	0	8	0	239	243	4	PASS
NKD	20220627	234	0	8	0	331	337	6	PASS
NKD	20220628	218	0	8	0	429	433	4	PASS
NKD	20220629	225	0	8	0	329	331	2	PASS
NKD	20220630	214	0	8	0	431	435	4	PASS
NKD	20220701	221	0	8	0	471	477	6	PASS
NKD	20220704	233	0	8	0	257	258	1	PASS
NKD	20220705	221	0	8	0	422	427	5	PASS
NKD	20220706	224	0	8	0	431	435	4	PASS
NKD	20220707	215	0	8	0	351	355	4	PASS
NKD	20220708	228	0	8	0	577	583	6	PASS
NKD	20220711	222	0	8	0	392	392	0	PASS
NKD	20220712	220	0	8	0	316	320	4	PASS
NKD	20220713	221	0	8	0	444	447	3	PASS
NKD	20220714	220	0	8	0	367	371	4	PASS
NKD	20220715	220	0	8	0	351	358	7	PASS
NKD	20220718	221	0	8	0	263	269	6	PASS
NKD	20220719	213	0	8	0	264	270	6	PASS
NKD	20220720	224	0	8	0	310	319	9	PASS
NKD	20220721	213	0	8	0	579	585	6	PASS
NKD	20220722	215	0	8	0	398	402	4	PASS
NKD	20220725	216	0	8	0	267	271	4	PASS
NKD	20220726	210	0	8	0	317	322	5	PASS
NKD	20220727	216	0	8	0	322	325	3	PASS
NKD	20220728	228	0	8	0	390	393	3	PASS
NKD	20220729	211	0	8	0	318	324	6	PASS
NKD	20220801	217	0	8	0	458	461	3	PASS
NKD	20220802	216	0	8	0	366	366	0	PASS
NKD	20220803	218	0	8	0	303	310	7	PASS
NKD	20220804	218	0	8	0	290	297	7	PASS
NKD	20220805	211	0	8	0	461	466	5	PASS
NKD	20220808	220	0	8	0	525	531	6	PASS
NKD	20220809	213	0	8	0	277	283	6	PASS
NKD	20220810	221	0	8	0	298	305	7	PASS
NKD	20220811	220	0	8	0	283	290	7	PASS
NKD	20220812	212	0	8	0	201	209	8	PASS
NKD	20220815	219	0	8	0	295	301	6	PASS
NKD	20220816	212	0	8	0	482	485	3	PASS
NKD	20220817	211	0	8	0	334	338	4	PASS
NKD	20220818	212	0	8	0	338	345	7	PASS
NKD	20220819	210	0	8	0	339	347	8	PASS
NKD	20220822	218	0	8	0	332	338	6	PASS
NKD	20220823	217	0	8	0	435	441	6	PASS
NKD	20220824	214	0	8	0	345	355	10	PASS
NKD	20220825	210	0	8	0	305	305	0	PASS
NKD	20220826	216	0	8	0	513	516	3	PASS
NKD	20220829	240	0	8	0	318	324	6	PASS
NKD	20220830	223	0	8	0	368	373	5	PASS
NKD	20220831	225	0	8	0	406	413	7	PASS
NKD	20220901	217	0	8	0	403	404	1	PASS
NKD	20220902	217	0	8	0	521	525	4	PASS
NKD	20220905	219	0	8	0	235	237	2	PASS
NKD	20220906	219	0	8	0	490	500	10	PASS
NKD	20220907	213	0	8	0	374	379	5	PASS
NKD	20220908	221	0	8	0	419	430	11	PASS
NKD	20220909	243	0	8	0	264	272	8	PASS
NKD	20220912	217	0	8	0	211	214	3	PASS
NKD	20220913	211	0	8	0	275	278	3	PASS
NKD	20220914	239	0	8	0	334	341	7	PASS
NKD	20220915	216	0	8	0	443	447	4	PASS
NKD	20220916	221	0	8	0	237	240	3	PASS
NKD	20220919	215	0	8	0	485	493	8	PASS
NKD	20220920	223	0	8	0	393	404	11	PASS
NKD	20220921	216	0	8	0	579	582	3	PASS
NKD	20220922	229	0	8	0	531	534	3	PASS
NKD	20220923	217	0	8	0	284	288	4	PASS
NKD	20220926	217	0	8	0	505	517	12	PASS
NKD	20220927	219	0	8	0	441	444	3	PASS
NKD	20220928	219	0	8	0	599	606	7	PASS
NKD	20220929	245	0	8	0	455	459	4	PASS
NKD	20220930	224	0	8	0	353	355	2	PASS
NKD	20221003	229	0	8	0	404	408	4	PASS
NKD	20221004	241	0	8	0	215	217	2	PASS
NKD	20221005	223	0	8	0	430	437	7	PASS
NKD	20221006	212	0	8	0	389	393	4	PASS
NKD	20221007	219	0	8	0	312	314	2	PASS
NKD	20221010	223	0	8	0	355	364	9	PASS
NKD	20221011	218	0	8	0	576	581	5	PASS
NKD	20221012	222	0	8	0	422	429	7	PASS
NKD	20221013	210	0	8	0	589	592	3	PASS
NKD	20221014	243	0	8	0	343	352	9	PASS
NKD	20221017	230	0	8	0	343	349	6	PASS
NKD	20221018	223	0	8	0	413	417	4	PASS
NKD	20221019	217	0	8	0	450	456	6	PASS
NKD	20221020	224	0	8	0	375	382	7	PASS
NKD	20221021	220	0	8	0	508	518	10	PASS
NKD	20221024	217	0	8	0	384	388	4	PASS
NKD	20221025	224	0	8	0	249	253	4	PASS
NKD	20221026	219	0	8	0	275	277	2	PASS
NKD	20221027	215	0	8	0	334	336	2	PASS
NKD	20221028	222	0	8	0	305	306	1	PASS
NKD	20221031	228	0	8	0	241	244	3	PASS
NKD	20221101	208	0	8	0	433	437	4	PASS
NKD	20221102	211	0	8	0	462	466	4	PASS
NKD	20221103	215	0	8	0	226	228	2	PASS
NKD	20221104	211	0	8	0	488	492	4	PASS
NKD	20221107	224	0	8	0	224	233	9	PASS
NKD	20221108	211	0	8	0	292	298	6	PASS
NKD	20221109	216	0	8	0	320	323	3	PASS
NKD	20221110	215	0	8	0	276	279	3	PASS
NKD	20221111	228	0	8	0	277	282	5	PASS
NKD	20221114	214	0	8	0	276	280	4	PASS
NKD	20221115	208	0	8	0	408	411	3	PASS
NKD	20221116	215	0	8	0	342	344	2	PASS
NKD	20221117	215	0	8	0	296	299	3	PASS
NKD	20221118	211	0	8	0	312	317	5	PASS
NKD	20221121	208	0	8	0	284	287	3	PASS
NKD	20221122	207	0	8	0	254	258	4	PASS
NKD	20221123	220	0	8	0	200	207	7	PASS
NKD	20221124	203	0	8	0	304	306	2	PASS
NKD	20221125	204	0	8	0	227	230	3	PASS
NKD	20221128	205	0	8	0	370	376	6	PASS
NKD	20221129	212	0	8	0	423	431	8	PASS
NKD	20221130	209	0	8	0	454	458	4	PASS
NKD	20221201	218	0	8	0	375	386	11	PASS
NKD	20221202	223	0	8	0	376	381	5	PASS
NKD	20221205	225	0	8	0	326	328	2	PASS
NKD	20221206	212	0	8	0	349	354	5	PASS
NKD	20221207	217	0	8	0	373	376	3	PASS
NKD	20221208	217	0	8	0	285	288	3	PASS
NKD	20221209	226	0	8	0	235	240	5	PASS
NKD	20221212	207	0	8	0	165	170	5	PASS
NKD	20221213	211	0	8	0	373	379	6	PASS
NKD	20221214	218	0	8	0	330	332	2	PASS
NKD	20221215	218	0	8	0	241	245	4	PASS
NKD	20221216	222	0	8	0	304	309	5	PASS
NKD	20221219	220	0	8	0	354	358	4	PASS
NKD	20221220	213	0	8	0	331	342	11	PASS
NKD	20221221	249	0	8	0	277	279	2	PASS
NKD	20221222	218	0	8	0	301	306	5	PASS
NKD	20221223	233	0	8	0	268	274	6	PASS
NKD	20221227	213	0	8	0	179	181	2	PASS
NKD	20221228	216	0	8	0	241	244	3	PASS
NKD	20221229	214	0	8	0	252	253	1	PASS
NKD	20221230	216	0	8	0	374	376	2	PASS
NKD	20230103	223	0	8	0	309	313	4	PASS
NKD	20230104	214	0	8	0	390	395	5	PASS
NKD	20230105	214	0	8	0	243	247	4	PASS
NKD	20230106	213	0	8	0	374	383	9	PASS
NKD	20230109	220	0	8	0	223	227	4	PASS
NKD	20230110	211	0	8	0	313	320	7	PASS
NKD	20230111	209	0	8	0	228	231	3	PASS
NKD	20230112	212	0	8	0	399	401	2	PASS
NKD	20230113	223	0	8	0	237	242	5	PASS
NKD	20230116	220	0	8	0	115	119	4	PASS
NKD	20230117	211	0	8	0	237	244	7	PASS
NKD	20230118	217	0	8	0	336	341	5	PASS
NKD	20230119	239	0	8	0	200	209	9	PASS
NKD	20230120	218	0	8	0	225	228	3	PASS
NKD	20230123	227	0	8	0	231	235	4	PASS
NKD	20230124	223	0	8	0	286	287	1	PASS
NKD	20230125	212	0	8	0	393	400	7	PASS
NKD	20230126	217	0	8	0	344	350	6	PASS
NKD	20230127	210	0	8	0	359	361	2	PASS
NKD	20230130	206	0	8	0	344	354	10	PASS
NKD	20230131	211	0	8	0	305	310	5	PASS
NKD	20230201	210	0	8	0	527	530	3	PASS
NKD	20230202	213	0	8	0	372	379	7	PASS
NKD	20230203	210	0	8	0	457	459	2	PASS
NKD	20230206	215	0	8	0	332	337	5	PASS
NKD	20230207	216	0	8	0	331	338	7	PASS
NKD	20230208	217	0	8	0	294	299	5	PASS
NKD	20230209	214	0	8	0	341	346	5	PASS
NKD	20230210	208	0	8	0	462	479	17	PASS
NKD	20230213	210	0	8	0	245	251	6	PASS
NKD	20230214	224	0	8	0	376	384	8	PASS
NKD	20230215	212	0	8	0	345	346	1	PASS
NKD	20230216	215	0	8	0	254	259	5	PASS
NKD	20230217	210	0	8	0	275	285	10	PASS
NKD	20230220	204	0	8	0	135	137	2	PASS
NKD	20230221	203	0	8	0	408	421	13	PASS
NKD	20230222	210	0	8	0	346	355	9	PASS
NKD	20230223	209	0	8	0	229	232	3	PASS
NKD	20230224	209	0	8	0	382	390	8	PASS
NKD	20230227	211	0	8	0	314	316	2	PASS
NKD	20230228	209	0	8	0	339	346	7	PASS
NKD	20230301	209	0	8	0	410	416	6	PASS
NKD	20230302	209	0	8	0	408	414	6	PASS
NKD	20230303	213	0	8	0	241	249	8	PASS
NKD	20230306	216	0	8	0	282	289	7	PASS
NKD	20230307	210	0	8	0	527	531	4	PASS
NKD	20230308	211	0	8	0	347	354	7	PASS
NKD	20230309	218	0	8	0	466	466	0	PASS
NKD	20230310	259	0	8	0	420	440	20	PASS
NKD	20230313	235	0	8	0	421	427	6	PASS
NKD	20230314	234	0	8	0	506	510	4	PASS
NKD	20230315	227	0	8	0	366	374	8	PASS
NKD	20230316	241	0	8	0	431	439	8	PASS
NKD	20230317	235	0	8	0	385	388	3	PASS
NKD	20230320	225	0	8	0	523	527	4	PASS
NKD	20230321	224	0	8	0	205	209	4	PASS
NKD	20230322	218	0	8	0	413	418	5	PASS
NKD	20230323	222	0	8	0	444	452	8	PASS
NKD	20230324	225	0	8	0	468	476	8	PASS
NKD	20230327	214	0	8	0	246	253	7	PASS
NKD	20230328	218	0	8	0	223	228	5	PASS
NKD	20230329	209	0	8	0	204	206	2	PASS
NKD	20230330	220	0	8	0	245	246	1	PASS
NKD	20230331	220	0	8	0	191	201	10	PASS
NKD	20230403	213	0	8	0	300	305	5	PASS
NKD	20230404	216	0	8	0	330	340	10	PASS
NKD	20230405	210	0	8	0	197	202	5	PASS
NKD	20230406	225	0	8	0	220	231	11	PASS
NKD	20230407	213	0	8	0	180	180	0	PASS
NKD	20230410	209	0	8	0	208	212	4	PASS
NKD	20230411	216	0	8	0	184	192	8	PASS
NKD	20230412	210	0	8	0	361	365	4	PASS
NKD	20230413	209	0	8	0	259	269	10	PASS
NKD	20230414	220	0	8	0	322	332	10	PASS
NKD	20230417	205	0	8	0	262	266	4	PASS
NKD	20230418	207	0	8	0	285	293	8	PASS
NKD	20230419	210	0	8	0	219	220	1	PASS
NKD	20230420	207	0	8	0	247	247	0	PASS
NKD	20230421	209	0	8	0	363	376	13	PASS
NKD	20230424	209	0	8	0	210	212	2	PASS
NKD	20230425	209	0	8	0	391	394	3	PASS
NKD	20230426	217	0	8	0	407	413	6	PASS
NKD	20230427	209	0	8	0	295	303	8	PASS
NKD	20230428	218	0	8	0	460	464	4	PASS
NKD	20230501	225	0	8	0	269	278	9	PASS
NKD	20230502	214	0	8	0	314	321	7	PASS
NKD	20230503	230	0	8	0	369	375	6	PASS
NKD	20230504	216	0	8	0	399	404	5	PASS
NKD	20230505	213	0	8	0	222	234	12	PASS
NKD	20230508	216	0	8	0	233	233	0	PASS
NKD	20230509	209	0	8	0	238	241	3	PASS
NKD	20230510	211	0	8	0	428	432	4	PASS
NKD	20230511	214	0	8	0	315	319	4	PASS
NKD	20230512	214	0	8	0	309	314	5	PASS
NKD	20230515	217	0	8	0	306	311	5	PASS
NKD	20230516	217	0	8	0	294	301	7	PASS
NKD	20230517	211	0	8	0	188	194	6	PASS
NKD	20230518	223	0	8	0	304	306	2	PASS
NKD	20230519	222	0	8	0	499	511	12	PASS
NKD	20230522	212	0	8	0	395	409	14	PASS
NKD	20230523	219	0	8	0	552	558	6	PASS
NKD	20230524	224	0	8	0	410	424	14	PASS
NKD	20230525	217	0	8	0	400	409	9	PASS
NKD	20230526	225	0	8	0	363	372	9	PASS
NKD	20230529	226	0	8	0	242	242	0	PASS
NKD	20230530	226	0	8	0	447	449	2	PASS
NKD	20230531	213	0	8	0	400	402	2	PASS
NKD	20230601	222	0	8	0	305	311	6	PASS
NKD	20230602	227	0	8	0	272	275	3	PASS
NKD	20230605	230	0	8	0	411	419	8	PASS
NKD	20230606	226	0	8	0	433	445	12	PASS
NKD	20230607	218	0	8	0	401	409	8	PASS
NKD	20230608	239	0	8	0	369	372	3	PASS
NKD	20230609	243	0	8	0	285	289	4	PASS
NKD	20230612	228	0	8	0	315	318	3	PASS
NKD	20230613	221	0	8	0	292	300	8	PASS
NKD	20230614	231	0	8	0	529	537	8	PASS
NKD	20230615	224	0	8	0	460	466	6	PASS
NKD	20230616	226	0	8	0	400	401	1	PASS
NKD	20230619	227	0	8	0	241	252	11	PASS
NKD	20230620	230	0	8	0	391	397	6	PASS
NKD	20230621	218	0	8	0	256	263	7	PASS
NKD	20230622	223	0	8	0	287	291	4	PASS
NKD	20230623	220	0	8	0	248	259	11	PASS
NKD	20230626	231	0	8	0	363	373	10	PASS
NKD	20230627	223	0	8	0	272	280	8	PASS
NKD	20230628	226	0	8	0	283	292	9	PASS
NKD	20230629	228	0	8	0	291	297	6	PASS
NKD	20230630	217	0	8	0	252	255	3	PASS
NKD	20230703	227	0	8	0	215	226	11	PASS
NKD	20230704	216	0	8	0	152	158	6	PASS
NKD	20230705	223	0	8	0	271	275	4	PASS
NKD	20230706	219	0	8	0	341	345	4	PASS
NKD	20230707	235	0	8	0	433	436	3	PASS
NKD	20230710	220	0	8	0	596	607	11	PASS
NKD	20230711	218	0	8	0	354	361	7	PASS
NKD	20230712	220	0	8	0	558	563	5	PASS
NKD	20230713	223	0	8	0	271	276	5	PASS
NKD	20230714	229	0	8	0	431	441	10	PASS
NKD	20230717	228	0	8	0	232	238	6	PASS
NKD	20230718	216	0	8	0	312	319	7	PASS
NKD	20230719	222	0	8	0	306	310	4	PASS
NKD	20230720	221	0	8	0	264	268	4	PASS
NKD	20230721	230	0	8	0	340	344	4	PASS
NKD	20230724	221	0	8	0	250	253	3	PASS
NKD	20230725	217	0	8	0	228	230	2	PASS
NKD	20230726	211	0	8	0	414	419	5	PASS
NKD	20230727	212	0	8	0	387	390	3	PASS
NKD	20230728	229	0	8	0	586	587	1	PASS
NKD	20230731	240	0	8	0	249	252	3	PASS
NKD	20230801	217	0	8	0	372	376	4	PASS
NKD	20230802	218	0	8	0	296	305	9	PASS
NKD	20230803	241	0	8	0	405	408	3	PASS
NKD	20230804	231	0	8	0	409	418	9	PASS
NKD	20230807	221	0	8	0	306	313	7	PASS
NKD	20230808	225	0	8	0	322	327	5	PASS
NKD	20230809	222	0	8	0	316	319	3	PASS
NKD	20230810	214	0	8	0	366	369	3	PASS
NKD	20230811	234	0	8	0	230	235	5	PASS
NKD	20230814	212	0	8	0	306	312	6	PASS
NKD	20230815	227	0	8	0	368	370	2	PASS
NKD	20230816	224	0	8	0	300	304	4	PASS
NKD	20230817	214	0	8	0	400	408	8	PASS
NKD	20230818	220	0	8	0	400	403	3	PASS
NKD	20230821	215	0	8	0	300	302	2	PASS
NKD	20230822	217	0	8	0	285	288	3	PASS
NKD	20230823	218	0	8	0	442	456	14	PASS
NKD	20230824	221	0	8	0	310	316	6	PASS
NKD	20230825	226	0	8	0	308	309	1	PASS
NKD	20230828	214	0	8	0	275	279	4	PASS
NKD	20230829	219	0	8	0	324	334	10	PASS
NKD	20230830	217	0	8	0	395	404	9	PASS
NKD	20230831	212	0	8	0	384	393	9	PASS
NKD	20230901	215	0	8	0	404	411	7	PASS
NKD	20230904	212	0	8	0	238	240	2	PASS
NKD	20230905	218	0	8	0	413	419	6	PASS
NKD	20230906	217	0	8	0	391	397	6	PASS
NKD	20230907	217	0	8	0	372	381	9	PASS
NKD	20230908	232	0	8	0	273	283	10	PASS
NKD	20230911	216	0	8	0	603	610	7	PASS
NKD	20230912	217	0	8	0	231	237	6	PASS
NKD	20230913	218	0	8	0	446	449	3	PASS
NKD	20230914	217	0	8	0	232	239	7	PASS
NKD	20230915	224	0	8	0	289	293	4	PASS
NKD	20230918	220	0	8	0	208	212	4	PASS
NKD	20230919	214	0	8	0	325	327	2	PASS
NKD	20230920	212	0	8	0	373	377	4	PASS
NKD	20230921	215	0	8	0	192	199	7	PASS
NKD	20230922	226	0	8	0	493	506	13	PASS
NKD	20230925	216	0	8	0	366	378	12	PASS
NKD	20230926	211	0	8	0	308	317	9	PASS
NKD	20230927	223	0	8	0	421	428	7	PASS
NKD	20230928	221	0	8	0	638	652	14	PASS
NKD	20230929	226	0	8	0	404	412	8	PASS
NKD	20231002	216	0	8	0	550	557	7	PASS
NKD	20231003	238	0	8	0	278	288	10	PASS
NKD	20231004	236	0	8	0	466	472	6	PASS
NKD	20231005	230	0	8	0	273	281	8	PASS
NKD	20231006	224	0	8	0	432	434	2	PASS
NKD	20231009	223	0	8	0	350	358	8	PASS
NKD	20231010	218	0	8	0	199	202	3	PASS
NKD	20231011	223	0	8	0	387	394	7	PASS
NKD	20231012	217	0	8	0	284	288	4	PASS
NKD	20231013	226	0	8	0	351	357	6	PASS
NKD	20231016	226	0	8	0	330	335	5	PASS
NKD	20231017	224	0	8	0	338	350	12	PASS
NKD	20231018	220	0	8	0	435	440	5	PASS
NKD	20231019	228	0	8	0	560	572	12	PASS
NKD	20231020	221	0	8	0	411	411	0	PASS
NKD	20231023	220	0	8	0	453	457	4	PASS
NKD	20231024	223	0	8	0	476	486	10	PASS
NKD	20231025	229	0	8	0	351	358	7	PASS
NKD	20231026	225	0	8	0	499	508	9	PASS
NKD	20231027	229	0	8	0	345	348	3	PASS
NKD	20231030	225	0	8	0	486	492	6	PASS
NKD	20231031	221	0	8	0	370	373	3	PASS
NKD	20231101	236	0	8	0	331	334	3	PASS
NKD	20231102	223	0	8	0	197	206	9	PASS
NKD	20231103	225	0	8	0	206	211	5	PASS
NKD	20231106	226	0	8	0	245	249	4	PASS
NKD	20231107	214	0	8	0	263	276	13	PASS
NKD	20231108	216	0	8	0	428	435	7	PASS
NKD	20231109	218	0	8	0	406	417	11	PASS
NKD	20231110	226	0	8	0	349	354	5	PASS
NKD	20231113	231	0	8	0	292	300	8	PASS
NKD	20231114	217	0	8	0	251	255	4	PASS
NKD	20231115	224	0	8	0	298	303	5	PASS
NKD	20231116	222	0	8	0	343	358	15	PASS
NKD	20231117	217	0	8	0	328	330	2	PASS
NKD	20231120	216	0	8	0	413	418	5	PASS
NKD	20231121	224	0	8	0	327	333	6	PASS
NKD	20231122	218	0	8	0	327	330	3	PASS
NKD	20231123	230	0	8	0	81	83	2	PASS
NKD	20231124	208	0	8	0	362	365	3	PASS
NKD	20231127	209	0	8	0	429	433	4	PASS
NKD	20231128	218	0	8	0	394	400	6	PASS
NKD	20231129	210	0	8	0	404	408	4	PASS
NKD	20231130	214	0	8	0	425	438	13	PASS
NKD	20231201	221	0	8	0	343	347	4	PASS
NKD	20231204	209	0	8	0	449	458	9	PASS
NKD	20231205	224	0	8	0	342	344	2	PASS
NKD	20231206	212	0	8	0	193	201	8	PASS
NKD	20231207	225	0	8	0	229	230	1	PASS
NKD	20231208	274	0	8	0	376	387	11	PASS
NKD	20231211	217	0	8	0	219	229	10	PASS
NKD	20231212	226	0	8	0	257	263	6	PASS
NKD	20231213	219	0	8	0	305	306	1	PASS
NKD	20231214	216	0	8	0	416	428	12	PASS
NKD	20231215	220	0	8	0	243	250	7	PASS
NKD	20231218	217	0	8	0	186	193	7	PASS
NKD	20231219	212	0	8	0	333	337	4	PASS
NKD	20231220	241	0	8	0	354	356	2	PASS
NKD	20231221	230	0	8	0	194	203	9	PASS
NKD	20231222	213	0	8	0	267	270	3	PASS
NKD	20231226	217	0	8	0	158	162	4	PASS
NKD	20231227	215	0	8	0	261	267	6	PASS
NKD	20231228	220	0	8	0	305	306	1	PASS
NKD	20231229	213	0	8	0	349	349	0	PASS
NKD	20240102	218	0	8	0	400	407	7	PASS
NKD	20240103	218	0	8	0	362	372	10	PASS
NKD	20240104	216	0	8	0	430	437	7	PASS
NKD	20240105	221	0	8	0	380	392	12	PASS
NKD	20240108	213	0	8	0	269	275	6	PASS
NKD	20240109	224	0	8	0	327	337	10	PASS
NKD	20240110	223	0	8	0	198	204	6	PASS
NKD	20240111	226	0	8	0	400	400	0	PASS
NKD	20240112	242	0	8	0	319	329	10	PASS
NKD	20240115	220	0	8	0	242	260	18	PASS
NKD	20240116	230	0	8	0	480	494	14	PASS
NKD	20240117	226	0	8	0	504	512	8	PASS
NKD	20240118	237	0	8	0	358	363	5	PASS
NKD	20240119	229	0	8	0	327	333	6	PASS
NKD	20240122	219	0	8	0	258	265	7	PASS
NKD	20240123	220	0	8	0	534	538	4	PASS
NKD	20240124	237	0	8	0	349	358	9	PASS
NKD	20240125	222	0	8	0	435	439	4	PASS
NKD	20240126	219	0	8	0	402	404	2	PASS
NKD	20240129	220	0	8	0	297	302	5	PASS
NKD	20240130	216	0	8	0	345	350	5	PASS
NKD	20240131	217	0	8	0	470	479	9	PASS
NKD	20240201	223	0	8	0	426	431	5	PASS
