# PORT_M1_SPEC.md §10 FAMILY DISCOVERY CENSUS (D-055) (spec_sha16=81ea7f84a085e4bb)
# params_hash=48d590fc8f22ad4b70be3be0c7152295dcf8e670cba41bb8dd436b5a76560484
# one row per session: window/episode counters and the slice-miner session context
asset	trade_date	year	open_utc	dow	insane_frac	n_base_candidates	n_new_candidates	n_g1_confirmations	n_g2_confirmations	n_conf_in_fd1	n_conf_in_fd2	n_conf_in_fd3	n_shock_episodes	n_insane_episodes	n_fd4_triggers	fd4_latency_median_sec	n_fd5_tags	n_fd6_tags	n_base_keys_reconstructed
NKD	2022-11-21	2022	1668985200	0	0.000725	195	23	170	68	6	5	3	0	1	1	136.000000	6	87	195
NKD	2022-11-22	2022	1669071600	1	0.000000	156	6	129	51	2	2	0	0	0	0		6	90	156
NKD	2022-11-23	2022	1669158000	2	0.000000	147	22	125	56	4	2	6	0	0	0		6	20	147
NKD	2022-11-24	2022	1669244400	3	0.158853	100	9	87	62	2	3	1	0	2	0		6	70	100
NKD	2022-11-25	2022	1669330800	4	0.163768	98	7	82	37	2	1	1	0	2	1	1744.000000	5	23	98
NKD	2022-11-28	2022	1669590000	0	0.001304	184	10	133	107	3	2	1	0	3	3	1772.000000	6	141	184
NKD	2022-11-29	2022	1669676400	1	0.000242	212	29	161	117	8	5	4	0	1	1	1.000000	6	58	212
NKD	2022-11-30	2022	1669762800	2	0.000495	250	50	202	132	17	2	7	0	2	0		6	130	250
NKD	2022-12-01	2022	1669849200	3	0.000145	310	53	226	150	9	3	16	0	0	0		6	183	310
NKD	2022-12-02	2022	1669935600	4	0.001292	387	112	339	121	11	4	48	1	2	6	9.000000	5	339	387
NKD	2022-12-05	2022	1670194800	0	0.000242	348	61	298	96	18	2	12	0	1	1	1.000000	5	92	348
NKD	2022-12-06	2022	1670281200	1	0.000229	344	41	291	113	13	5	5	0	1	1	1758.000000	5	232	344
NKD	2022-12-07	2022	1670367600	2	0.001449	422	52	335	169	17	4	7	0	1	1	1.000000	6	87	422
NKD	2022-12-08	2022	1670454000	3	0.000519	228	40	192	63	13	4	5	0	2	2	63.000000	6	157	228
NKD	2022-12-09	2022	1670540400	4	0.000000	225	79	187	51	6	9	29	0	0	0		5	98	225
NKD	2022-12-12	2022	1670799600	0	0.000000	140	13	127	18	6	1	0	0	0	0		4	37	140
NKD	2022-12-13	2022	1670886000	1	0.000266	427	131	349	122	21	1	46	1	1	2	11.000000	6	306	427
NKD	2022-12-14	2022	1670972400	2	0.001473	397	120	327	116	25	4	36	0	2	2	26.500000	5	232	397
NKD	2022-12-15	2022	1671058800	3	0.000012	235	32	202	62	10	5	4	0	0	0		6	219	235
NKD	2022-12-16	2022	1671145200	4	0.000556	314	52	266	92	23	2	2	0	1	1	244.000000	6	104	314
NKD	2022-12-19	2022	1671404400	0	0.000000	263	39	224	103	13	5	4	0	0	0		6	163	263
NKD	2022-12-20	2022	1671490800	1	0.000918	759	112	685	131	27	34	13	3	1	4	9.000000	5	603	759
NKD	2022-12-21	2022	1671577200	2	0.000000	354	53	320	70	17	5	7	0	0	0		5	165	354
NKD	2022-12-22	2022	1671663600	3	0.000725	304	41	268	97	15	1	5	0	1	1	332.000000	6	148	304
NKD	2022-12-23	2022	1671750000	4	0.000616	365	82	314	98	7	6	32	0	1	1	1.000000	5	96	365
NKD	2022-12-27	2022	1672095600	1	0.000229	169	18	148	32	4	4	3	0	1	1	39.000000	6	95	169
NKD	2022-12-28	2022	1672182000	2	0.000676	206	39	176	56	10	5	7	0	1	1	78.000000	5	98	206
NKD	2022-12-29	2022	1672268400	3	0.000592	189	28	160	54	9	6	2	0	2	2	17.500000	6	121	189
NKD	2022-12-30	2022	1672354800	4	0.000616	265	44	211	93	18	5	2	0	1	1	1199.000000	6	218	265
NKD	2023-01-03	2023	1672700400	1	0.000676	394	50	358	84	16	7	6	0	2	2	18.000000	6	235	394
NKD	2023-01-04	2023	1672786800	2	0.001039	322	63	259	110	11	3	20	0	1	1	836.000000	5	265	322
NKD	2023-01-05	2023	1672873200	3	0.000556	298	69	269	54	17	7	15	0	1	1	1369.000000	5	215	298
NKD	2023-01-06	2023	1672959600	4	0.000773	295	138	246	113	12	8	55	1	1	2	220.000000	6	334	295
NKD	2023-01-09	2023	1673218800	0	0.000000	208	30	171	63	13	4	0	0	0	0		6	65	208
NKD	2023-01-10	2023	1673305200	1	0.000000	273	33	233	75	7	5	7	0	0	0		5	42	273
NKD	2023-01-11	2023	1673391600	2	0.000725	135	27	121	38	9	3	3	0	1	1	1741.000000	5	126	135
NKD	2023-01-12	2023	1673478000	3	0.000471	338	81	279	141	9	4	31	1	1	6	1.000000	6	323	338
NKD	2023-01-13	2023	1673564400	4	0.000133	275	61	250	53	17	7	10	0	1	1	1141.000000	6	310	275
NKD	2023-01-16	2023	1673823600	0	0.173442	180	14	170	22	7	0	0	0	2	1	323.000000	4	18	180
NKD	2023-01-17	2023	1673910000	1	0.000000	250	32	211	69	11	4	3	0	0	0		6	229	250
NKD	2023-01-18	2023	1673996400	2	0.000930	493	72	427	117	16	14	13	1	3	5	1.000000	6	328	493
NKD	2023-01-19	2023	1674082800	3	0.000000	250	43	227	40	10	1	11	0	0	0		5	44	250
NKD	2023-01-20	2023	1674169200	4	0.000326	201	29	177	44	10	5	2	0	1	1	1390.000000	4	152	201
NKD	2023-01-23	2023	1674428400	0	0.000000	179	30	156	44	12	4	1	0	0	0		6	95	179
NKD	2023-01-24	2023	1674514800	1	0.000000	251	32	214	97	11	1	5	0	0	0		6	136	251
NKD	2023-01-25	2023	1674601200	2	0.000000	243	42	206	91	16	2	4	0	0	0		6	133	243
NKD	2023-01-26	2023	1674687600	3	0.000000	262	52	224	132	6	5	18	0	0	0		6	83	262
NKD	2023-01-27	2023	1674774000	4	0.000000	205	35	173	54	9	2	8	0	0	0		5	132	205
NKD	2023-01-30	2023	1675033200	0	0.000133	266	33	225	102	12	3	3	0	0	0		6	115	266
NKD	2023-01-31	2023	1675119600	1	0.000000	196	64	173	48	14	4	16	0	0	0		5	161	196
NKD	2023-02-01	2023	1675206000	2	0.000374	356	103	269	206	11	3	40	0	2	2	1.000000	6	137	356
NKD	2023-02-02	2023	1675292400	3	0.000664	321	80	267	134	24	6	13	0	1	1	15.000000	6	166	321
NKD	2023-02-03	2023	1675378800	4	0.000024	334	102	275	160	16	2	34	0	0	0		6	250	334
NKD	2023-02-06	2023	1675638000	0	0.000000	322	51	275	117	15	1	10	0	0	0		6	180	322
NKD	2023-02-07	2023	1675724400	1	0.000507	295	27	244	111	10	5	1	0	1	1	1148.000000	6	195	295
NKD	2023-02-08	2023	1675810800	2	0.000000	220	29	189	79	7	3	6	0	0	0		6	118	220
NKD	2023-02-09	2023	1675897200	3	0.000109	222	47	195	71	18	1	5	0	0	0		5	102	222
NKD	2023-02-10	2023	1675983600	4	0.000000	372	36	275	209	9	0	9	0	0	0		6	203	372
NKD	2023-02-13	2023	1676242800	0	0.000616	164	15	153	39	6	3	0	0	1	1	1.000000	6	132	164
NKD	2023-02-14	2023	1676329200	1	0.000471	313	48	245	152	2	7	19	0	2	2	1694.500000	5	238	313
NKD	2023-02-15	2023	1676415600	2	0.000000	219	54	183	81	9	6	15	0	0	0		5	118	219
NKD	2023-02-16	2023	1676502000	3	0.000725	225	50	202	61	9	6	13	0	1	1	35.000000	5	159	225
NKD	2023-02-17	2023	1676588400	4	0.000000	201	34	182	66	10	8	3	0	0	0		6	34	201
NKD	2023-02-20	2023	1676847600	0	0.174408	51	6	45	18	2	0	1	0	2	1	719.000000	3	10	51
NKD	2023-02-21	2023	1676934000	1	0.000000	179	22	123	150	6	2	4	0	0	0		6	57	179
NKD	2023-02-22	2023	1677020400	2	0.000628	257	27	189	128	12	3	0	0	1	1	1.000000	5	75	257
NKD	2023-02-23	2023	1677106800	3	0.000000	126	18	103	44	4	0	6	0	0	0		5	59	126
NKD	2023-02-24	2023	1677193200	4	0.000556	276	45	193	150	9	3	12	0	1	1	1.000000	6	199	276
NKD	2023-02-27	2023	1677452400	0	0.000676	158	22	126	57	7	2	3	0	1	1	1.000000	5	28	158
NKD	2023-02-28	2023	1677538800	1	0.000411	127	28	105	76	7	0	7	0	1	1	1.000000	6	51	127
NKD	2023-03-01	2023	1677625200	2	0.000000	174	32	126	99	3	2	12	0	0	0		5	80	174
NKD	2023-03-02	2023	1677711600	3	0.000338	206	33	153	200	8	5	6	0	1	1	12.000000	6	99	206
NKD	2023-03-03	2023	1677798000	4	0.000000	174	33	143	77	4	4	11	0	0	0		6	103	174
NKD	2023-03-06	2023	1678057200	0	0.000024	174	14	141	94	5	2	1	0	0	0		6	21	174
NKD	2023-03-07	2023	1678143600	1	0.000085	247	24	158	225	6	2	5	0	0	0		6	181	247
NKD	2023-03-08	2023	1678230000	2	0.000628	240	51	192	120	10	3	14	0	1	1	1.000000	6	116	240
NKD	2023-03-09	2023	1678316400	3	0.034638	245	45	198	172	17	3	4	0	13	18	52.500000	6	176	245
NKD	2023-03-10	2023	1678402800	4	0.000177	602	135	518	176	24	4	43	0	0	0		6	312	602
NKD	2023-03-13	2023	1678658400	0	0.002814	900	108	825	180	23	16	24	0	6	7	1.000000	6	130	900
NKD	2023-03-14	2023	1678744800	1	0.004867	630	123	550	222	25	7	35	0	2	2	11.000000	6	421	630
NKD	2023-03-15	2023	1678831200	2	0.001087	762	159	689	102	55	2	25	0	2	1	697.000000	5	405	762
NKD	2023-03-16	2023	1678917600	3	0.000121	764	77	666	161	20	11	14	0	0	0		5	294	764
NKD	2023-03-17	2023	1679004000	4	0.000592	439	41	370	127	10	6	8	0	1	0		5	171	439
NKD	2023-03-20	2023	1679263200	0	0.000097	739	74	596	212	23	12	8	0	0	0		6	126	739
NKD	2023-03-21	2023	1679349600	1	0.000000	168	28	148	30	5	2	8	0	0	0		5	26	168
NKD	2023-03-22	2023	1679436000	2	0.000713	367	55	291	166	12	3	14	0	2	2	9.000000	6	171	367
NKD	2023-03-23	2023	1679522400	3	0.024118	393	33	325	134	14	3	2	0	3	3	1.000000	5	294	393
NKD	2023-03-24	2023	1679608800	4	0.000471	465	56	384	146	16	7	9	0	1	1	931.000000	6	161	465
NKD	2023-03-27	2023	1679868000	0	0.000580	246	16	215	57	5	2	2	0	1	1	2.000000	6	14	246
NKD	2023-03-28	2023	1679954400	1	0.000000	111	13	96	34	2	1	4	0	0	0		5	43	111
NKD	2023-03-29	2023	1680040800	2	0.000024	162	24	140	23	11	0	1	0	0	0		3	124	162
NKD	2023-03-30	2023	1680127200	3	0.000254	181	21	156	75	4	3	5	0	1	1	2320.000000	6	83	181
NKD	2023-03-31	2023	1680213600	4	0.000483	234	50	211	49	14	6	8	0	1	1	22.000000	6	189	234
NKD	2023-04-03	2023	1680472800	0	0.000266	283	24	251	56	4	4	6	0	1	1	59.000000	6	41	283
NKD	2023-04-04	2023	1680559200	1	0.000700	221	31	191	67	6	3	8	0	1	1	1811.000000	6	192	221
NKD	2023-04-05	2023	1680645600	2	0.000000	222	32	192	42	7	0	9	0	0	0		4	198	222
NKD	2023-04-06	2023	1680732000	3	0.000483	178	21	164	28	3	1	7	0	1	1	81.000000	6	92	178
NKD	2023-04-07	2023	1680818400	4	0.337379	96	18	85	23	2	0	7	0	2	1	1041.000000	5	86	96
NKD	2023-04-10	2023	1681077600	0	0.000000	137	17	110	36	8	1	0	0	0	0		6	35	137
NKD	2023-04-11	2023	1681164000	1	0.000725	157	25	136	56	7	5	3	0	1	1	2380.000000	6	71	157
NKD	2023-04-12	2023	1681250400	2	0.000640	238	58	203	87	2	3	26	0	1	1	3622.000000	5	249	238
NKD	2023-04-13	2023	1681336800	3	0.000181	163	42	144	67	12	0	9	0	1	1	560.000000	6	125	163
NKD	2023-04-14	2023	1681423200	4	0.000000	262	45	213	109	7	3	14	0	0	0		6	38	262
NKD	2023-04-17	2023	1681682400	0	0.000000	154	21	143	55	3	1	7	0	0	0		6	51	154
NKD	2023-04-18	2023	1681768800	1	0.000000	203	26	171	91	8	3	4	0	0	0		6	126	203
NKD	2023-04-19	2023	1681855200	2	0.000725	141	28	129	28	10	2	3	0	1	1	5293.000000	5	104	141
NKD	2023-04-20	2023	1681941600	3	0.000000	168	30	146	39	6	3	8	0	0	0		4	123	168
NKD	2023-04-21	2023	1682028000	4	0.000290	254	26	211	104	3	6	7	0	1	1	732.000000	6	139	254
NKD	2023-04-24	2023	1682287200	0	0.000725	127	21	112	35	8	1	2	0	1	1	149.000000	4	26	127
NKD	2023-04-25	2023	1682373600	1	0.000519	197	17	147	107	4	2	4	0	1	1	3771.000000	6	132	197
NKD	2023-04-26	2023	1682460000	2	0.000713	297	43	235	119	11	3	9	0	1	1	2.000000	6	70	297
NKD	2023-04-27	2023	1682546400	3	0.000628	193	21	166	90	6	3	4	0	2	2	566.500000	6	140	193
NKD	2023-04-28	2023	1682632800	4	0.000362	442	41	360	183	12	3	7	0	1	1	3740.000000	6	277	442
NKD	2023-05-01	2023	1682892000	0	0.000266	255	36	224	114	6	2	11	0	1	1	871.000000	6	162	255
NKD	2023-05-02	2023	1682978400	1	0.000060	373	33	338	92	9	5	5	0	0	0		5	354	373
NKD	2023-05-03	2023	1683064800	2	0.000374	388	96	334	145	13	4	35	0	1	1	645.000000	5	157	388
NKD	2023-05-04	2023	1683151200	3	0.000000	413	54	348	137	19	2	7	0	0	0		6	8	413
NKD	2023-05-05	2023	1683237600	4	0.000725	202	45	170	51	7	1	15	0	1	1	685.000000	6	104	202
NKD	2023-05-08	2023	1683496800	0	0.000000	230	25	197	64	8	1	4	0	0	0		6	161	230
NKD	2023-05-09	2023	1683583200	1	0.000386	162	31	150	47	9	3	5	0	1	1	2.000000	6	142	162
NKD	2023-05-10	2023	1683669600	2	0.000145	299	38	226	143	6	2	12	0	0	0		6	234	299
NKD	2023-05-11	2023	1683756000	3	0.000471	255	40	223	87	4	8	12	0	1	1	3579.000000	5	42	255
NKD	2023-05-12	2023	1683842400	4	0.000725	320	37	256	131	10	3	7	0	1	1	1190.000000	6	231	320
NKD	2023-05-15	2023	1684101600	0	0.000000	229	27	200	93	3	2	10	0	0	0		6	108	229
NKD	2023-05-16	2023	1684188000	1	0.000133	225	40	202	72	11	2	8	0	1	1	572.000000	6	79	225
NKD	2023-05-17	2023	1684274400	2	0.000930	225	20	200	62	6	2	3	0	2	2	24.000000	6	145	225
NKD	2023-05-18	2023	1684360800	3	0.000012	444	40	384	119	10	6	8	0	0	0		6	228	444
NKD	2023-05-19	2023	1684447200	4	0.000000	437	29	369	159	9	5	4	0	0	0		6	51	437
NKD	2023-05-22	2023	1684706400	0	0.000060	391	45	317	151	10	6	10	0	0	0		6	249	391
NKD	2023-05-23	2023	1684792800	1	0.000085	701	53	574	242	15	7	8	1	0	2	11.000000	6	584	701
NKD	2023-05-24	2023	1684879200	2	0.000000	418	46	357	119	13	8	6	0	0	0		6	102	418
NKD	2023-05-25	2023	1684965600	3	0.000000	525	48	436	153	9	6	13	0	0	0		5	273	525
NKD	2023-05-26	2023	1685052000	4	0.000036	375	44	326	96	10	6	9	0	0	0		6	155	375
NKD	2023-05-29	2023	1685311200	0	0.172120	351	24	314	50	5	13	1	0	2	0		4	210	351
NKD	2023-05-30	2023	1685397600	1	0.000060	517	34	426	151	10	3	6	0	0	0		5	198	517
NKD	2023-05-31	2023	1685484000	2	0.000725	556	82	473	153	23	7	15	0	1	1	2862.000000	6	425	556
NKD	2023-06-01	2023	1685570400	3	0.000229	391	42	322	99	9	10	7	0	1	1	3137.000000	6	324	391
NKD	2023-06-02	2023	1685656800	4	0.000012	392	54	345	95	8	8	16	0	0	0		6	265	392
NKD	2023-06-05	2023	1685916000	0	0.000097	601	93	532	122	24	6	21	0	0	0		6	369	601
NKD	2023-06-06	2023	1686002400	1	0.000664	544	50	459	169	17	6	5	0	1	1	766.000000	6	397	544
NKD	2023-06-07	2023	1686088800	2	0.000217	663	75	575	191	21	13	11	3	1	3	12.000000	6	477	663
NKD	2023-06-08	2023	1686175200	3	0.004879	401	66	340	121	20	12	7	0	3	2	681.500000	6	289	401
NKD	2023-06-09	2023	1686261600	4	0.000000	391	53	335	82	17	7	6	0	0	0		4	88	391
NKD	2023-06-12	2023	1686520800	0	0.000000	286	31	244	86	10	5	3	0	0	0		6	74	286
NKD	2023-06-13	2023	1686607200	1	0.000012	460	83	413	89	16	10	21	0	0	0		6	431	460
NKD	2023-06-14	2023	1686693600	2	0.000000	604	106	503	177	17	14	29	0	0	0		6	564	604
NKD	2023-06-15	2023	1686780000	3	0.001751	557	59	460	168	18	9	7	0	3	3	107.000000	6	264	557
NKD	2023-06-16	2023	1686866400	4	0.000048	479	90	415	126	31	12	8	0	0	0		6	361	479
NKD	2023-06-19	2023	1687125600	0	0.171365	317	22	287	43	7	4	2	0	3	2	1.000000	4	240	317
NKD	2023-06-20	2023	1687212000	1	0.000000	402	48	339	143	13	8	7	0	0	0		6	177	402
NKD	2023-06-21	2023	1687298400	2	0.000254	354	70	307	76	24	4	9	0	1	1	2816.000000	5	272	354
NKD	2023-06-22	2023	1687384800	3	0.000725	332	48	283	72	17	6	4	0	1	1	13.000000	5	188	332
NKD	2023-06-23	2023	1687471200	4	0.000519	599	64	548	76	20	15	5	1	1	2	244.000000	5	421	599
NKD	2023-06-26	2023	1687730400	0	0.000000	395	43	351	75	11	5	8	1	0	1	7.000000	6	136	395
NKD	2023-06-27	2023	1687816800	1	0.000000	311	37	281	54	9	9	5	0	0	0		5	131	311
NKD	2023-06-28	2023	1687903200	2	0.000713	355	36	303	71	13	6	2	0	1	1	2.000000	5	175	355
NKD	2023-06-29	2023	1687989600	3	0.000713	295	39	256	80	6	7	10	0	2	2	1076.500000	6	73	295
NKD	2023-06-30	2023	1688076000	4	0.000000	282	34	254	45	13	6	1	0	0	0		6	247	282
NKD	2023-07-03	2023	1688335200	0	0.000000	257	31	217	69	6	5	7	0	0	0		6	189	257
NKD	2023-07-04	2023	1688421600	1	0.032737	175	18	157	30	6	4	1	0	4	4	267.000000	5	152	175
NKD	2023-07-05	2023	1688508000	2	0.000000	267	22	238	53	6	6	2	0	0	0		5	150	267
NKD	2023-07-06	2023	1688594400	3	0.000543	397	50	339	103	12	16	6	1	1	3	1.000000	6	379	397
NKD	2023-07-07	2023	1688680800	4	0.000000	386	68	329	108	12	8	18	0	0	0		6	184	386
NKD	2023-07-10	2023	1688940000	0	0.000737	487	48	402	242	19	8	2	0	1	1	38.000000	6	180	487
NKD	2023-07-11	2023	1689026400	1	0.000000	329	30	291	90	7	5	6	0	0	0		6	293	329
NKD	2023-07-12	2023	1689112800	2	0.000193	456	57	388	198	5	12	18	0	1	1	2.000000	6	387	456
NKD	2023-07-13	2023	1689199200	3	0.000109	355	69	316	68	23	6	9	0	0	0		6	214	355
NKD	2023-07-14	2023	1689285600	4	0.000000	405	37	349	91	7	7	8	0	0	0		4	255	405
NKD	2023-07-17	2023	1689544800	0	0.000000	203	18	185	34	6	2	2	0	0	0		5	103	203
NKD	2023-07-18	2023	1689631200	1	0.000000	348	54	310	74	12	10	10	0	0	0		5	283	348
NKD	2023-07-19	2023	1689717600	2	0.000000	274	36	236	86	17	0	2	0	0	0		6	125	274
NKD	2023-07-20	2023	1689804000	3	0.000000	289	35	253	62	7	5	8	0	0	0		5	169	289
NKD	2023-07-21	2023	1689890400	4	0.000725	330	22	281	85	6	4	3	0	1	1	193.000000	6	130	330
NKD	2023-07-24	2023	1690149600	0	0.000000	231	21	202	57	5	3	4	0	0	0		5	3	231
NKD	2023-07-25	2023	1690236000	1	0.000290	191	22	173	40	7	4	2	0	1	1	1.000000	5	126	191
NKD	2023-07-26	2023	1690322400	2	0.000447	326	52	269	114	11	2	14	0	1	1	1.000000	6	82	326
NKD	2023-07-27	2023	1690408800	3	0.001220	451	47	390	121	14	4	8	1	2	2	332.500000	6	447	451
NKD	2023-07-28	2023	1690495200	4	0.000459	822	118	708	246	32	42	9	6	2	12	4.000000	6	367	822
NKD	2023-07-31	2023	1690754400	0	0.000435	372	37	322	119	9	11	4	0	1	0		6	80	372
NKD	2023-08-01	2023	1690840800	1	0.000821	280	53	250	91	15	5	9	0	1	1	1280.000000	6	170	280
NKD	2023-08-02	2023	1690927200	2	0.000012	511	47	425	129	18	5	3	0	0	0		5	284	511
NKD	2023-08-03	2023	1691013600	3	0.000000	536	77	480	139	23	7	12	0	0	0		6	328	536
NKD	2023-08-04	2023	1691100000	4	0.000773	415	63	355	98	11	9	16	0	1	1	886.000000	5	233	415
NKD	2023-08-07	2023	1691359200	0	0.000000	329	35	296	65	10	6	5	0	0	0		5	145	329
NKD	2023-08-08	2023	1691445600	1	0.000000	358	24	315	106	6	8	2	0	0	0		6	98	358
NKD	2023-08-09	2023	1691532000	2	0.000121	282	21	241	66	6	3	3	0	1	1	107.000000	5	65	282
NKD	2023-08-10	2023	1691618400	3	0.000507	350	48	294	110	6	6	15	0	1	1	10.000000	6	182	350
NKD	2023-08-11	2023	1691704800	4	0.000000	177	49	149	41	8	5	14	0	0	0		4	107	177
NKD	2023-08-14	2023	1691964000	0	0.000085	353	30	298	98	11	6	1	0	0	0		6	234	353
NKD	2023-08-15	2023	1692050400	1	0.000000	283	41	250	102	13	3	6	0	0	0		6	44	283
NKD	2023-08-16	2023	1692136800	2	0.000725	333	27	298	114	7	7	3	0	1	1	469.000000	6	100	333
NKD	2023-08-17	2023	1692223200	3	0.000000	368	39	316	155	9	5	9	0	0	0		6	295	368
NKD	2023-08-18	2023	1692309600	4	0.000012	432	43	371	143	12	7	6	0	0	0		6	135	432
NKD	2023-08-21	2023	1692568800	0	0.000085	406	53	368	78	15	7	8	1	0	1	5.000000	6	152	406
NKD	2023-08-22	2023	1692655200	1	0.000000	360	25	326	94	7	5	3	0	0	0		6	128	360
NKD	2023-08-23	2023	1692741600	2	0.000000	298	35	257	74	9	5	6	0	0	0		5	173	298
NKD	2023-08-24	2023	1692828000	3	0.000036	388	44	353	88	12	2	9	0	0	0		6	187	388
NKD	2023-08-25	2023	1692914400	4	0.000109	457	65	396	111	19	7	10	0	0	0		6	282	457
NKD	2023-08-28	2023	1693173600	0	0.000314	291	32	258	71	9	6	4	0	1	1	3.000000	6	220	291
NKD	2023-08-29	2023	1693260000	1	0.000543	295	42	260	107	12	5	7	0	1	1	10.000000	6	229	295
NKD	2023-08-30	2023	1693346400	2	0.000000	275	49	241	73	12	6	10	0	0	0		4	125	275
NKD	2023-08-31	2023	1693432800	3	0.000290	344	62	291	136	20	7	8	0	1	1	1.000000	6	191	344
NKD	2023-09-01	2023	1693519200	4	0.000229	338	65	300	141	7	7	23	0	1	1	9.000000	6	123	338
NKD	2023-09-04	2023	1693778400	0	0.000097	196	3	177	70	1	1	0	0	0	0		6	67	196
NKD	2023-09-05	2023	1693864800	1	0.000000	370	61	321	75	15	7	12	0	0	0		5	146	370
NKD	2023-09-06	2023	1693951200	2	0.000000	358	43	309	150	9	5	10	0	0	0		6	199	358
NKD	2023-09-07	2023	1694037600	3	0.008744	374	38	324	104	10	6	6	0	4	3	763.000000	6	247	374
NKD	2023-09-08	2023	1694124000	4	0.000000	439	36	384	95	13	0	5	0	0	0		5	162	439
NKD	2023-09-11	2023	1694383200	0	0.000447	491	39	407	265	11	4	7	0	1	1	5.000000	6	41	491
NKD	2023-09-12	2023	1694469600	1	0.000302	295	30	263	57	8	6	4	0	1	1	1.000000	5	149	295
NKD	2023-09-13	2023	1694556000	2	0.000205	420	77	353	126	15	11	18	0	1	1	41.000000	6	181	420
NKD	2023-09-14	2023	1694642400	3	0.000000	331	56	297	70	7	10	16	0	0	0		6	154	331
NKD	2023-09-15	2023	1694728800	4	0.000000	455	70	404	109	19	11	11	0	0	0		6	408	455
NKD	2023-09-18	2023	1694988000	0	0.000121	221	36	187	70	9	3	8	0	1	1	285.000000	5	18	221
NKD	2023-09-19	2023	1695074400	1	0.000000	309	23	273	70	7	8	1	0	0	0		6	144	309
NKD	2023-09-20	2023	1695160800	2	0.000000	310	77	281	92	11	5	25	0	0	0		6	289	310
NKD	2023-09-21	2023	1695247200	3	0.000000	413	48	377	71	11	11	8	0	0	0		6	201	413
NKD	2023-09-22	2023	1695333600	4	0.000000	575	50	495	165	15	10	5	0	0	0		6	248	575
NKD	2023-09-25	2023	1695592800	0	0.000000	394	63	332	98	21	6	8	0	0	0		5	262	394
NKD	2023-09-26	2023	1695679200	1	0.000000	429	47	344	127	10	7	10	0	0	0		6	232	429
NKD	2023-09-27	2023	1695765600	2	0.000000	416	38	360	125	8	8	7	0	0	0		6	242	416
NKD	2023-09-28	2023	1695852000	3	0.000000	609	76	522	214	19	18	10	0	0	0		6	352	609
NKD	2023-09-29	2023	1695938400	4	0.000000	495	60	440	93	19	10	6	0	0	0		5	379	495
NKD	2023-10-02	2023	1696197600	0	0.000036	653	91	561	198	21	11	20	1	0	1	5.000000	6	229	653
NKD	2023-10-03	2023	1696284000	1	0.000181	679	86	620	87	22	13	15	1	1	2	18.000000	4	518	679
NKD	2023-10-04	2023	1696370400	2	0.000012	850	97	742	267	21	14	21	0	0	0		6	215	850
NKD	2023-10-05	2023	1696456800	3	0.000000	446	59	383	90	18	8	8	0	0	0		5	285	446
NKD	2023-10-06	2023	1696543200	4	0.000012	415	68	362	88	10	4	22	0	0	0		5	330	415
NKD	2023-10-09	2023	1696802400	0	0.000036	333	48	279	78	12	4	10	0	0	0		4	31	333
NKD	2023-10-10	2023	1696888800	1	0.000242	380	44	346	42	11	12	5	0	1	1	1484.000000	5	257	380
NKD	2023-10-11	2023	1696975200	2	0.000000	303	29	262	110	4	6	8	0	0	0		6	65	303
NKD	2023-10-12	2023	1697061600	3	0.000036	428	59	365	90	14	5	13	0	0	0		6	394	428
NKD	2023-10-13	2023	1697148000	4	0.000121	484	68	423	92	14	14	13	0	1	1	309.000000	5	289	484
NKD	2023-10-16	2023	1697407200	0	0.000000	424	35	351	139	12	1	5	1	0	1	38.000000	6	140	424
NKD	2023-10-17	2023	1697493600	1	0.000000	412	40	369	89	12	6	5	0	0	0		5	203	412
NKD	2023-10-18	2023	1697580000	2	0.000000	350	33	285	104	6	5	9	0	0	0		5	226	350
NKD	2023-10-19	2023	1697666400	3	0.000616	542	38	411	239	7	6	9	0	1	1	10.000000	6	212	542
NKD	2023-10-20	2023	1697752800	4	0.000000	418	28	363	184	7	6	4	0	0	0		6	215	418
NKD	2023-10-23	2023	1698012000	0	0.000000	532	51	458	131	15	9	6	0	0	0		6	265	532
NKD	2023-10-24	2023	1698098400	1	0.000000	638	75	560	161	18	13	13	0	0	0		6	439	638
NKD	2023-10-25	2023	1698184800	2	0.000000	402	38	340	113	10	4	7	0	0	0		6	211	402
NKD	2023-10-26	2023	1698271200	3	0.000036	556	54	460	198	14	6	10	0	0	0		5	289	556
NKD	2023-10-27	2023	1698357600	4	0.000531	399	56	365	67	9	8	15	0	1	1	994.000000	5	285	399
NKD	2023-10-30	2023	1698616800	0	0.000012	492	68	393	210	7	2	26	0	0	0		6	300	492
NKD	2023-10-31	2023	1698703200	1	0.000072	540	70	445	174	19	15	10	0	0	0		6	323	540
NKD	2023-11-01	2023	1698789600	2	0.000085	468	57	397	125	7	4	20	0	0	0		6	416	468
NKD	2023-11-02	2023	1698876000	3	0.000000	295	57	265	72	13	5	13	0	0	0		6	233	295
NKD	2023-11-03	2023	1698962400	4	0.000314	179	22	157	26	2	4	7	0	1	1	457.000000	3	153	179
NKD	2023-11-06	2023	1699225200	0	0.000000	249	17	229	27	6	5	0	0	0	0		4	80	249
NKD	2023-11-07	2023	1699311600	1	0.000000	271	42	239	49	15	8	2	0	0	0		4	212	271
NKD	2023-11-08	2023	1699398000	2	0.000000	291	24	242	103	7	0	5	0	0	0		6	201	291
