# PORT_M1B_SPEC.md S4 atlas screen (spec_sha16=d31f48b59877e44d)
# params_hash=c50dfd164e2fc778844a6f8f6681f8050964cec3ff1e017904a18798e50957c3
# EXPLORATORY_NONCERTIFYING; FIT era only; no promotion claims
# scoring is reported separately: learnability (rho vs own truth) vs economic alignment (within-unit Spearman vs net_phase_close, dollar_recall@k)
asset	label	family	base	kind	horizon	truncation	penalty	transform	ranking_unit	occupancy_derived	shuffled_twin	n_rows	n_folds_scored	rho_median_learnability	rho_fold_min	rho_fold_max	align_spearman_unit	align_p_value	dollar_recall_at3	dollar_recall_at10	era_sign_consistency	era_min_align	era_max_align	holm_rank	holm_threshold	holm_significant	twin_align_spearman	voided_by_twin	fit_secs
NKD	retg|e15|phase_close|raw	ratio	retg|e15	ratio	phase_close			raw		0	0	31668	4	0.051711	-0.036549	0.140029	0.012965	0.032761	0.232725	0.297098	0.750000	-0.022339	0.140689	121	0.000243	0		0	0.426490
NKD	retg|e15|phase_close|z@phase	ratio	retg|e15	ratio	phase_close			z	phase	0	0	31340	4	0.028792	-0.002188	0.059201	0.029389	0.000002	0.373362	0.469232	1.000000	0.010479	0.165539	47	0.000179	1		0	0.404639
NKD	retg|e15|phase_close|z@session	ratio	retg|e15	ratio	phase_close			z	session	0	0	31635	4	0.003576	-0.008964	0.038593	-0.001999	0.742009	0.228409	0.288253	0.500000	-0.013589	0.074814	281	0.001087	0		0	0.424062
NKD	retg|e15|phase_close|rank@phase	ratio	retg|e15	ratio	phase_close			rank	phase	0	0	31485	4	0.103181	0.092475	0.130312	0.125611	0.000000	0.386532	0.490031	1.000000	0.109325	0.205674	2	0.000154	1		0	0.456050
NKD	retg|e15|phase_close|rank@session	ratio	retg|e15	ratio	phase_close			rank	session	0	0	31652	4	0.071722	0.026277	0.093205	0.082591	0.000000	0.249105	0.325635	1.000000	0.018838	0.275440	10	0.000158	1		0	0.437895
NKD	retg|e15|phase_close|winsor@phase	ratio	retg|e15	ratio	phase_close			winsor	phase	0	0	31668	4	0.058419	-0.037131	0.123663	0.008557	0.161465	0.376255	0.479395	0.750000	-0.019422	0.087071	170	0.000318	0		0	0.441438
NKD	retg|e15|phase_close|winsor@session	ratio	retg|e15	ratio	phase_close			winsor	session	0	0	31668	4	0.048020	-0.027712	0.134316	0.012398	0.041179	0.251703	0.308397	0.750000	-0.024303	0.115228	130	0.000254	0		0	0.428551
NKD	ret|e30|phase_close|raw	ratio	ret|e30	ratio	phase_close			raw		0	0	99691	4	-0.001001	-0.008427	-0.000134	-0.003590	0.307034	-0.230052	-0.312481	0.750000	-0.027149	0.004423	210	0.000427	0		0	1.099883
NKD	ret|e30|phase_close|z@phase	ratio	ret|e30	ratio	phase_close			z	phase	0	0	99659	4	0.013121	0.008249	0.017760	0.018664	0.000000	-0.479280	-0.837363	1.000000	0.011236	0.024408	45	0.000177	1		0	1.128364
NKD	ret|e30|phase_close|z@session	ratio	ret|e30	ratio	phase_close			z	session	0	0	99691	4	0.010091	0.007331	0.013613	0.008306	0.018126	-0.215787	-0.297292	1.000000	0.003489	0.017599	111	0.000231	0		0	1.122646
NKD	ret|e30|phase_close|rank@phase	ratio	ret|e30	ratio	phase_close			rank	phase	0	0	99678	4	0.038383	0.027724	0.047620	0.037660	0.000000	-0.477081	-0.822624	1.000000	0.030799	0.056903	20	0.000163	1		0	1.191643
NKD	ret|e30|phase_close|rank@session	ratio	ret|e30	ratio	phase_close			rank	session	0	0	99691	4	0.009211	-0.007853	0.015127	0.007976	0.023262	-0.203981	-0.292663	0.500000	-0.011784	0.016394	114	0.000235	0		0	1.153780
NKD	ret|e30|phase_close|winsor@phase	ratio	ret|e30	ratio	phase_close			winsor	phase	0	0	99691	4	-0.000093	-0.009511	0.003425	-0.005550	0.114451	-0.496872	-0.857777	0.750000	-0.023929	0.001780	157	0.000294	0		0	1.128819
NKD	ret|e30|phase_close|winsor@session	ratio	ret|e30	ratio	phase_close			winsor	session	0	0	99691	4	0.000279	-0.008058	0.007976	-0.001993	0.570673	-0.217640	-0.301277	0.750000	-0.022945	0.012469	254	0.000685	0		0	1.095003
NKD	retg|e30|phase_close|raw	ratio	retg|e30	ratio	phase_close			raw		0	0	10758	4	0.044922	0.014153	0.149614	0.026801	0.009224	0.593453	0.707750	0.500000	-0.019956	0.387975	98	0.000218	0		0	0.212148
NKD	retg|e30|phase_close|z@phase	ratio	retg|e30	ratio	phase_close			z	phase	0	0	10551	4	0.002259	-0.048709	0.031940	-0.001432	0.890769	0.669698	0.780936	0.500000	-0.070474	0.164562	303	0.002083	0		0	0.186925
NKD	retg|e30|phase_close|z@session	ratio	retg|e30	ratio	phase_close			z	session	0	0	10671	4	-0.015218	-0.049769	0.023583	-0.023009	0.025524	0.590644	0.701296	0.750000	-0.076671	0.148383	116	0.000237	0		0	0.187144
NKD	retg|e30|phase_close|rank@phase	ratio	retg|e30	ratio	phase_close			rank	phase	0	0	10620	4	0.085165	0.027896	0.121285	0.088008	0.000000	0.667245	0.769942	1.000000	0.075318	0.119523	30	0.000168	1		0	0.202462
NKD	retg|e30|phase_close|rank@session	ratio	retg|e30	ratio	phase_close			rank	session	0	0	10694	4	0.071099	0.020251	0.119867	0.073184	0.000000	0.580516	0.696269	1.000000	0.038663	0.162066	35	0.000171	1		0	0.190795
NKD	retg|e30|phase_close|winsor@phase	ratio	retg|e30	ratio	phase_close			winsor	phase	0	0	10758	4	0.055461	0.019014	0.157867	0.001588	0.878600	0.676480	0.787240	0.750000	-0.065057	0.192730	302	0.002000	0		0	0.205560
NKD	retg|e30|phase_close|winsor@session	ratio	retg|e30	ratio	phase_close			winsor	session	0	0	10758	4	0.056877	0.020955	0.140422	0.025863	0.011990	0.597891	0.707611	0.500000	-0.012125	0.393028	102	0.000222	0		0	0.211133
NKD	ret|e1|sess_close|raw	ratio	ret|e1	ratio	sess_close			raw		0	0	99691	4	-0.017246	-0.030239	-0.004112	0.002517	0.473976	-0.243993	-0.338639	0.500000	-0.006428	0.007629	238	0.000562	0		0	1.118551
NKD	ret|e1|sess_close|z@phase	ratio	ret|e1	ratio	sess_close			z	phase	0	0	99659	4	0.003835	-0.003664	0.013428	0.003908	0.266424	-0.498936	-0.833841	0.750000	-0.004347	0.015116	198	0.000388	0		0	1.086807
NKD	ret|e1|sess_close|z@session	ratio	ret|e1	ratio	sess_close			z	session	0	0	99691	4	0.003891	-0.019431	0.016371	0.004842	0.168360	-0.251636	-0.343781	0.750000	-0.007047	0.007478	172	0.000323	0		0	1.093216
NKD	ret|e1|sess_close|rank@phase	ratio	ret|e1	ratio	sess_close			rank	phase	0	0	99678	4	0.044257	0.042415	0.052897	0.038396	0.000000	-0.444208	-0.811519	1.000000	0.030428	0.048625	19	0.000162	1		0	1.189829
NKD	ret|e1|sess_close|rank@session	ratio	ret|e1	ratio	sess_close			rank	session	0	0	99691	4	0.047709	0.037062	0.049109	0.010982	0.001780	-0.195723	-0.267238	1.000000	0.000510	0.029722	72	0.000196	0		0	1.172467
NKD	ret|e1|sess_close|winsor@phase	ratio	ret|e1	ratio	sess_close			winsor	phase	0	0	99691	4	-0.015664	-0.029972	-0.002529	0.000367	0.916808	-0.475207	-0.840539	0.500000	-0.013697	0.006750	307	0.002500	0		0	1.122732
NKD	ret|e1|sess_close|winsor@session	ratio	ret|e1	ratio	sess_close			winsor	session	0	0	99691	4	-0.020449	-0.033619	0.001599	0.001629	0.642947	-0.252806	-0.335356	0.500000	-0.008539	0.008881	263	0.000781	0		0	1.111617
NKD	retg|e1|sess_close|raw	ratio	retg|e1	ratio	sess_close			raw		0	0	94289	4	0.000241	-0.018129	0.011350	0.012770	0.000401	-0.184538	-0.290941	0.750000	-0.015742	0.020882	62	0.000189	0		0	1.070858
NKD	retg|e1|sess_close|z@phase	ratio	retg|e1	ratio	sess_close			z	phase	0	0	94240	4	0.003026	-0.014972	0.008235	-0.003109	0.389236	-0.413203	-0.729656	0.500000	-0.038395	0.001122	224	0.000485	0		0	1.028588
NKD	retg|e1|sess_close|z@session	ratio	retg|e1	ratio	sess_close			z	session	0	0	94289	4	0.003537	-0.006697	0.020957	0.002832	0.432589	-0.202535	-0.283541	0.500000	-0.034020	0.012947	228	0.000505	0		0	1.027924
NKD	retg|e1|sess_close|rank@phase	ratio	retg|e1	ratio	sess_close			rank	phase	0	0	94271	4	0.046779	0.039891	0.052439	0.035935	0.000000	-0.399237	-0.741138	1.000000	0.027484	0.055725	28	0.000167	1		0	1.128062
NKD	retg|e1|sess_close|rank@session	ratio	retg|e1	ratio	sess_close			rank	session	0	0	94289	4	0.030609	0.027698	0.040085	0.010311	0.004270	-0.151965	-0.240812	1.000000	0.002368	0.022369	82	0.000204	0		0	1.109274
NKD	retg|e1|sess_close|winsor@phase	ratio	retg|e1	ratio	sess_close			winsor	phase	0	0	94289	4	0.005740	-0.022134	0.013431	0.002029	0.574092	-0.400562	-0.736767	0.750000	-0.002162	0.003665	255	0.000694	0		0	1.070172
NKD	retg|e1|sess_close|winsor@session	ratio	retg|e1	ratio	sess_close			winsor	session	0	0	94289	4	0.000985	-0.018659	0.008281	0.012607	0.000476	-0.221835	-0.300316	0.750000	-0.022316	0.017809	66	0.000192	0		0	1.054020
NKD	ret|e5|sess_close|raw	ratio	ret|e5	ratio	sess_close			raw		0	0	99691	4	-0.000030	-0.024394	0.011652	-0.000154	0.965047	-0.256363	-0.344857	0.750000	-0.010431	0.010467	317	0.005000	0		0	1.108875
NKD	ret|e5|sess_close|z@phase	ratio	ret|e5	ratio	sess_close			z	phase	0	0	99659	4	0.011358	0.002497	0.016723	0.006669	0.057871	-0.455724	-0.841364	0.750000	-0.001268	0.019186	137	0.000263	0		0	1.078392
NKD	ret|e5|sess_close|z@session	ratio	ret|e5	ratio	sess_close			z	session	0	0	99691	4	0.000765	-0.015164	0.010309	-0.002253	0.521457	-0.264843	-0.365431	0.750000	-0.015361	0.011133	241	0.000581	0		0	1.105639
NKD	ret|e5|sess_close|rank@phase	ratio	ret|e5	ratio	sess_close			rank	phase	0	0	99678	4	0.047505	0.041712	0.054379	0.039116	0.000000	-0.447827	-0.811203	1.000000	0.033588	0.052733	17	0.000161	1		0	1.204244
NKD	ret|e5|sess_close|rank@session	ratio	ret|e5	ratio	sess_close			rank	session	0	0	99691	4	0.023182	0.013944	0.037401	0.009737	0.005599	-0.200292	-0.293242	1.000000	0.003798	0.026536	87	0.000208	0		0	1.160332
NKD	ret|e5|sess_close|winsor@phase	ratio	ret|e5	ratio	sess_close			winsor	phase	0	0	99691	4	-0.002017	-0.023027	0.011464	-0.002577	0.463576	-0.472184	-0.849943	1.000000	-0.009867	-0.000808	234	0.000538	0		0	1.152633
NKD	ret|e5|sess_close|winsor@session	ratio	ret|e5	ratio	sess_close			winsor	session	0	0	99691	4	-0.002270	-0.022291	0.004444	-0.000290	0.934301	-0.239993	-0.349693	0.750000	-0.019252	0.008066	312	0.003333	0		0	1.127548
NKD	retg|e5|sess_close|raw	ratio	retg|e5	ratio	sess_close			raw		0	0	78607	4	0.051790	0.038374	0.069849	0.064150	0.000000	-0.124452	-0.166867	1.000000	0.049311	0.075037	8	0.000157	1		0	0.931388
NKD	retg|e5|sess_close|z@phase	ratio	retg|e5	ratio	sess_close			z	phase	0	0	78492	4	0.002217	-0.007007	0.007884	-0.011537	0.003339	-0.240387	-0.409682	0.750000	-0.018188	0.017265	79	0.000202	0		0	0.884919
NKD	retg|e5|sess_close|z@session	ratio	retg|e5	ratio	sess_close			z	session	0	0	78607	4	0.021751	-0.002848	0.038617	0.040455	0.000000	-0.098024	-0.155041	1.000000	0.024934	0.059211	24	0.000165	1		0	0.866396
NKD	retg|e5|sess_close|rank@phase	ratio	retg|e5	ratio	sess_close			rank	phase	0	0	78560	4	0.064968	0.045399	0.081081	0.063984	0.000000	-0.213804	-0.399624	1.000000	0.051952	0.120095	9	0.000157	1		0	0.979018
NKD	retg|e5|sess_close|rank@session	ratio	retg|e5	ratio	sess_close			rank	session	0	0	78607	4	0.041353	0.035565	0.069518	0.047585	0.000000	-0.086008	-0.130160	1.000000	0.022830	0.118553	14	0.000160	1		0	0.934289
NKD	retg|e5|sess_close|winsor@phase	ratio	retg|e5	ratio	sess_close			winsor	phase	0	0	78607	4	0.055491	0.040239	0.067583	-0.001308	0.739274	-0.241268	-0.381786	0.750000	-0.008797	0.011532	280	0.001064	0		0	0.934612
NKD	retg|e5|sess_close|winsor@session	ratio	retg|e5	ratio	sess_close			winsor	session	0	0	78607	4	0.052709	0.040220	0.063979	0.065108	0.000000	-0.122081	-0.161877	1.000000	0.048831	0.075341	7	0.000156	1		0	0.918939
NKD	ret|e15|sess_close|raw	ratio	ret|e15	ratio	sess_close			raw		0	0	99691	4	0.017048	-0.003609	0.029117	0.000720	0.837756	-0.272170	-0.356913	0.500000	-0.034812	0.010331	296	0.001613	0		0	1.131988
NKD	ret|e15|sess_close|z@phase	ratio	ret|e15	ratio	sess_close			z	phase	0	0	99659	4	0.010259	0.003824	0.028072	0.003984	0.257189	-0.467498	-0.821497	0.500000	-0.004393	0.016421	192	0.000370	0		0	1.125396
NKD	ret|e15|sess_close|z@session	ratio	ret|e15	ratio	sess_close			z	session	0	0	99691	4	0.011272	-0.001641	0.026624	0.000083	0.981161	-0.231671	-0.333671	0.500000	-0.014299	0.001496	318	0.005556	0		0	1.107051
NKD	ret|e15|sess_close|rank@phase	ratio	ret|e15	ratio	sess_close			rank	phase	0	0	99678	4	0.047094	0.046139	0.059388	0.038685	0.000000	-0.452450	-0.827530	1.000000	0.035591	0.051981	18	0.000162	1		0	1.183985
NKD	ret|e15|sess_close|rank@session	ratio	ret|e15	ratio	sess_close			rank	session	0	0	99691	4	0.031808	0.025489	0.037028	0.018962	0.000000	-0.219199	-0.303522	1.000000	0.014830	0.038231	44	0.000177	1		0	1.173024
NKD	ret|e15|sess_close|winsor@phase	ratio	ret|e15	ratio	sess_close			winsor	phase	0	0	99691	4	0.018586	-0.004741	0.027801	-0.005336	0.129108	-0.487058	-0.871977	1.000000	-0.026561	-0.000944	161	0.000301	0		0	1.156802
NKD	ret|e15|sess_close|winsor@session	ratio	ret|e15	ratio	sess_close			winsor	session	0	0	99691	4	0.016435	-0.005106	0.023565	0.000327	0.925819	-0.273165	-0.365155	0.500000	-0.033620	0.012481	310	0.002941	0		0	1.136251
NKD	retg|e15|sess_close|raw	ratio	retg|e15	ratio	sess_close			raw		0	0	48203	4	0.086587	0.062735	0.109504	0.095720	0.000000	0.123921	0.133847	1.000000	0.071079	0.131386	4	0.000155	1		0	0.624506
NKD	retg|e15|sess_close|z@phase	ratio	retg|e15	ratio	sess_close			z	phase	0	0	47942	4	-0.006088	-0.023900	0.008887	-0.014775	0.003010	0.103756	0.160497	0.750000	-0.024441	0.007519	76	0.000199	0		0	0.569709
NKD	retg|e15|sess_close|z@session	ratio	retg|e15	ratio	sess_close			z	session	0	0	48191	4	0.014051	0.004340	0.047398	0.066359	0.000000	0.100789	0.121172	1.000000	0.026658	0.098230	11	0.000158	1		0	0.573233
NKD	retg|e15|sess_close|rank@phase	ratio	retg|e15	ratio	sess_close			rank	phase	0	0	48081	4	0.095714	0.053202	0.126187	0.103481	0.000000	0.149477	0.231558	1.000000	0.077349	0.156798	1	0.000153	1		0	0.695763
NKD	retg|e15|sess_close|rank@session	ratio	retg|e15	ratio	sess_close			rank	session	0	0	48197	4	0.080180	-0.013538	0.131591	0.057924	0.000000	0.149496	0.149930	1.000000	0.030588	0.092593	15	0.000160	1		0	0.617432
NKD	retg|e15|sess_close|winsor@phase	ratio	retg|e15	ratio	sess_close			winsor	phase	0	0	48203	4	0.079229	0.056301	0.102419	-0.030487	0.000000	0.138363	0.200046	1.000000	-0.064635	-0.007603	40	0.000174	1		0	0.669561
NKD	retg|e15|sess_close|winsor@session	ratio	retg|e15	ratio	sess_close			winsor	session	0	0	48203	4	0.089445	0.065514	0.104078	0.093747	0.000000	0.120718	0.140847	1.000000	0.066929	0.131892	5	0.000155	1		0	0.630194
NKD	ret|e30|sess_close|raw	ratio	ret|e30	ratio	sess_close			raw		0	0	99691	4	0.002721	-0.009813	0.028055	-0.003138	0.371984	-0.246602	-0.351023	0.750000	-0.044357	0.005513	221	0.000472	0		0	1.124269
NKD	ret|e30|sess_close|z@phase	ratio	ret|e30	ratio	sess_close			z	phase	0	0	99659	4	0.006688	-0.000647	0.027815	0.005068	0.149468	-0.455499	-0.828785	0.500000	-0.011735	0.009599	167	0.000313	0		0	1.081412
NKD	ret|e30|sess_close|z@session	ratio	ret|e30	ratio	sess_close			z	session	0	0	99691	4	0.011845	-0.001640	0.024230	0.004599	0.190751	-0.224450	-0.319804	0.500000	-0.013871	0.013013	178	0.000336	0		0	1.107133
NKD	ret|e30|sess_close|rank@phase	ratio	ret|e30	ratio	sess_close			rank	phase	0	0	99678	4	0.052129	0.046287	0.055291	0.039468	0.000000	-0.483696	-0.832206	1.000000	0.032999	0.067737	16	0.000161	1		0	1.232374
NKD	ret|e30|sess_close|rank@session	ratio	ret|e30	ratio	sess_close			rank	session	0	0	99691	4	0.028431	0.022105	0.033780	0.012358	0.000438	-0.200894	-0.308116	1.000000	0.007694	0.029613	63	0.000189	0		0	1.168410
NKD	ret|e30|sess_close|winsor@phase	ratio	ret|e30	ratio	sess_close			winsor	phase	0	0	99691	4	0.004746	-0.008576	0.025254	-0.006508	0.064172	-0.481012	-0.848283	0.750000	-0.039367	0.000987	139	0.000266	0		0	1.147988
NKD	ret|e30|sess_close|winsor@session	ratio	ret|e30	ratio	sess_close			winsor	session	0	0	99691	4	0.003042	-0.008888	0.024007	-0.002119	0.546663	-0.245697	-0.350094	0.750000	-0.034242	0.006731	249	0.000641	0		0	1.119222
NKD	retg|e30|sess_close|raw	ratio	retg|e30	ratio	sess_close			raw		0	0	22896	4	0.109042	0.030143	0.183073	0.091989	0.000000	0.333526	0.408104	1.000000	0.026271	0.180649	12	0.000159	1		0	0.353113
NKD	retg|e30|sess_close|z@phase	ratio	retg|e30	ratio	sess_close			z	phase	0	0	22620	4	0.005915	-0.017560	0.030638	0.017244	0.016501	0.424709	0.570104	0.750000	-0.002671	0.134095	107	0.000227	0		0	0.338377
NKD	retg|e30|sess_close|z@session	ratio	retg|e30	ratio	sess_close			z	session	0	0	22840	4	-0.008588	-0.014222	0.026006	0.053944	0.000000	0.309701	0.400653	1.000000	0.029377	0.113005	33	0.000170	1		0	0.349531
NKD	retg|e30|sess_close|rank@phase	ratio	retg|e30	ratio	sess_close			rank	phase	0	0	22763	4	0.087347	0.021214	0.155279	0.120485	0.000000	0.470493	0.588167	1.000000	0.094289	0.165435	6	0.000156	1		0	0.355966
NKD	retg|e30|sess_close|rank@session	ratio	retg|e30	ratio	sess_close			rank	session	0	0	22871	4	0.074246	-0.011389	0.083798	0.026179	0.000235	0.311636	0.395073	1.000000	0.014280	0.110074	58	0.000186	0		0	0.341027
NKD	retg|e30|sess_close|winsor@phase	ratio	retg|e30	ratio	sess_close			winsor	phase	0	0	22896	4	0.108377	0.025396	0.160351	-0.025768	0.000327	0.415707	0.536151	0.500000	-0.075223	0.022291	61	0.000188	0		0	0.369807
NKD	retg|e30|sess_close|winsor@session	ratio	retg|e30	ratio	sess_close			winsor	session	0	0	22896	4	0.103146	0.027430	0.152220	0.088938	0.000000	0.351783	0.415172	1.000000	0.024003	0.186315	13	0.000159	1		0	0.361423
NKD	uw_share|sess_close|raw	path_shape	uw_share	ratio	sess_close			raw		0	0	99691	4	0.002561	-0.012026	0.007012	0.003922	0.264539	-0.216146	-0.297254	0.750000	-0.003033	0.019568	197	0.000385	0		0	1.130014
NKD	uw_share|sess_close|rank@phase	path_shape	uw_share	ratio	sess_close			rank	phase	0	0	99678	4	0.019106	0.012040	0.021788	-0.023392	0.000000	-0.481821	-0.848435	1.000000	-0.026262	-0.020944	37	0.000172	1		0	1.153505
NKD	uw_share|sess_close|rank@session	path_shape	uw_share	ratio	sess_close			rank	session	0	0	99691	4	0.008260	-0.006395	0.015683	-0.006304	0.072896	-0.238690	-0.301932	0.500000	-0.017921	0.011885	143	0.000272	0		0	1.133613
NKD	monotonicity|sess_close|raw	path_shape	monotonicity	ratio	sess_close			raw		0	0	99667	4	0.437302	0.363240	0.497143	0.000843	0.810434	-0.201061	-0.272523	0.500000	-0.002896	0.003816	288	0.001282	0		0	1.229488
NKD	monotonicity|sess_close|rank@phase	path_shape	monotonicity	ratio	sess_close			rank	phase	0	0	99654	4	0.108245	0.082401	0.136791	-0.001251	0.721997	-0.492106	-0.844866	0.750000	-0.006352	0.020646	278	0.001020	0		0	1.183563
NKD	monotonicity|sess_close|rank@session	path_shape	monotonicity	ratio	sess_close			rank	session	0	0	99667	4	0.190596	0.127393	0.291393	-0.000640	0.855625	-0.185658	-0.252780	0.250000	-0.009080	0.022240	300	0.001852	0		0	1.249122
NKD	time_to_peak|sess_close|raw	path_shape	time_to_peak	time	sess_close			raw		0	0	99691	4	0.415435	0.336953	0.450758	0.002052	0.559338	-0.270936	-0.363642	0.500000	-0.010905	0.011148	252	0.000667	0		0	1.211381
NKD	time_to_peak|sess_close|rank@phase	path_shape	time_to_peak	time	sess_close			rank	phase	0	0	99678	4	0.084342	0.064115	0.097688	-0.024052	0.000000	-0.474554	-0.845147	1.000000	-0.027444	-0.018676	36	0.000172	1		0	1.170544
NKD	time_to_peak|sess_close|rank@session	path_shape	time_to_peak	time	sess_close			rank	session	0	0	99691	4	0.397879	0.341629	0.436722	-0.000753	0.830386	-0.286623	-0.370106	0.750000	-0.012271	0.011097	293	0.001471	0		0	1.221902
NKD	giveback|sess_close|raw	path_shape	giveback	dollar	sess_close			raw		0	0	99691	4	0.404823	0.357002	0.454548	0.004226	0.229216	-0.279578	-0.357265	0.500000	-0.013703	0.009630	186	0.000355	0		0	1.209041
NKD	giveback|sess_close|rank@phase	path_shape	giveback	dollar	sess_close			rank	phase	0	0	99678	4	0.162878	0.150861	0.191122	0.012106	0.000574	-0.466582	-0.826797	0.750000	-0.011836	0.021154	67	0.000192	0		0	1.188870
NKD	giveback|sess_close|rank@session	path_shape	giveback	dollar	sess_close			rank	session	0	0	99691	4	0.496745	0.467675	0.520363	0.002698	0.442787	-0.246829	-0.369052	0.500000	-0.034614	0.012736	229	0.000510	0		0	1.209302
NKD	mae_unwalled|sess_close|raw	path_shape	mae_unwalled	dollar	sess_close			raw		0	0	99691	4	0.347202	0.298184	0.383219	0.001024	0.770764	-0.265548	-0.358940	0.500000	-0.025723	0.006784	284	0.001163	0		0	1.197570
NKD	mae_unwalled|sess_close|rank@phase	path_shape	mae_unwalled	dollar	sess_close			rank	phase	0	0	99678	4	0.076348	0.062029	0.092089	0.025140	0.000000	-0.488236	-0.833768	0.750000	-0.009103	0.029569	34	0.000171	1		0	1.177988
NKD	mae_unwalled|sess_close|rank@session	path_shape	mae_unwalled	dollar	sess_close			rank	session	0	0	99691	4	0.326079	0.314508	0.350704	0.004420	0.208622	-0.259032	-0.370035	0.500000	-0.027760	0.013199	183	0.000347	0		0	1.199186
NKD	cert_w1|h30|raw	certificate	cert_w1	dollar	h30			raw		0	0	99375	4	-0.000630	-0.043560	0.050163	-0.004212	0.231469	-0.227965	-0.284988	0.750000	-0.006281	0.029311	187	0.000357	0		0	1.122676
NKD	cert_w1|h30|z@phase	certificate	cert_w1	dollar	h30			z	phase	0	0	79859	4	0.006193	-0.004756	0.009684	-0.002410	0.542344	-0.113642	-0.140611	0.500000	-0.010137	0.004144	248	0.000633	0		0	0.935221
NKD	cert_w1|h30|z@session	certificate	cert_w1	dollar	h30			z	session	0	0	81259	4	0.016008	-0.002423	0.024836	0.001594	0.684051	-0.051464	-0.084789	0.500000	-0.003056	0.013782	270	0.000877	0		0	0.939265
NKD	cert_w1|h30|rank@phase	certificate	cert_w1	dollar	h30			rank	phase	0	0	99362	4	-0.000550	-0.003931	0.003429	0.008338	0.017880	-0.472742	-0.822473	0.750000	-0.004194	0.042086	110	0.000230	0		0	1.137855
NKD	cert_w1|h30|rank@session	certificate	cert_w1	dollar	h30			rank	session	0	0	99375	4	0.044741	0.008337	0.062215	0.001213	0.730320	-0.217215	-0.283626	0.500000	-0.006647	0.032624	279	0.001042	0		0	1.167731
NKD	cert_w1|h60|raw	certificate	cert_w1	dollar	h60			raw		0	0	98611	4	0.013346	-0.032273	0.057359	0.002556	0.469484	-0.209166	-0.281705	0.750000	-0.005285	0.008441	236	0.000549	0		0	1.144131
NKD	cert_w1|h60|z@phase	certificate	cert_w1	dollar	h60			z	phase	0	0	78685	4	0.002110	-0.010609	0.010010	-0.000530	0.894342	-0.125950	-0.132253	0.500000	-0.012625	0.007812	304	0.002174	0		0	0.923840
NKD	cert_w1|h60|z@session	certificate	cert_w1	dollar	h60			z	session	0	0	79581	4	0.015124	-0.006285	0.036154	-0.000374	0.924764	-0.047456	-0.087217	0.500000	-0.017032	0.005380	309	0.002778	0		0	0.930172
NKD	cert_w1|h60|rank@phase	certificate	cert_w1	dollar	h60			rank	phase	0	0	98598	4	-0.002973	-0.009596	0.006711	0.000453	0.897917	-0.515906	-0.847189	0.750000	-0.009031	0.024530	305	0.002273	0		0	1.127536
NKD	cert_w1|h60|rank@session	certificate	cert_w1	dollar	h60			rank	session	0	0	98611	4	0.040421	-0.007511	0.058608	0.001395	0.692954	-0.189160	-0.281200	0.500000	-0.027205	0.014022	272	0.000909	0		0	1.129447
NKD	cert_w1|h120|raw	certificate	cert_w1	dollar	h120			raw		0	0	95709	4	-0.013191	-0.033147	0.075835	-0.005413	0.131071	-0.202039	-0.261685	0.750000	-0.011124	0.010743	163	0.000305	0		0	1.080406
NKD	cert_w1|h120|z@phase	certificate	cert_w1	dollar	h120			z	phase	0	0	74692	4	0.006274	-0.001157	0.012247	0.016213	0.000076	-0.071364	-0.097387	1.000000	0.015141	0.033157	54	0.000183	1		0	0.887368
NKD	cert_w1|h120|z@session	certificate	cert_w1	dollar	h120			z	session	0	0	75709	4	0.002437	-0.003146	0.015725	0.001016	0.802627	-0.068856	-0.078679	0.500000	-0.003991	0.027573	286	0.001220	0		0	0.888445
NKD	cert_w1|h120|rank@phase	certificate	cert_w1	dollar	h120			rank	phase	0	0	95696	4	0.002594	-0.002678	0.012802	0.016454	0.000004	-0.515399	-0.869960	1.000000	0.008146	0.042725	51	0.000181	1		0	1.105248
