# PORT_M2_SHEETS_SPEC.md CC-M2-13.3 SESSION-SIDE STATE probe (ceiling census + causal day-side estimators, mirror-law tested) (spec_sha16=19fedc9231ba9f0e)
# params_hash=cd234e93d01ac530b9a0c5f752af2cb19fee3411ae5058c67315dface142bedc
# CC-M2-13.3 session-side state probe
# capture = realised / one-position DP ceiling over every candidate of the session
# the ORACLE arms are HINDSIGHT by construction — they are the concept's ceiling, never a rule
asset	d8	era	n_candidates	n_winners	n_win_long	n_win_short	oracle_side	release_day	dp_ceiling_usd	core_realised	core_oracle_realised	core_oracle_mirror_realised	e1_side	e2_side	e3_side
HG	20220117	FIT	321	9	4	5	-1	0	2535.000000	1115.000000	0.000000	1115.000000	-1	-1	1
HG	20220118	FIT	374	0	0	0	0	0	2035.000000	76.250000			-1	-1	-1
HG	20220119	FIT	420	2	2	0	1	0	2372.500000	816.250000	816.250000	45.000000	1	1	0
HG	20220120	FIT	438	18	5	13	-1	0	3097.500000	-91.250000	-633.750000	838.750000	1	1	-1
HG	20220121	FIT	655	20	0	20	-1	0	2641.250000	190.000000	902.500000	552.500000	-1	1	-1
HG	20220124	FIT	602	23	12	11	1	0	3641.250000	-958.750000	-958.750000	-311.250000	-1	-1	-1
HG	20220125	FIT	539	49	39	10	1	0	3260.000000	-2800.000000	416.250000	-1615.000000	-1	-1	1
HG	20220126	FIT	660	36	0	36	-1	1	3685.000000	-28.750000	0.000000	-28.750000	1	1	-1
HG	20220127	FIT	604	39	0	39	-1	0	3953.750000	3085.000000	1328.750000	-1033.750000	-1	1	-1
HG	20220128	FIT	435	5	0	5	-1	0	2960.000000	-930.000000	326.250000	-930.000000	1	-1	1
HG	20220131	FIT	448	2	2	0	1	0	2528.750000	741.250000	820.000000	-78.750000	-1	1	-1
HG	20220201	FIT	333	7	7	0	1	0	2566.250000	-930.000000	1263.750000	-930.000000	1	1	1
HG	20220202	FIT	391	14	14	0	1	0	2578.750000	115.000000	-390.000000	263.750000	1	1	1
HG	20220203	FIT	411	9	9	0	1	0	2716.250000	-505.000000	0.000000	-505.000000	1	-1	-1
HG	20220204	FIT	435	16	16	0	1	1	3047.500000	-373.750000	-930.000000	-373.750000	-1	-1	1
HG	20220207	FIT	456	42	24	18	1	0	3335.000000	103.750000	103.750000	220.000000	-1	-1	1
HG	20220208	FIT	377	43	34	9	1	0	3566.250000	-930.000000	0.000000	-930.000000	-1	-1	-1
HG	20220209	FIT	373	70	70	0	1	0	5660.000000	-3661.250000	58.750000	-3720.000000	-1	-1	1
HG	20220210	FIT	716	52	13	39	-1	1	4760.000000	41.250000	971.250000	-1860.000000	-1	1	-1
HG	20220211	FIT	718	138	0	138	-1	0	6772.500000	-482.500000	4222.500000	-3100.000000	-1	-1	-1
HG	20220214	FIT	586	3	3	0	1	0	3116.250000	-2906.250000	-930.000000	-1976.250000	1	1	1
HG	20220215	FIT	396	5	5	0	1	0	2235.000000	420.000000	420.000000	0.000000	1	1	1
HG	20220216	FIT	265	0	0	0	0	0	1647.500000	-367.500000			1	1	-1
HG	20220217	FIT	399	7	7	0	1	0	3022.500000	-291.250000	-1510.000000	638.750000	-1	-1	1
HG	20220218	FIT	299	7	7	0	1	0	3172.500000	-1391.250000	-1391.250000	0.000000	1	1	1
HG	20220221	FIT	245	0	0	0	0	0	1591.250000	-611.250000			1	1	-1
HG	20220222	FIT	388	6	6	0	1	0	2072.500000	-372.500000	-372.500000	601.250000	1	1	1
HG	20220223	FIT	323	33	0	33	-1	0	2253.750000	-991.250000	0.000000	-991.250000	1	1	1
HG	20220224	FIT	798	72	39	33	1	0	5503.750000	1392.500000	1392.500000	252.500000	1	1	1
HG	20220225	FIT	444	0	0	0	0	0	1891.250000	0.000000			-1	-1	1
HG	20220228	FIT	504	30	30	0	1	0	2760.000000	1308.750000	1777.500000	-110.000000	1	1	-1
HG	20220301	FIT	483	18	18	0	1	0	2428.750000	-1083.750000	-23.750000	-1060.000000	1	1	0
HG	20220302	FIT	560	47	47	0	1	0	3760.000000	-677.500000	110.000000	-547.500000	-1	1	1
HG	20220303	FIT	771	50	50	0	1	0	4260.000000	1428.750000	3591.250000	-1558.750000	1	1	-1
HG	20220304	FIT	1021	102	102	0	1	1	5816.250000	2697.500000	2697.500000	-1583.750000	-1	1	0
HG	20220307	FIT	1393	115	12	103	-1	0	9716.250000	-4325.000000	4537.500000	-2152.500000	1	1	1
HG	20220308	FIT	1282	96	19	77	-1	0	10353.750000	1772.500000	-1910.000000	2301.250000	-1	1	-1
HG	20220309	FIT	573	34	0	34	-1	0	4560.000000	-1412.500000	2033.750000	-2345.000000	1	-1	1
HG	20220310	FIT	391	0	0	0	0	1	2216.250000	258.750000			1	1	-1
HG	20220311	FIT	306	17	0	17	-1	0	3572.500000	-930.000000	0.000000	-930.000000	-1	1	-1
HG	20220314	FIT	326	12	0	12	-1	0	3141.250000	-316.250000	-316.250000	0.000000	-1	-1	-1
HG	20220315	FIT	331	1	0	1	-1	0	2110.000000	0.000000	0.000000	0.000000	1	-1	1
HG	20220316	FIT	346	12	12	0	1	1	3122.500000	-930.000000	626.250000	-930.000000	1	1	1
HG	20220317	FIT	282	28	28	0	1	0	3322.500000	-1815.000000	1390.000000	-1378.750000	-1	1	-1
HG	20220318	FIT	324	0	0	0	0	0	2191.250000	366.250000			1	1	1
HG	20220321	FIT	277	9	0	9	-1	0	2891.250000	2052.500000	1245.000000	807.500000	-1	-1	1
HG	20220322	FIT	267	4	0	4	-1	0	2597.500000	713.750000	713.750000	-930.000000	-1	1	1
HG	20220323	FIT	245	8	8	0	1	0	2178.750000	838.750000	838.750000	-586.250000	-1	1	1
HG	20220324	FIT	385	32	0	32	-1	0	3210.000000	-1090.000000	170.000000	-1260.000000	-1	1	-1
HG	20220325	FIT	272	9	0	9	-1	0	2666.250000	-517.500000	451.250000	-517.500000	1	-1	1
HG	20220328	FIT	325	5	5	0	1	0	2622.500000	-721.250000	1396.250000	-1247.500000	-1	-1	1
HG	20220329	FIT	336	1	1	0	1	0	2172.500000	-217.500000	757.500000	-217.500000	-1	1	-1
HG	20220330	FIT	305	23	8	15	-1	0	3116.250000	2066.250000	1558.750000	10.000000	1	1	1
HG	20220331	FIT	311	0	0	0	0	0	2128.750000	1266.250000			-1	-1	1
HG	20220401	FIT	406	15	0	15	-1	1	2891.250000	-660.000000	-1002.500000	896.250000	-1	-1	-1
HG	20220404	FIT	292	11	11	0	1	0	2266.250000	1351.250000	1351.250000	213.750000	-1	1	1
HG	20220405	FIT	464	31	5	26	-1	0	3672.500000	-1008.750000	295.000000	-1303.750000	1	1	1
HG	20220406	FIT	437	43	0	43	-1	0	2760.000000	-1513.750000	1410.000000	-1410.000000	1	1	-1
HG	20220407	FIT	384	0	0	0	0	0	2097.500000	-778.750000			1	1	1
HG	20220408	FIT	295	0	0	0	0	0	1528.750000	-241.250000			1	1	-1
HG	20220411	FIT	335	37	0	37	-1	0	4085.000000	-1578.750000	1038.750000	-1578.750000	-1	-1	1
HG	20220412	FIT	374	0	0	0	0	1	1985.000000	535.000000			1	1	1
HG	20220413	FIT	317	0	0	0	0	0	1735.000000	-252.500000			1	1	1
HG	20220414	FIT	293	6	6	0	1	0	2022.500000	546.250000	438.750000	121.250000	1	1	1
HG	20220418	FIT	486	24	24	0	1	0	3703.750000	2165.000000	2140.000000	-1407.500000	1	1	1
HG	20220419	FIT	405	23	0	23	-1	0	2941.250000	-563.750000	707.500000	-1271.250000	-1	-1	-1
HG	20220420	FIT	320	0	0	0	0	0	1885.000000	-496.250000			-1	-1	1
HG	20220421	FIT	334	0	0	0	0	0	2628.750000	-785.000000			-1	1	1
HG	20220422	FIT	357	45	0	45	-1	0	3953.750000	2183.750000	1976.250000	-1582.500000	-1	-1	-1
HG	20220425	FIT	608	83	14	69	-1	0	5485.000000	-971.250000	1627.500000	-971.250000	-1	-1	-1
HG	20220426	FIT	384	87	0	87	-1	0	4766.250000	0.000000	0.000000	0.000000	1	1	1
HG	20220427	FIT	346	6	3	3	0	0	2603.750000	-1372.500000			1	1	1
HG	20220428	FIT	385	13	13	0	1	0	2747.500000	-1252.500000	-322.500000	-1016.250000	-1	1	1
HG	20220429	FIT	505	44	5	39	-1	0	4485.000000	-610.000000	-930.000000	2127.500000	-1	1	-1
HG	20220502	FIT	675	31	23	8	1	0	4366.250000	-1090.000000	-1350.000000	95.000000	-1	-1	1
HG	20220503	FIT	445	0	0	0	0	0	2591.250000	903.750000			1	1	1
HG	20220504	FIT	510	35	35	0	1	1	3322.500000	1146.250000	1146.250000	-1860.000000	1	1	-1
HG	20220505	FIT	449	29	0	29	-1	0	3585.000000	-2606.250000	2023.750000	-2308.750000	1	-1	1
HG	20220506	FIT	488	2	0	2	-1	1	2210.000000	-745.000000	0.000000	-745.000000	-1	-1	-1
HG	20220509	FIT	441	35	30	5	1	0	4147.500000	-3001.250000	571.250000	-763.750000	-1	-1	-1
HG	20220510	FIT	540	36	0	36	-1	0	3897.500000	2290.000000	1332.500000	27.500000	1	1	-1
HG	20220511	FIT	451	8	8	0	1	1	3078.750000	-2790.000000	-3.750000	-266.250000	1	1	1
HG	20220512	FIT	561	20	1	19	-1	0	4303.750000	-1315.000000	-741.250000	-1315.000000	-1	-1	-1
HG	20220513	FIT	360	37	37	0	1	0	4466.250000	2990.000000	1888.750000	171.250000	1	1	1
HG	20220516	FIT	377	22	0	22	-1	0	3341.250000	803.750000	-858.750000	732.500000	-1	1	1
HG	20220517	FIT	325	6	3	3	0	0	2647.500000	-930.000000			1	1	1
HG	20220518	FIT	343	39	0	39	-1	0	2897.500000	-410.000000	-605.000000	-410.000000	-1	-1	0
HG	20220519	FIT	463	41	41	0	1	0	3510.000000	871.250000	1801.250000	-2158.750000	1	1	1
HG	20220520	FIT	327	4	4	0	1	0	2772.500000	41.250000	41.250000	213.750000	1	1	-1
HG	20220523	FIT	363	0	0	0	0	0	2116.250000	645.000000			1	1	1
HG	20220524	FIT	347	21	17	4	1	0	2603.750000	1151.250000	1151.250000	0.000000	-1	-1	1
HG	20220525	FIT	305	6	1	5	-1	0	2785.000000	-3.750000	-930.000000	-3.750000	-1	-1	-1
HG	20220526	FIT	263	19	2	17	-1	0	2966.250000	-1721.250000	-791.250000	-930.000000	-1	-1	1
HG	20220527	FIT	294	21	21	0	1	0	2291.250000	1465.000000	1257.500000	207.500000	1	1	1
HG	20220530	FIT	244	0	0	0	0	0	1297.500000	-441.250000			1	1	-1
HG	20220531	FIT	378	34	0	34	-1	0	2672.500000	-1340.000000	0.000000	-1340.000000	1	-1	1
HG	20220601	FIT	314	7	7	0	1	0	2672.500000	990.000000	707.500000	102.500000	-1	-1	-1
HG	20220602	FIT	491	72	72	0	1	0	5585.000000	-3263.750000	4058.750000	-3263.750000	1	1	1
HG	20220603	FIT	471	12	0	12	-1	1	2785.000000	852.500000	1157.500000	-1471.250000	-1	-1	-1
HG	20220606	FIT	375	20	0	20	-1	0	2016.250000	-976.250000	-16.250000	-1332.500000	-1	-1	-1
HG	20220607	FIT	315	37	37	0	1	0	3153.750000	-1545.000000	1022.500000	-1127.500000	-1	-1	-1
HG	20220608	FIT	280	0	0	0	0	0	2178.750000	-492.500000			-1	-1	-1
HG	20220609	FIT	339	0	0	0	0	0	2041.250000	-1478.750000			-1	-1	-1
HG	20220610	FIT	375	29	0	29	-1	1	3147.500000	-1957.500000	-267.500000	-1690.000000	1	-1	-1
HG	20220613	FIT	627	5	0	5	-1	0	2591.250000	-2112.500000	716.250000	-1926.250000	-1	-1	-1
HG	20220614	FIT	448	48	0	48	-1	0	3685.000000	-2790.000000	1401.250000	-2790.000000	1	1	-1
HG	20220615	FIT	551	0	0	0	0	1	2335.000000	808.750000			1	1	-1
HG	20220616	FIT	488	32	19	13	1	0	4266.250000	-1538.750000	-1538.750000	-453.750000	1	-1	1
HG	20220617	FIT	476	37	0	37	-1	0	2822.500000	1682.500000	1682.500000	-1583.750000	-1	-1	-1
HG	20220620	FIT	391	29	22	7	1	0	2910.000000	1835.000000	1028.750000	-302.500000	-1	-1	1
HG	20220621	FIT	326	12	0	12	-1	0	2841.250000	648.750000	648.750000	0.000000	-1	1	-1
HG	20220622	FIT	517	51	5	46	-1	0	4378.750000	-1445.000000	-1152.500000	-83.750000	-1	-1	1
HG	20220623	FIT	675	89	0	89	-1	0	4928.750000	2742.500000	3402.500000	-3472.500000	-1	-1	1
HG	20220624	FIT	684	29	24	5	1	0	4622.500000	181.250000	1111.250000	-2040.000000	1	-1	-1
HG	20220627	FIT	492	11	0	11	-1	0	2822.500000	-1097.500000	620.000000	-1097.500000	1	1	1
HG	20220628	FIT	362	65	30	35	-1	0	4141.250000	-930.000000	0.000000	-930.000000	1	1	1
HG	20220629	FIT	396	29	27	2	1	0	3647.500000	-2790.000000	-483.750000	566.250000	-1	1	1
HG	20220630	FIT	401	22	0	22	-1	0	2416.250000	-1566.250000	0.000000	-1566.250000	-1	-1	-1
HG	20220701	FIT	587	41	12	29	-1	0	4316.250000	3810.000000	1811.250000	40.000000	-1	-1	-1
HG	20220704	FIT	359	19	12	7	1	0	3153.750000	-2315.000000	-215.000000	-360.000000	-1	-1	1
HG	20220705	FIT	486	42	0	42	-1	0	4666.250000	730.000000	2590.000000	-2133.750000	1	-1	-1
HG	20220706	FIT	825	54	43	11	1	0	5391.250000	-313.750000	-981.250000	-238.750000	-1	-1	0
HG	20220707	FIT	540	11	11	0	1	0	4810.000000	2330.000000	2810.000000	11.250000	-1	1	1
HG	20220708	FIT	410	26	10	16	-1	1	3628.750000	1391.250000	360.000000	616.250000	-1	-1	1
HG	20220711	FIT	514	17	0	17	-1	0	2847.500000	766.250000	-110.000000	785.000000	1	-1	-1
HG	20220712	FIT	428	57	0	57	-1	0	4866.250000	-2676.250000	2113.750000	-2676.250000	1	-1	1
HG	20220713	FIT	602	24	24	0	1	1	4460.000000	1137.500000	702.500000	-993.750000	1	1	1
HG	20220714	FIT	474	34	4	30	-1	0	3328.750000	217.500000	966.250000	-901.250000	1	-1	-1
HG	20220715	FIT	433	30	30	0	1	0	5378.750000	-1862.500000	1310.000000	-2718.750000	-1	-1	1
HG	20220718	FIT	378	28	19	9	1	0	3791.250000	-1132.500000	1988.750000	-1132.500000	-1	1	1
HG	20220719	FIT	320	0	0	0	0	0	2278.750000	810.000000			-1	-1	0
HG	20220720	FIT	324	3	2	1	1	0	2428.750000	-152.500000	-835.000000	-240.000000	1	1	1
HG	20220721	FIT	360	10	10	0	1	0	2316.250000	-2102.500000	-427.500000	-930.000000	-1	-1	-1
HG	20220722	FIT	323	22	0	22	-1	0	3110.000000	-1090.000000	105.000000	-430.000000	1	1	1
HG	20220725	FIT	366	0	0	0	0	0	2128.750000	-1346.250000			1	1	1
HG	20220726	FIT	301	10	7	3	1	0	3653.750000	-1321.250000	-1321.250000	0.000000	1	1	-1
HG	20220727	FIT	324	42	42	0	1	1	3453.750000	1690.000000	1690.000000	-930.000000	-1	1	1
HG	20220728	FIT	364	7	1	6	-1	0	2928.750000	572.500000	-972.500000	572.500000	1	1	-1
HG	20220729	FIT	342	36	36	0	1	0	3766.250000	2785.000000	2785.000000	-2065.000000	-1	1	1
HG	20220801	FIT	438	18	0	18	-1	0	2416.250000	-77.500000	1351.250000	-1071.250000	-1	-1	-1
HG	20220802	FIT	498	76	25	51	-1	0	4103.750000	1805.000000	927.500000	-52.500000	-1	-1	1
HG	20220803	FIT	312	0	0	0	0	0	2116.250000	-2151.250000			1	1	0
HG	20220804	FIT	375	16	15	1	1	0	3503.750000	1333.750000	1333.750000	-3.750000	-1	-1	1
HG	20220805	FIT	446	27	27	0	1	1	3635.000000	-1957.500000	1338.750000	-1957.500000	1	1	0
HG	20220808	FIT	344	11	11	0	1	0	2491.250000	2166.250000	1621.250000	-526.250000	1	-1	1
HG	20220809	FIT	312	0	0	0	0	0	1816.250000	235.000000			1	1	-1
HG	20220810	FIT	300	0	0	0	0	1	2478.750000	-615.000000			-1	1	-1
HG	20220811	FIT	290	1	1	0	1	0	1597.500000	246.250000	-28.750000	-22.500000	1	1	-1
HG	20220812	FIT	289	1	0	1	-1	0	2247.500000	-516.250000	-611.250000	-516.250000	1	-1	1
HG	20220815	FIT	426	44	16	28	-1	0	4153.750000	-2276.250000	-416.250000	-627.500000	-1	-1	-1
HG	20220816	FIT	361	0	0	0	0	0	1897.500000	978.750000			1	1	1
HG	20220817	FIT	454	0	0	0	0	0	1597.500000	47.500000			1	-1	1
HG	20220818	FIT	384	28	28	0	1	0	3710.000000	1316.250000	2302.500000	-1508.750000	-1	1	1
HG	20220819	FIT	374	0	0	0	0	0	2535.000000	-471.250000			-1	-1	-1
HG	20220822	FIT	477	8	8	0	1	0	2516.250000	-433.750000	-433.750000	546.250000	-1	-1	-1
HG	20220823	FIT	418	3	0	3	-1	0	2128.750000	-613.750000	-613.750000	207.500000	-1	1	-1
HG	20220824	FIT	357	0	0	0	0	0	2010.000000	958.750000			-1	-1	1
HG	20220825	FIT	331	0	0	0	0	0	1747.500000	-1621.250000			1	1	0
HG	20220826	FIT	501	52	6	46	-1	0	4278.750000	110.000000	110.000000	-1353.750000	1	1	-1
HG	20220829	FIT	477	26	0	26	-1	0	3116.250000	-797.500000	145.000000	-942.500000	-1	-1	1
HG	20220830	FIT	444	16	0	16	-1	0	2478.750000	0.000000	0.000000	0.000000	-1	-1	1
HG	20220831	FIT	478	59	26	33	-1	0	4922.500000	1173.750000	1173.750000	932.500000	1	-1	-1
HG	20220901	FIT	441	39	0	39	-1	0	2885.000000	-2182.500000	607.500000	-2182.500000	-1	-1	1
HG	20220902	FIT	515	23	0	23	-1	1	1935.000000	-783.750000	-472.500000	-311.250000	-1	-1	1
HG	20220905	FIT	394	19	19	0	1	0	2947.500000	-58.750000	871.250000	-1860.000000	1	1	-1
HG	20220906	FIT	402	8	0	8	-1	0	2622.500000	-603.750000	1096.250000	-603.750000	1	-1	-1
HG	20220907	FIT	379	0	0	0	0	0	2253.750000	-1160.000000			-1	-1	-1
HG	20220908	FIT	502	60	60	0	1	0	3528.750000	-245.000000	908.750000	-2083.750000	1	1	1
HG	20220909	FIT	393	12	8	4	1	0	3110.000000	180.000000	228.750000	-83.750000	1	1	0
HG	20220912	FIT	348	13	13	0	1	0	2835.000000	-603.750000	33.750000	-930.000000	1	1	1
HG	20220913	FIT	624	83	0	83	-1	1	5241.250000	3485.000000	3396.250000	-1588.750000	-1	1	1
HG	20220914	FIT	434	0	0	0	0	0	1103.750000	353.750000			1	1	-1
HG	20220915	FIT	455	8	0	8	-1	0	2935.000000	1491.250000	1491.250000	-405.000000	1	-1	0
HG	20220916	FIT	457	39	39	0	1	0	3385.000000	1397.500000	827.500000	-1620.000000	-1	-1	1
HG	20220919	FIT	368	36	25	11	1	0	2872.500000	-321.250000	-321.250000	-747.500000	-1	-1	1
HG	20220920	FIT	361	0	0	0	0	0	2010.000000	-385.000000			-1	-1	1
HG	20220921	FIT	652	54	0	54	-1	1	2116.250000	-1196.250000	0.000000	-1196.250000	1	-1	0
HG	20220922	FIT	553	32	14	18	-1	0	3210.000000	340.000000	-185.000000	340.000000	1	1	1
HG	20220923	FIT	442	19	0	19	-1	0	3878.750000	128.750000	3053.750000	-685.000000	-1	-1	1
HG	20220926	FIT	593	42	0	42	-1	0	4272.500000	-2957.500000	686.250000	-2027.500000	-1	-1	1
HG	20220927	FIT	409	22	0	22	-1	0	2447.500000	-1008.750000	1110.000000	-753.750000	1	1	-1
HG	20220928	FIT	608	99	99	0	1	0	4753.750000	2460.000000	2460.000000	-2790.000000	-1	1	1
HG	20220929	FIT	510	47	47	0	1	0	4978.750000	-1413.750000	1455.000000	-1391.250000	-1	1	-1
HG	20220930	FIT	464	14	0	14	-1	0	2810.000000	685.000000	371.250000	-671.250000	1	1	1
HG	20221003	FIT	560	12	12	0	1	0	2297.500000	1328.750000	1308.750000	-335.000000	1	-1	1
HG	20221004	FIT	478	43	43	0	1	0	5435.000000	-2220.000000	758.750000	142.500000	1	1	1
HG	20221005	FIT	572	63	60	3	1	0	4503.750000	1922.500000	1922.500000	278.750000	1	-1	1
HG	20221006	FIT	388	44	0	44	-1	0	4328.750000	-2657.500000	1246.250000	-2565.000000	1	-1	1
HG	20221007	FIT	427	13	0	13	-1	1	1885.000000	935.000000	1027.500000	-591.250000	-1	-1	1
HG	20221010	FIT	382	0	0	0	0	0	2091.250000	-752.500000			1	1	-1
HG	20221011	FIT	350	8	0	8	-1	0	2153.750000	-420.000000	135.000000	-772.500000	-1	-1	-1
HG	20221012	FIT	377	1	1	0	1	0	2172.500000	216.250000	216.250000	138.750000	1	1	1
HG	20221013	FIT	618	48	48	0	1	1	4210.000000	730.000000	730.000000	-930.000000	-1	1	1
HG	20221014	FIT	423	31	0	31	-1	0	3541.250000	-1190.000000	2547.500000	-1190.000000	1	-1	1
HG	20221017	FIT	384	25	5	20	-1	0	2722.500000	-1546.250000	228.750000	-391.250000	1	1	1
HG	20221018	FIT	405	1	0	1	-1	0	2347.500000	-40.000000	751.250000	-983.750000	1	-1	1
HG	20221019	FIT	373	0	0	0	0	0	2291.250000	1610.000000			-1	-1	1
HG	20221020	FIT	441	9	9	0	1	0	2985.000000	-1102.500000	1565.000000	-1501.250000	1	1	-1
HG	20221021	FIT	552	84	84	0	1	0	4385.000000	1927.500000	2451.250000	-3656.250000	-1	-1	1
HG	20221024	FIT	652	3	0	3	-1	0	2410.000000	-1227.500000	1060.000000	-990.000000	-1	-1	1
HG	20221025	FIT	374	8	0	8	-1	0	2422.500000	1666.250000	-163.750000	677.500000	-1	-1	-1
HG	20221026	FIT	344	29	29	0	1	0	3753.750000	752.500000	1670.000000	-1835.000000	1	1	1
HG	20221027	FIT	395	0	0	0	0	0	2053.750000	-996.250000			-1	-1	-1
HG	20221028	FIT	373	14	0	14	-1	0	2547.500000	-1888.750000	370.000000	-1888.750000	-1	-1	1
HG	20221031	FIT	431	5	0	5	-1	0	1835.000000	-972.500000	-205.000000	-972.500000	-1	-1	-1
HG	20221101	FIT	428	22	22	0	1	0	3241.250000	-890.000000	27.500000	-285.000000	1	1	-1
HG	20221102	FIT	490	55	0	55	-1	1	3128.750000	-966.250000	-966.250000	-592.500000	1	1	1
HG	20221103	FIT	376	2	1	1	0	0	2460.000000	-57.500000			1	-1	1
HG	20221104	FIT	602	117	117	0	1	1	7622.500000	903.750000	2738.750000	-3670.000000	1	1	-1
HG	20221107	FIT	572	0	0	0	0	0	2072.500000	-843.750000			-1	1	-1
HG	20221108	FIT	354	10	10	0	1	0	2735.000000	-2202.500000	-342.500000	-1890.000000	-1	1	-1
HG	20221109	FIT	443	19	0	19	-1	0	3241.250000	1172.500000	1172.500000	0.000000	1	-1	-1
HG	20221110	FIT	521	35	35	0	1	1	4847.500000	-2676.250000	3195.000000	-2676.250000	1	-1	1
HG	20221111	FIT	483	64	64	0	1	0	4610.000000	-2520.000000	2891.250000	-2551.250000	1	1	1
HG	20221114	FIT	476	26	0	26	-1	0	4522.500000	803.750000	596.250000	-1652.500000	1	-1	1
HG	20221115	FIT	533	11	0	11	-1	0	3091.250000	1478.750000	1010.000000	708.750000	1	-1	-1
HG	20221116	FIT	341	0	0	0	0	0	1803.750000	-891.250000			-1	-1	-1
HG	20221117	FIT	339	23	0	23	-1	0	3491.250000	166.250000	1096.250000	-2371.250000	-1	-1	0
HG	20221118	FIT	357	1	0	1	-1	0	2047.500000	-847.500000	0.000000	-847.500000	1	-1	1
HG	20221121	FIT	361	1	0	1	-1	0	2091.250000	-1990.000000	0.000000	-1990.000000	-1	-1	1
HG	20221122	FIT	305	20	18	2	1	0	3316.250000	-791.250000	-791.250000	970.000000	-1	1	-1
HG	20221123	FIT	287	2	2	0	1	0	2672.500000	-930.000000	1032.500000	-930.000000	-1	-1	-1
HG	20221124	FIT	173	0	0	0	0	0	1028.750000	0.000000			1	-1	1
HG	20221125	FIT	241	16	5	11	-1	0	2810.000000	-930.000000	0.000000	-930.000000	1	1	1
HG	20221128	FIT	424	4	4	0	1	0	2503.750000	0.000000	0.000000	0.000000	-1	1	-1
HG	20221129	FIT	399	5	5	0	1	0	2522.500000	0.000000	0.000000	0.000000	1	1	0
HG	20221130	FIT	538	52	52	0	1	0	3735.000000	-930.000000	0.000000	-930.000000	-1	1	1
HG	20221201	FIT	475	14	14	0	1	0	2591.250000	1102.500000	1102.500000	-922.500000	-1	-1	1
HG	20221202	FIT	430	82	82	0	1	1	4447.500000	-365.000000	2213.750000	-365.000000	1	-1	1
HG	20221205	FIT	441	49	0	49	-1	0	3110.000000	1140.000000	1140.000000	-960.000000	1	-1	-1
HG	20221206	FIT	324	0	0	0	0	0	1616.250000	-285.000000			1	1	1
HG	20221207	FIT	395	11	11	0	1	0	2622.500000	-1883.750000	-930.000000	-358.750000	-1	-1	-1
HG	20221208	FIT	345	0	0	0	0	0	1410.000000	1177.500000			1	1	-1
HG	20221209	FIT	341	0	0	0	0	0	2710.000000	686.250000			1	1	0
HG	20221212	FIT	333	0	0	0	0	0	1703.750000	-941.250000			-1	-1	-1
HG	20221213	FIT	508	38	0	38	-1	1	2903.750000	122.500000	122.500000	0.000000	1	1	1
HG	20221214	FIT	552	0	0	0	0	1	1860.000000	-622.500000			1	1	1
HG	20221215	FIT	389	44	0	44	-1	0	2741.250000	-2182.500000	1346.250000	-2182.500000	-1	-1	1
HG	20221216	FIT	306	1	0	1	-1	0	2010.000000	13.750000	13.750000	0.000000	1	-1	1
HG	20221219	FIT	313	8	0	8	-1	0	2753.750000	-917.500000	0.000000	-917.500000	1	1	1
HG	20221220	FIT	443	1	1	0	1	0	2441.250000	1247.500000	1233.750000	121.250000	-1	1	-1
HG	20221221	FIT	296	0	0	0	0	0	1297.500000	-291.250000			1	-1	1
HG	20221222	FIT	295	2	0	2	-1	0	1972.500000	-917.500000	257.500000	-917.500000	-1	-1	1
HG	20221223	FIT	266	9	9	0	1	0	2003.750000	526.250000	526.250000	0.000000	1	1	-1
HG	20221227	FIT	392	32	1	31	-1	0	4116.250000	-1190.000000	-342.500000	-847.500000	1	1	1
HG	20221228	FIT	307	0	0	0	0	0	1466.250000	-822.500000			1	-1	-1
HG	20221229	FIT	234	0	0	0	0	0	1735.000000	0.000000			1	-1	1
HG	20221230	FIT	326	0	0	0	0	0	1791.250000	-930.000000			1	1	-1
HG	20230103	FIT	527	21	0	21	-1	0	3422.500000	1071.250000	1071.250000	-540.000000	-1	-1	1
HG	20230104	FIT	509	0	0	0	0	0	2022.500000	465.000000			1	1	1
HG	20230105	FIT	441	19	19	0	1	0	3135.000000	383.750000	176.250000	71.250000	-1	1	1
HG	20230106	FIT	524	101	101	0	1	1	3997.500000	2002.500000	2920.000000	-2752.500000	1	1	-1
HG	20230109	FIT	586	0	0	0	0	0	2216.250000	602.500000			-1	1	1
HG	20230110	FIT	504	50	50	0	1	0	2541.250000	-847.500000	1802.500000	-930.000000	-1	1	1
HG	20230111	FIT	469	29	29	0	1	0	3122.500000	2296.250000	2296.250000	-1122.500000	1	1	-1
HG	20230112	FIT	632	0	0	0	0	1	1966.250000	216.250000			-1	-1	1
HG	20230113	FIT	447	52	52	0	1	0	2885.000000	1477.500000	1557.500000	-1183.750000	1	1	1
HG	20230116	FIT	329	5	0	5	-1	0	2078.750000	-1041.250000	0.000000	-1041.250000	-1	-1	-1
HG	20230117	FIT	485	29	29	0	1	0	3322.500000	-1395.000000	590.000000	-1395.000000	-1	1	1
HG	20230118	FIT	634	84	20	64	-1	0	5091.250000	-570.000000	1421.250000	-570.000000	1	1	-1
HG	20230119	FIT	618	34	34	0	1	0	3385.000000	-1526.250000	-167.500000	-1526.250000	-1	-1	-1
HG	20230120	FIT	368	31	31	0	1	0	2866.250000	1508.750000	1632.500000	-1596.250000	1	-1	-1
