# PORT M2 D-090.6 information ceiling (E6, hindsight-fit, NON-CAUSAL-BY-DESIGN) (PORT-M2-INFO-CEILING-V1)
# NON-CAUSAL-BY-DESIGN: hindsight-fit upper bound over ALL E6 sessions (study + sealed blind). NOT a deployable result.
# A PAIR = same asset/day/phase-cell, OPPOSITE sides, decision seconds within K* (the frozen EPISODE_CAUSAL link constant: SI 180s / HG 120s / NKD 150s), entry mids within 0.50 x ATR14, one leg's phase-close certificate >= $1000 and the other's <= $900 (the wall)
# 3251 pairs in-cell/K*, 3251 after the vicinity filter
# the per-episode view fields of both legs are in WALL_DISCRIM.tsv (aggregated); episode indices are into artifacts/cache/port/m2/info_ceiling/episodes.npz
pair_id	asset	d8	cell	dt_sec	kstar_sec	mid_gap_usd	mid_gap_atr	win_side	win_sec	lose_sec	win_usd	lose_usd	spread_usd
WP1000	NKD	20240307	NKD|20240307|0	20	150	15	0.00614011	-1	2755	2775	4020	-980	5000
WP1001	NKD	20240307	NKD|20240307|0	131	150	10	0.00409341	-1	3385	3516	4032.5	-980	5012.5
WP1002	NKD	20240307	NKD|20240307|0	23	150	12.5	0.00511676	-1	3708	3731	4107.5	-980	5087.5
WP1003	NKD	20240307	NKD|20240307|0	141	150	10	0.00409341	-1	4037	4178	4020	-980	5000
WP1004	NKD	20240307	NKD|20240307|0	114	150	15	0.00614011	-1	5667	5553	3470	-980	4450
WP1005	NKD	20240307	NKD|20240307|0	39	150	2.5	0.00102335	-1	6720	6681	3407.5	-980	4387.5
WP1006	NKD	20240307	NKD|20240307|0	123	150	12.5	0.00511676	-1	7630	7507	2932.5	-980	3912.5
WP1007	NKD	20240307	NKD|20240307|0	94	150	25	0.0102335	-1	8237	8143	2995	-980	3975
WP1008	NKD	20240307	NKD|20240307|0	82	150	5	0.0020467	-1	8484	8566	2870	-980	3850
WP1009	NKD	20240307	NKD|20240307|0	44	150	2.5	0.00102335	-1	9197	9241	2845	-980	3825
WP1010	NKD	20240307	NKD|20240307|0	43	150	17.5	0.00716346	-1	9598	9555	2357.5	-980	3337.5
WP1011	NKD	20240307	NKD|20240307|0	35	150	37.5	0.0153503	-1	10241	10206	1220	-980	2200
WP1012	NKD	20240307	NKD|20240307|1	122	150	17.5	0.00716346	1	35586	35464	1120	-980	2100
WP1013	NKD	20240307	NKD|20240307|1	136	150	42.5	0.017397	1	35942	36078	1132.5	-980	2112.5
WP1014	NKD	20240307	NKD|20240307|2	83	150	0	0	1	49969	50052	1382.5	-980	2362.5
WP1015	NKD	20240307	NKD|20240307|2	147	150	12.5	0.00511676	1	51004	50857	1495	-980	2475
WP1016	NKD	20240307	NKD|20240307|2	67	150	15	0.00614011	1	52259	52326	1232.5	-980	2212.5
WP1017	NKD	20240307	NKD|20240307|2	112	150	22.5	0.00921017	1	52597	52709	1220	-980	2200
WP1018	NKD	20240307	NKD|20240307|2	140	150	2.5	0.00102335	1	53793	53933	1320	-980	2300
WP1019	NKD	20240307	NKD|20240307|2	71	150	22.5	0.00921017	1	54221	54150	1282.5	-980	2262.5
WP1020	NKD	20240308	NKD|20240308|0	123	150	25	0.00910075	-1	10648	10771	1045	-955	2000
WP1021	NKD	20240308	NKD|20240308|0	135	150	2.5	0.000910075	-1	12228	12363	1070	-955	2025
WP1022	NKD	20240308	NKD|20240308|0	125	150	12.5	0.00455037	-1	17292	17417	1270	-955	2225
WP1023	NKD	20240308	NKD|20240308|0	112	150	15	0.00546045	-1	18888	18776	1270	-955	2225
WP1024	NKD	20240308	NKD|20240308|0	66	150	12.5	0.00455037	-1	19144	19078	1270	-955	2225
WP1025	NKD	20240308	NKD|20240308|1	33	150	5	0.00182015	-1	32586	32619	1145	-955	2100
WP1026	NKD	20240308	NKD|20240308|1	72	150	10	0.0036403	-1	32892	32820	1245	-955	2200
WP1027	NKD	20240308	NKD|20240308|1	131	150	12.5	0.00455037	-1	32892	33023	1245	-955	2200
WP1028	NKD	20240308	NKD|20240308|1	136	150	25	0.00910075	-1	34379	34515	1457.5	-955	2412.5
WP1029	NKD	20240308	NKD|20240308|2	27	150	15	0.00546045	-1	52260	52233	1670	-955	2625
WP1030	NKD	20240308	NKD|20240308|2	148	150	25	0.00910075	-1	53747	53599	1920	-955	2875
WP1031	NKD	20240308	NKD|20240308|2	65	150	2.5	0.000910075	-1	53953	54018	1907.5	-955	2862.5
WP1032	NKD	20240308	NKD|20240308|2	80	150	0	0	-1	54605	54685	2145	-955	3100
WP1033	NKD	20240308	NKD|20240308|2	103	150	30	0.0109209	-1	56240	56343	1707.5	-955	2662.5
WP1034	NKD	20240308	NKD|20240308|2	136	150	30	0.0109209	-1	56821	56957	2157.5	-955	3112.5
WP1035	NKD	20240308	NKD|20240308|2	131	150	5	0.00182015	-1	57324	57455	2182.5	-955	3137.5
WP1036	NKD	20240308	NKD|20240308|2	63	150	10	0.0036403	-1	57518	57455	2207.5	-955	3162.5
WP1037	NKD	20240308	NKD|20240308|2	148	150	12.5	0.00455037	-1	57518	57666	2207.5	-955	3162.5
WP1038	NKD	20240308	NKD|20240308|2	95	150	10	0.0036403	-1	57970	58065	2257.5	-955	3212.5
WP1039	NKD	20240308	NKD|20240308|2	55	150	12.5	0.00455037	-1	59152	59097	2320	-955	3275
WP1040	NKD	20240308	NKD|20240308|2	96	150	5	0.00182015	-1	59152	59248	2320	-955	3275
WP1041	NKD	20240308	NKD|20240308|2	49	150	0	0	-1	60131	60180	2270	-955	3225
WP1042	NKD	20240308	NKD|20240308|2	124	150	10	0.0036403	-1	60663	60539	2070	-955	3025
WP1043	NKD	20240308	NKD|20240308|2	86	150	12.5	0.00455037	-1	61298	61212	2270	-955	3225
WP1044	NKD	20240308	NKD|20240308|2	128	150	42.5	0.0154713	-1	62232	62104	1520	-955	2475
WP1045	NKD	20240308	NKD|20240308|2	73	150	7.5	0.00273022	-1	63614	63687	1295	-955	2250
WP1046	NKD	20240308	NKD|20240308|2	81	150	15	0.00546045	-1	63768	63687	1182.5	-955	2137.5
WP1047	NKD	20240308	NKD|20240308|2	30	150	12.5	0.00455037	-1	66817	66787	1057.5	-955	2012.5
WP1048	NKD	20240311	NKD|20240311|0	38	150	20	0.00727428	-1	6676	6714	1207.5	-955	2162.5
WP1049	NKD	20240311	NKD|20240311|0	110	150	7.5	0.00272785	1	23700	23810	1070	-955	2025
WP1050	NKD	20240311	NKD|20240311|0	69	150	2.5	0.000909285	1	23879	23810	1020	-955	1975
WP1051	NKD	20240311	NKD|20240311|0	104	150	2.5	0.000909285	1	24261	24365	1082.5	-955	2037.5
WP1052	NKD	20240311	NKD|20240311|0	104	150	25	0.00909285	1	24469	24365	1220	-955	2175
WP1053	NKD	20240311	NKD|20240311|0	109	150	10	0.00363714	1	24469	24578	1220	-955	2175
WP1054	NKD	20240311	NKD|20240311|0	136	150	5	0.00181857	1	25551	25415	1070	-955	2025
WP1055	NKD	20240311	NKD|20240311|0	139	150	25	0.00909285	1	26329	26468	1120	-955	2075
WP1056	NKD	20240311	NKD|20240311|1	7	150	30	0.0109114	-1	34261	34254	1307.5	-955	2262.5
WP1057	NKD	20240312	NKD|20240312|0	10	150	0	0	1	56	66	1332.5	-955	2287.5
WP1058	NKD	20240312	NKD|20240312|0	121	150	117.5	0.0410687	1	7256	7135	1357.5	-955	2312.5
WP1059	NKD	20240312	NKD|20240312|0	49	150	37.5	0.013107	1	7256	7305	1357.5	-955	2312.5
WP1060	NKD	20240312	NKD|20240312|0	19	150	12.5	0.00436901	1	7557	7576	1470	-955	2425
WP1061	NKD	20240312	NKD|20240312|0	131	150	60	0.0209712	1	7977	8108	1620	-955	2575
WP1062	NKD	20240312	NKD|20240312|0	131	150	80	0.0279616	1	8239	8108	1520	-955	2475
WP1063	NKD	20240312	NKD|20240312|0	109	150	27.5	0.00961181	1	8582	8473	1432.5	-955	2387.5
WP1064	NKD	20240312	NKD|20240312|0	29	150	20	0.00699041	1	10018	10047	1595	-955	2550
WP1065	NKD	20240312	NKD|20240312|0	123	150	25	0.00873801	1	10939	11062	1495	-955	2450
WP1066	NKD	20240312	NKD|20240312|0	104	150	15	0.00524281	1	11375	11479	1620	-955	2575
WP1067	NKD	20240312	NKD|20240312|0	124	150	12.5	0.00436901	1	11603	11479	1482.5	-955	2437.5
WP1068	NKD	20240312	NKD|20240312|0	140	150	10	0.0034952	1	12113	11973	1470	-955	2425
WP1069	NKD	20240312	NKD|20240312|0	141	150	45	0.0157284	1	12113	12254	1470	-955	2425
WP1070	NKD	20240312	NKD|20240312|0	135	150	37.5	0.013107	1	12602	12737	1820	-955	2775
WP1071	NKD	20240312	NKD|20240312|0	93	150	2.5	0.000873801	1	13181	13274	1845	-955	2800
WP1072	NKD	20240312	NKD|20240312|0	144	150	27.5	0.00961181	1	13418	13274	1695	-955	2650
WP1073	NKD	20240312	NKD|20240312|0	139	150	42.5	0.0148546	1	13785	13646	1307.5	-955	2262.5
WP1074	NKD	20240312	NKD|20240312|0	71	150	45	0.0157284	1	14797	14726	1020	-955	1975
WP1075	NKD	20240312	NKD|20240312|2	3	150	10	0.0034952	1	52219	52216	2445	-955	3400
WP1076	NKD	20240312	NKD|20240312|2	133	150	77.5	0.0270878	1	53001	53134	1757.5	-955	2712.5
WP1077	NKD	20240312	NKD|20240312|2	46	150	20	0.00699041	1	53180	53134	1470	-955	2425
WP1078	NKD	20240312	NKD|20240312|2	72	150	27.5	0.00961181	1	54651	54723	1532.5	-955	2487.5
WP1079	NKD	20240312	NKD|20240312|2	91	150	35	0.0122332	1	56610	56701	1670	-955	2625
WP1080	NKD	20240312	NKD|20240312|2	52	150	5	0.0017476	1	68973	69025	1007.5	-955	1962.5
WP1081	NKD	20240313	NKD|20240313|0	120	150	22.5	0.00761673	-1	7320	7200	2770	-955	3725
WP1082	NKD	20240313	NKD|20240313|0	51	150	10	0.00338521	-1	7868	7817	2332.5	-955	3287.5
WP1083	NKD	20240313	NKD|20240313|0	131	150	5	0.00169261	-1	7868	7999	2332.5	-955	3287.5
WP1084	NKD	20240313	NKD|20240313|0	126	150	25	0.00846304	-1	8125	7999	2232.5	-955	3187.5
WP1085	NKD	20240313	NKD|20240313|0	113	150	17.5	0.00592412	-1	8899	9012	2657.5	-955	3612.5
WP1086	NKD	20240313	NKD|20240313|0	111	150	42.5	0.0143872	-1	9123	9012	2357.5	-955	3312.5
WP1087	NKD	20240313	NKD|20240313|0	124	150	5	0.00169261	-1	9470	9346	2332.5	-955	3287.5
WP1088	NKD	20240313	NKD|20240313|0	78	150	10	0.00338521	-1	15076	15154	1032.5	-955	1987.5
WP1089	NKD	20240314	NKD|20240314|0	39	150	12.5	0.00415901	1	5535	5574	1070	-955	2025
WP1090	NKD	20240314	NKD|20240314|0	63	150	17.5	0.00582262	1	6416	6353	1082.5	-955	2037.5
WP1091	NKD	20240314	NKD|20240314|0	131	150	25	0.00831802	1	7445	7314	1445	-955	2400
WP1092	NKD	20240314	NKD|20240314|0	145	150	47.5	0.0158042	1	7961	7816	1032.5	-955	1987.5
WP1093	NKD	20240314	NKD|20240314|0	140	150	47.5	0.0158042	1	8406	8546	1095	-955	2050
WP1094	NKD	20240314	NKD|20240314|0	19	150	0	0	1	9155	9174	1620	-955	2575
WP1095	NKD	20240314	NKD|20240314|0	62	150	10	0.00332721	1	9712	9774	1670	-955	2625
WP1096	NKD	20240314	NKD|20240314|0	75	150	30	0.00998163	1	10282	10207	1245	-955	2200
WP1097	NKD	20240314	NKD|20240314|0	135	150	35	0.0116452	1	10745	10880	1595	-955	2550
WP1098	NKD	20240314	NKD|20240314|0	52	150	5	0.0016636	1	12357	12305	1195	-955	2150
WP1099	NKD	20240314	NKD|20240314|0	77	150	15	0.00499081	1	12874	12951	1570	-955	2525
WP1100	NKD	20240314	NKD|20240314|0	104	150	15	0.00499081	1	13055	12951	1420	-955	2375
WP1101	NKD	20240314	NKD|20240314|0	108	150	5	0.0016636	1	14104	13996	1095	-955	2050
WP1102	NKD	20240314	NKD|20240314|0	114	150	25	0.00831802	1	15337	15223	1045	-955	2000
WP1103	NKD	20240314	NKD|20240314|2	66	150	10	0.00332721	-1	52227	52293	1357.5	-955	2312.5
WP1104	NKD	20240314	NKD|20240314|2	122	150	0	0	-1	53243	53365	1395	-955	2350
WP1105	NKD	20240315	NKD|20240315|1	35	150	7.5	0.0024987	1	32038	32003	1595	-955	2550
WP1106	NKD	20240315	NKD|20240315|1	82	150	0	0	1	32376	32294	1532.5	-955	2487.5
WP1107	NKD	20240315	NKD|20240315|1	138	150	10	0.00333161	1	32868	32730	1545	-955	2500
WP1108	NKD	20240315	NKD|20240315|1	47	150	0	0	1	34815	34768	1070	-955	2025
WP1109	NKD	20240318	NKD|20240318|0	78	150	7.5	0.00269138	1	7708	7630	3282.5	-955	4237.5
WP1110	NKD	20240318	NKD|20240318|0	19	150	7.5	0.00269138	1	8214	8195	2282.5	-955	3237.5
WP1111	NKD	20240318	NKD|20240318|0	108	150	27.5	0.0098684	1	8775	8883	1732.5	-955	2687.5
WP1112	NKD	20240318	NKD|20240318|0	139	150	10	0.00358851	1	9022	8883	1820	-955	2775
WP1113	NKD	20240318	NKD|20240318|0	149	150	17.5	0.00627989	1	9821	9970	1182.5	-955	2137.5
WP1114	NKD	20240318	NKD|20240318|0	57	150	10	0.00358851	1	10027	9970	1220	-955	2175
WP1115	NKD	20240318	NKD|20240318|0	80	150	5	0.00179425	1	10427	10347	1195	-955	2150
WP1116	NKD	20240318	NKD|20240318|0	69	150	12.5	0.00448564	1	10855	10924	1095	-955	2050
WP1117	NKD	20240318	NKD|20240318|0	45	150	5	0.00179425	1	11463	11508	1070	-955	2025
WP1118	NKD	20240319	NKD|20240319|0	93	150	17.5	0.00594635	1	6421	6514	1270	-955	2225
WP1119	NKD	20240319	NKD|20240319|0	67	150	0	0	1	7260	7327	1345	-955	2300
WP1120	NKD	20240319	NKD|20240319|0	63	150	10	0.00339791	1	7747	7684	1345	-955	2300
WP1121	NKD	20240319	NKD|20240319|0	92	150	15	0.00509687	1	8145	8237	1570	-955	2525
WP1122	NKD	20240319	NKD|20240319|0	75	150	22.5	0.00764531	1	9120	9195	1520	-955	2475
WP1123	NKD	20240319	NKD|20240319|0	82	150	17.5	0.00594635	1	9277	9195	1320	-955	2275
WP1124	NKD	20240319	NKD|20240319|0	102	150	5	0.00169896	1	10628	10730	1670	-955	2625
WP1125	NKD	20240319	NKD|20240319|0	40	150	15	0.00509687	1	11280	11320	1495	-955	2450
WP1126	NKD	20240319	NKD|20240319|0	47	150	5	0.00169896	1	11528	11575	1545	-955	2500
WP1127	NKD	20240319	NKD|20240319|0	115	150	7.5	0.00254844	1	13544	13659	1920	-955	2875
WP1128	NKD	20240319	NKD|20240319|0	85	150	45	0.0152906	1	14160	14075	1970	-955	2925
WP1129	NKD	20240319	NKD|20240319|0	82	150	15	0.00509687	1	14160	14242	1970	-955	2925
WP1130	NKD	20240319	NKD|20240319|0	55	150	5	0.00169896	1	15544	15489	1307.5	-955	2262.5
WP1131	NKD	20240319	NKD|20240319|0	60	150	2.5	0.000849479	1	16324	16384	1232.5	-955	2187.5
WP1132	NKD	20240319	NKD|20240319|0	126	150	17.5	0.00594635	1	18300	18426	1295	-955	2250
WP1133	NKD	20240319	NKD|20240319|0	9	150	0	0	1	18721	18730	1182.5	-955	2137.5
WP1134	NKD	20240319	NKD|20240319|0	111	150	42.5	0.0144411	1	19825	19936	1157.5	-955	2112.5
WP1135	NKD	20240319	NKD|20240319|0	87	150	100	0.0339791	1	21183	21270	1395	-955	2350
WP1136	NKD	20240319	NKD|20240319|2	109	150	7.5	0.00254844	1	52287	52396	1507.5	-955	2462.5
WP1137	NKD	20240319	NKD|20240319|2	138	150	12.5	0.00424739	1	57213	57351	1570	-955	2525
WP1138	NKD	20240319	NKD|20240319|2	143	150	7.5	0.00254844	1	57494	57351	1545	-955	2500
WP1139	NKD	20240319	NKD|20240319|2	144	150	32.5	0.0110432	1	58690	58834	1557.5	-955	2512.5
WP1140	NKD	20240320	NKD|20240320|2	119	150	27.5	0.00922791	1	56941	56822	1207.5	-930	2137.5
WP1141	NKD	20240320	NKD|20240320|2	110	150	5	0.0016778	1	56941	57051	1207.5	-930	2137.5
WP1142	NKD	20240320	NKD|20240320|2	92	150	5	0.0016778	1	63125	63217	1445	-930	2375
WP1143	NKD	20240320	NKD|20240320|2	5	150	5	0.0016778	1	72017	72022	1332.5	-930	2262.5
WP1144	NKD	20240320	NKD|20240320|2	146	150	107.5	0.0360727	1	74127	73981	1407.5	-930	2337.5
WP1145	NKD	20240320	NKD|20240320|2	41	150	45	0.0151002	1	74127	74086	1407.5	-930	2337.5
WP1146	NKD	20240320	NKD|20240320|2	34	150	10	0.0033556	1	74798	74764	1295	-930	2225
WP1147	NKD	20240320	NKD|20240320|2	60	150	10	0.0033556	1	75216	75156	1120	-930	2050
WP1148	NKD	20240320	NKD|20240320|2	145	150	5	0.0016778	1	75216	75361	1120	-930	2050
WP1149	NKD	20240320	NKD|20240320|2	91	150	22.5	0.00755011	1	75452	75361	1207.5	-930	2137.5
WP1150	NKD	20240320	NKD|20240320|2	114	150	7.5	0.0025167	1	75803	75689	1095	-930	2025
WP1151	NKD	20240321	NKD|20240321|0	85	150	12.5	0.00421142	1	6908	6993	1045	-955	2000
WP1152	NKD	20240321	NKD|20240321|0	92	150	30	0.0101074	1	7231	7323	1120	-955	2075
WP1153	NKD	20240321	NKD|20240321|0	8	150	0	0	1	7683	7675	1145	-955	2100
WP1154	NKD	20240321	NKD|20240321|0	41	150	12.5	0.00421142	1	8521	8480	1320	-955	2275
WP1155	NKD	20240321	NKD|20240321|0	93	150	32.5	0.0109497	1	10143	10236	1420	-955	2375
WP1156	NKD	20240321	NKD|20240321|0	69	150	47.5	0.0160034	1	10305	10236	1020	-955	1975
WP1157	NKD	20240321	NKD|20240321|0	73	150	17.5	0.00589599	1	11703	11776	1145	-955	2100
WP1158	NKD	20240321	NKD|20240321|0	112	150	35	0.011792	1	11888	11776	1232.5	-955	2187.5
WP1159	NKD	20240321	NKD|20240321|0	88	150	12.5	0.00421142	1	12722	12810	1532.5	-955	2487.5
WP1160	NKD	20240321	NKD|20240321|0	148	150	0	0	1	12958	12810	1595	-955	2550
WP1161	NKD	20240321	NKD|20240321|0	52	150	0	0	1	14033	13981	1445	-955	2400
WP1162	NKD	20240321	NKD|20240321|0	101	150	45	0.0151611	1	14240	14341	1395	-955	2350
WP1163	NKD	20240321	NKD|20240321|0	107	150	2.5	0.000842284	1	15014	14907	1145	-955	2100
WP1164	NKD	20240325	NKD|20240325|0	74	150	17.5	0.00636891	-1	5532	5458	1995	-955	2950
WP1165	NKD	20240325	NKD|20240325|0	86	150	12.5	0.00454922	-1	6514	6600	2007.5	-955	2962.5
WP1166	NKD	20240325	NKD|20240325|0	108	150	20	0.00727876	-1	6708	6600	2045	-955	3000
WP1167	NKD	20240325	NKD|20240325|0	74	150	15	0.00545907	-1	6708	6782	2045	-955	3000
WP1168	NKD	20240325	NKD|20240325|0	85	150	5	0.00181969	-1	7356	7441	2170	-955	3125
WP1169	NKD	20240325	NKD|20240325|0	141	150	20	0.00727876	-1	7798	7657	2095	-955	3050
WP1170	NKD	20240325	NKD|20240325|0	106	150	7.5	0.00272953	-1	8461	8355	2045	-955	3000
WP1171	NKD	20240325	NKD|20240325|0	55	150	10	0.00363938	-1	8970	9025	2395	-955	3350
WP1172	NKD	20240325	NKD|20240325|0	97	150	5	0.00181969	-1	10381	10478	2320	-955	3275
WP1173	NKD	20240325	NKD|20240325|0	73	150	30	0.0109181	-1	10860	10933	2270	-955	3225
WP1174	NKD	20240325	NKD|20240325|0	103	150	25	0.00909845	-1	11388	11491	2270	-955	3225
WP1175	NKD	20240325	NKD|20240325|0	104	150	40	0.0145575	-1	11595	11491	1945	-955	2900
WP1176	NKD	20240325	NKD|20240325|0	134	150	30	0.0109181	-1	12010	11876	1670	-955	2625
WP1177	NKD	20240325	NKD|20240325|0	117	150	30	0.0109181	-1	12358	12241	1545	-955	2500
WP1178	NKD	20240325	NKD|20240325|0	113	150	5	0.00181969	-1	12910	12797	1520	-955	2475
WP1179	NKD	20240325	NKD|20240325|0	35	150	7.5	0.00272953	-1	13152	13117	1507.5	-955	2462.5
WP1180	NKD	20240325	NKD|20240325|0	124	150	0	0	-1	14241	14117	1545	-955	2500
WP1181	NKD	20240325	NKD|20240325|0	62	150	15	0.00545907	-1	14595	14533	1545	-955	2500
WP1182	NKD	20240325	NKD|20240325|0	95	150	5	0.00181969	-1	14859	14764	1420	-955	2375
WP1183	NKD	20240325	NKD|20240325|0	87	150	5	0.00181969	-1	15179	15092	1395	-955	2350
WP1184	NKD	20240325	NKD|20240325|0	109	150	7.5	0.00272953	-1	17591	17482	1132.5	-955	2087.5
WP1185	NKD	20240325	NKD|20240325|0	124	150	0	0	-1	18989	19113	1432.5	-955	2387.5
WP1186	NKD	20240325	NKD|20240325|0	74	150	5	0.00181969	-1	20542	20468	1357.5	-955	2312.5
WP1187	NKD	20240325	NKD|20240325|0	86	150	10	0.00363938	-1	21950	21864	1395	-955	2350
WP1188	NKD	20240325	NKD|20240325|0	126	150	7.5	0.00272953	-1	26234	26108	1457.5	-955	2412.5
WP1189	NKD	20240327	NKD|20240327|0	139	150	7.5	0.00274874	-1	25640	25779	1045	-955	2000
WP1190	NKD	20240327	NKD|20240327|0	81	150	20	0.00732998	-1	27963	28044	1232.5	-955	2187.5
WP1191	NKD	20240328	NKD|20240328|0	50	150	22.5	0.00826322	-1	42	92	1582.5	-955	2537.5
WP1192	NKD	20240328	NKD|20240328|0	69	150	5	0.00183627	-1	544	613	1707.5	-955	2662.5
WP1193	NKD	20240328	NKD|20240328|0	82	150	15	0.00550881	-1	6343	6425	1182.5	-955	2137.5
WP1194	NKD	20240328	NKD|20240328|0	40	150	15	0.00550881	-1	7682	7642	1057.5	-955	2012.5
WP1195	NKD	20240328	NKD|20240328|0	37	150	5	0.00183627	-1	7922	7959	1320	-955	2275
WP1196	NKD	20240328	NKD|20240328|0	50	150	32.5	0.0119358	-1	8229	8279	1382.5	-955	2337.5
WP1197	NKD	20240328	NKD|20240328|0	108	150	20	0.00734508	-1	8387	8279	1320	-955	2275
WP1198	NKD	20240328	NKD|20240328|0	112	150	15	0.00550881	-1	8387	8499	1320	-955	2275
WP1199	NKD	20240328	NKD|20240328|0	100	150	32.5	0.0119358	-1	8599	8499	1407.5	-955	2362.5
WP1200	NKD	20240328	NKD|20240328|0	95	150	5	0.00183627	-1	9245	9150	1007.5	-955	1962.5
WP1201	NKD	20240328	NKD|20240328|0	66	150	20	0.00734508	-1	9874	9940	1132.5	-955	2087.5
WP1202	NKD	20240401	NKD|20240401|0	80	150	20	0.00790846	-1	6430	6350	4282.5	-955	5237.5
WP1203	NKD	20240401	NKD|20240401|0	80	150	0	0	-1	7142	7222	4182.5	-955	5137.5
WP1204	NKD	20240401	NKD|20240401|0	122	150	30	0.0118627	-1	7344	7222	4032.5	-955	4987.5
WP1205	NKD	20240401	NKD|20240401|0	63	150	0	0	-1	7858	7795	3682.5	-955	4637.5
WP1206	NKD	20240401	NKD|20240401|0	111	150	77.5	0.0306453	-1	8351	8240	3032.5	-955	3987.5
WP1207	NKD	20240401	NKD|20240401|0	146	150	2.5	0.000988557	-1	8351	8497	3032.5	-955	3987.5
WP1208	NKD	20240401	NKD|20240401|0	67	150	2.5	0.000988557	-1	8564	8497	3057.5	-955	4012.5
WP1209	NKD	20240401	NKD|20240401|0	83	150	35	0.0138398	-1	9575	9492	2557.5	-955	3512.5
WP1210	NKD	20240401	NKD|20240401|0	109	150	42.5	0.0168055	-1	10021	9912	2995	-955	3950
WP1211	NKD	20240401	NKD|20240401|0	99	150	2.5	0.000988557	-1	10021	10120	2995	-955	3950
WP1212	NKD	20240401	NKD|20240401|0	100	150	10	0.00395423	-1	10710	10610	2682.5	-955	3637.5
WP1213	NKD	20240401	NKD|20240401|0	133	150	5	0.00197711	-1	10710	10843	2682.5	-955	3637.5
WP1214	NKD	20240401	NKD|20240401|0	131	150	2.5	0.000988557	-1	10974	10843	2695	-955	3650
WP1215	NKD	20240401	NKD|20240401|0	145	150	27.5	0.0108741	-1	10974	11119	2695	-955	3650
WP1216	NKD	20240401	NKD|20240401|0	32	150	20	0.00790846	-1	11151	11119	2657.5	-955	3612.5
WP1217	NKD	20240401	NKD|20240401|0	104	150	30	0.0118627	-1	12037	11933	2307.5	-955	3262.5
WP1218	NKD	20240401	NKD|20240401|0	143	150	30	0.0118627	-1	12037	12180	2307.5	-955	3262.5
WP1219	NKD	20240401	NKD|20240401|0	121	150	90	0.0355881	-1	12842	12721	1782.5	-955	2737.5
WP1220	NKD	20240402	NKD|20240402|0	47	150	17.5	0.00641971	-1	8936	8983	1182.5	-955	2137.5
WP1221	NKD	20240402	NKD|20240402|0	90	150	20	0.00733681	-1	9760	9850	1045	-955	2000
WP1222	NKD	20240402	NKD|20240402|2	102	150	7.5	0.00275131	1	58623	58725	1032.5	-955	1987.5
WP1223	NKD	20240403	NKD|20240403|2	61	150	17.5	0.00625995	1	53663	53602	1845	-955	2800
WP1224	NKD	20240404	NKD|20240404|0	59	150	27.5	0.00950801	-1	8940	8999	1795	-955	2750
WP1225	NKD	20240404	NKD|20240404|0	126	150	5	0.00172873	-1	9186	9312	1857.5	-955	2812.5
WP1226	NKD	20240404	NKD|20240404|0	75	150	17.5	0.00605055	-1	10812	10737	1495	-955	2450
WP1227	NKD	20240404	NKD|20240404|0	106	150	2.5	0.000864365	-1	11117	11011	1370	-955	2325
WP1228	NKD	20240404	NKD|20240404|0	91	150	2.5	0.000864365	-1	11117	11208	1370	-955	2325
WP1229	NKD	20240404	NKD|20240404|0	147	150	52.5	0.0181517	-1	11518	11371	1107.5	-955	2062.5
WP1230	NKD	20240404	NKD|20240404|0	148	150	15	0.00518619	-1	11518	11666	1107.5	-955	2062.5
WP1231	NKD	20240404	NKD|20240404|0	141	150	5	0.00172873	-1	14297	14438	1557.5	-955	2512.5
WP1232	NKD	20240404	NKD|20240404|0	123	150	17.5	0.00605055	-1	14561	14438	1445	-955	2400
WP1233	NKD	20240404	NKD|20240404|0	86	150	12.5	0.00432182	-1	15014	14928	1207.5	-955	2162.5
WP1234	NKD	20240404	NKD|20240404|0	108	150	15	0.00518619	-1	20702	20594	1532.5	-955	2487.5
WP1235	NKD	20240404	NKD|20240404|0	66	150	5	0.00172873	-1	21677	21611	1357.5	-955	2312.5
WP1236	NKD	20240404	NKD|20240404|0	116	150	22.5	0.00777928	-1	22169	22053	1407.5	-955	2362.5
WP1237	NKD	20240404	NKD|20240404|2	143	150	15	0.00518619	-1	72031	71888	3632.5	-955	4587.5
WP1238	NKD	20240404	NKD|20240404|2	40	150	12.5	0.00432182	-1	72979	72939	2795	-955	3750
WP1239	NKD	20240404	NKD|20240404|2	54	150	5	0.00172873	-1	73420	73366	2532.5	-955	3487.5
WP1240	NKD	20240404	NKD|20240404|2	15	150	2.5	0.000864365	-1	74043	74028	1795	-955	2750
WP1241	NKD	20240404	NKD|20240404|2	120	150	22.5	0.00777928	-1	74964	74844	1770	-955	2725
WP1242	NKD	20240404	NKD|20240404|2	34	150	5	0.00172873	-1	75996	76030	1032.5	-955	1987.5
WP1243	NKD	20240405	NKD|20240405|0	102	150	0	0	-1	5999	6101	1032.5	-955	1987.5
WP1244	NKD	20240405	NKD|20240405|0	83	150	2.5	0.000801606	-1	7065	7148	1170	-955	2125
WP1245	NKD	20240405	NKD|20240405|0	11	150	0	0	-1	7320	7331	1032.5	-955	1987.5
WP1246	NKD	20240405	NKD|20240405|2	22	150	42.5	0.0136273	1	52238	52216	1682.5	-955	2637.5
