# PORT M2 THE PRECISION FRONTIER (threshold x day-abstention x agreement) (PORT-M2-PRECISION-FRONTIER-V1)
# THE threshold frontier: every tier of every score, per era, out-of-sample (walk-forward: model_k sees only eras < k)
# precision = D-021 walled-winner rate among SEATED trades; CIs are CR1 clustered by CALENDAR DAY (the draw unit, D-036/D-073)
# takes_per_week / usd_per_week are PORTFOLIO totals across SI+HG+NKD (the user's throughput floor is 3-4 takes per week, total)
# SHUFFLE = FULL_TF's own scores permuted within the era: the red-first receipt.  Its frontier must be FLAT.
era	grain	score	tier	n_candidates	n_seated	n_forfeited	precision	precision_lo	precision_hi	usd_per_trade	usd_per_trade_lo	usd_per_trade_hi	takes_per_day	takes_per_week	usd_per_day	usd_per_day_lo	usd_per_day_hi	usd_per_traded_day	usd_per_week	usd_per_week_lo	usd_week_p10	usd_week_median	frac_losing_weeks	frac_days_traded	n_days_traded	usd_per_session_all	usd_per_session_traded	mean_mae_usd	walled_rate	frac_ge_600	usd_total
E6	candidate	FULL_NOTF	top_5%	8153	206	7947	0.0728	0.0361	0.1096	18.8167	-184.8388	222.4723	1.6094	7.9231	30.2832	-292.0944	352.6608	51.0033	149.0865	-1160.1780	-2195.0000	-393.7500	0.5769	0.5938	76	10.0944	33.1303	670.6007	0.5485	0.2476	3876.2500
E6	candidate	FULL_NOTF	top_10%	16306	338	15968	0.0799	0.0509	0.1089	-48.2138	-191.7475	95.3200	2.6406	13.0000	-127.3145	-511.8696	257.2407	-161.3490	-626.7788	-2252.3522	-5706.2500	-824.3750	0.6923	0.7891	101	-42.4382	-91.0405	628.0510	0.5828	0.2544	-16296.2500
E6	candidate	FULL_NOTF	top_20%	32612	616	31996	0.0877	0.0642	0.1111	-4.7362	-119.1008	109.6284	4.8125	23.6923	-22.7930	-573.8737	528.2877	-23.3400	-112.2115	-3323.6477	-6138.7500	-703.7500	0.5385	0.9766	125	-7.5977	-10.1655	597.0272	0.5666	0.2695	-2917.5000
E6	candidate	FULL_NOTF	top_100%	163062	1717	161345	0.0699	0.0565	0.0832	-7.9448	-63.2108	47.3211	13.4141	66.0385	-106.5723	-850.6945	637.5499	-106.5723	-524.6635	-4162.0149	-12908.1250	588.1250	0.4615	1.0000	128	-35.5241	-35.5241	492.4687	0.4828	0.2062	-13641.2500
E6	candidate	TEACHER	top_0.02%	33	3	30	0.0000	0.0000	0.0000	1178.3333	-5382.7957	7739.4624	0.0234	0.1154	27.6172	-38.2659	93.5003	1178.3333	135.9615	-203.2907	0.0000	0.0000	0.0385	0.0234	3	9.2057	1178.3333	866.6667	0.3333	0.3333	3535.0000
E6	candidate	TEACHER	top_0.05%	82	12	70	0.0000	0.0000	0.0000	-7.0833	-1079.7832	1065.6166	0.0938	0.4615	-0.6641	-86.1933	84.8651	-7.7273	-3.2692	-431.4499	-930.0000	0.0000	0.1923	0.0859	11	-0.2214	-7.0833	1029.1667	0.6667	0.2500	-85.0000
E6	candidate	TEACHER	top_0.1%	163	26	137	0.0000	0.0000	0.0000	-81.2019	-608.4085	446.0047	0.2031	1.0000	-16.4941	-117.6200	84.6317	-87.9687	-81.2019	-561.2872	-1063.7500	0.0000	0.3077	0.1875	24	-5.4980	-81.2019	678.3654	0.5769	0.2308	-2111.2500
E6	candidate	TEACHER	top_0.2%	326	36	290	0.1111	0.0045	0.2177	197.9514	-262.2244	658.1271	0.2812	1.3846	55.6738	-68.2308	179.5785	222.6953	274.0865	-395.8508	-930.0000	0.0000	0.2692	0.2500	32	18.5579	209.5956	586.1111	0.5000	0.3333	7126.2500
E6	candidate	TEACHER	top_0.5%	815	53	762	0.1321	0.0376	0.2265	254.4340	-337.5035	846.3715	0.4141	2.0385	105.3516	-129.5368	340.2399	354.8684	518.6538	-455.9653	-2205.0000	0.0000	0.3077	0.2969	38	35.1172	306.4773	608.1368	0.5660	0.3208	13485.0000
E6	candidate	TEACHER	top_1%	1631	72	1559	0.1389	0.0568	0.2210	248.2118	-185.9016	682.3252	0.5625	2.7692	139.6191	-93.6878	372.9261	372.3177	687.3558	-710.4915	-2325.0000	0.0000	0.3462	0.3750	48	46.5397	302.9025	579.1667	0.5556	0.3194	17871.2500
E6	candidate	TEACHER	top_2%	3261	116	3145	0.1293	0.0708	0.1878	306.7457	-25.6192	639.1106	0.9062	4.4615	277.9883	-15.1127	571.0892	515.6884	1368.5577	32.3958	-1587.5000	892.5000	0.3462	0.5391	69	92.6628	439.2901	689.2241	0.5259	0.3190	35582.5000
E6	candidate	TEACHER	top_5%	8153	218	7935	0.0780	0.0383	0.1177	-96.8005	-295.1083	101.5074	1.7031	8.3846	-164.8633	-514.8637	185.1371	-231.8956	-811.6346	-2961.2475	-5188.7500	-587.5000	0.5385	0.7109	91	-54.9544	-159.8674	619.3521	0.6468	0.2156	-21102.5000
E6	candidate	TEACHER	top_10%	16306	434	15872	0.0968	0.0657	0.1278	-79.6400	-205.0842	45.8042	3.3906	16.6923	-270.0293	-707.6040	167.5455	-283.3094	-1329.3750	-4001.3657	-9261.2500	-1890.6250	0.5769	0.9531	122	-90.0098	-141.0765	594.8013	0.6221	0.2512	-34563.7500
E6	candidate	TEACHER	top_20%	32612	717	31895	0.1004	0.0773	0.1235	-18.8162	-122.9970	85.3645	5.6016	27.5769	-105.4004	-694.0608	483.2600	-105.4004	-518.8942	-4106.7272	-13947.5000	1750.0000	0.4231	1.0000	128	-35.1335	-42.5591	591.5969	0.5732	0.2524	-13491.2500
E6	candidate	TEACHER	top_100%	163062	1717	161345	0.0699	0.0565	0.0832	-7.9448	-63.2108	47.3211	13.4141	66.0385	-106.5723	-850.6945	637.5499	-106.5723	-524.6635	-4162.0149	-12908.1250	588.1250	0.4615	1.0000	128	-35.5241	-35.5241	492.4687	0.4828	0.2062	-13641.2500
E6	candidate	SEQ	top_0.02%	33	14	19	0.0000	0.0000	0.0000	267.3214	-896.2478	1430.8906	0.1094	0.5385	29.2383	-86.8532	145.3298	287.8846	143.9423	-467.2868	-930.0000	0.0000	0.2692	0.1016	13	9.7461	287.8846	485.7143	0.5714	0.2857	3742.5000
E6	candidate	SEQ	top_0.05%	82	27	55	0.0370	-0.0371	0.1112	50.3241	-663.9839	764.6320	0.2109	1.0385	10.6152	-131.9495	153.1800	56.6146	52.2596	-592.9928	-930.0000	-30.0000	0.5000	0.1875	24	3.5384	52.2596	467.3611	0.5926	0.2222	1358.7500
E6	candidate	SEQ	top_0.1%	163	54	109	0.0185	-0.0182	0.0552	-346.7824	-631.1426	-62.4222	0.4219	2.0769	-146.2988	-285.0835	-7.5142	-492.7961	-720.2404	-1380.9959	-1860.0000	-361.2500	0.6154	0.2969	38	-48.7663	-456.7378	513.3102	0.6667	0.1667	-18726.2500
E6	candidate	SEQ	top_0.2%	326	82	244	0.0854	0.0145	0.1562	-40.2134	-355.3969	274.9700	0.6406	3.1538	-25.7617	-225.9227	174.3992	-59.9545	-126.8269	-1274.6604	-3008.1250	-261.2500	0.6154	0.4297	55	-8.5872	-54.0574	510.2134	0.5976	0.2317	-3297.5000
E6	candidate	SEQ	top_0.5%	815	138	677	0.0797	0.0312	0.1283	-75.5616	-293.5918	142.4686	1.0781	5.3077	-81.4648	-317.5273	154.5976	-144.8264	-401.0577	-1743.4263	-3660.6250	-440.6250	0.6538	0.5625	72	-27.1549	-114.5879	528.8949	0.5942	0.2101	-10427.5000
E6	candidate	SEQ	top_1%	1631	190	1441	0.0421	0.0099	0.0743	-160.0658	-351.7564	31.6248	1.4844	7.3077	-237.5977	-533.2821	58.0868	-357.7941	-1169.7115	-2803.5902	-5217.5000	-1303.7500	0.6923	0.6641	85	-79.1992	-255.5672	508.6842	0.6211	0.1895	-30412.5000
E6	candidate	SEQ	top_2%	3261	259	3002	0.0695	0.0354	0.1036	-41.1486	-192.5381	110.2408	2.0234	9.9615	-83.2617	-393.8312	227.3077	-106.5750	-409.9038	-2049.2119	-4216.2500	-661.8750	0.6538	0.7812	100	-27.7539	-70.5795	499.3002	0.5598	0.2201	-10657.5000
E6	candidate	SEQ	top_5%	8153	336	7817	0.1012	0.0639	0.1385	154.5052	0.2983	308.7121	2.6250	12.9231	405.5762	15.0643	796.0881	429.0393	1996.6827	-700.4037	-3818.7500	1140.0000	0.4615	0.9453	121	135.1921	255.7328	537.2024	0.4762	0.2738	51913.7500
E6	candidate	SEQ	top_10%	16306	475	15831	0.1200	0.0935	0.1465	121.4868	4.0278	238.9459	3.7109	18.2692	450.8301	25.6389	876.0213	461.6500	2219.4712	121.6813	-4225.6250	2590.6250	0.4231	0.9766	125	150.2767	215.3218	475.4211	0.4653	0.2674	57706.2500
E6	candidate	SEQ	top_20%	32612	777	31835	0.0837	0.0635	0.1038	12.7204	-73.4697	98.9105	6.0703	29.8846	77.2168	-444.1105	598.5441	77.2168	380.1442	-2413.8239	-6262.5000	-609.3750	0.5000	1.0000	128	25.7389	27.8415	505.0917	0.4929	0.2252	9883.7500
E6	candidate	SEQ	top_100%	163062	1717	161345	0.0699	0.0565	0.0832	-7.9448	-63.2108	47.3211	13.4141	66.0385	-106.5723	-850.6945	637.5499	-106.5723	-524.6635	-4162.0149	-12908.1250	588.1250	0.4615	1.0000	128	-35.5241	-35.5241	492.4687	0.4828	0.2062	-13641.2500
E6	candidate	SHUFFLE	top_0.02%	33	32	1	0.0938	-0.0141	0.2016	219.6094	-169.8098	609.0286	0.2500	1.2308	54.9023	-37.8412	147.6458	234.2500	270.2885	-42.9720	-631.8750	254.3750	0.2308	0.2344	30	18.3008	219.6094	383.7891	0.3438	0.1875	7027.5000
E6	candidate	SHUFFLE	top_0.05%	82	77	5	0.0519	0.0006	0.1033	-17.9870	-240.9137	204.9397	0.6016	2.9615	-10.8203	-143.4414	121.8008	-23.4746	-53.2692	-595.3199	-881.2500	-171.8750	0.5385	0.4609	59	-3.6068	-18.9726	425.4870	0.4545	0.1558	-1385.0000
E6	candidate	SHUFFLE	top_0.1%	163	148	15	0.0473	0.0082	0.0864	-50.1436	-210.2661	109.9790	1.1562	5.6923	-57.9785	-242.8058	126.8488	-83.3848	-285.4327	-1245.8364	-1983.7500	-510.0000	0.6154	0.6953	89	-19.3262	-57.9785	428.8007	0.4595	0.1284	-7421.2500
E6	candidate	SHUFFLE	top_0.2%	326	271	55	0.0590	0.0285	0.0896	-52.3939	-153.1291	48.3413	2.1172	10.4231	-110.9277	-323.5476	101.6921	-125.6527	-546.1058	-1836.0483	-3970.0000	-586.8750	0.6154	0.8828	113	-36.9759	-68.5930	390.5904	0.4317	0.1587	-14198.7500
E6	candidate	SHUFFLE	top_0.5%	815	559	256	0.0626	0.0438	0.0815	-59.3493	-127.7663	9.0677	4.3672	21.5000	-259.1895	-561.9234	43.5445	-263.3036	-1276.0096	-3245.0752	-6100.0000	-406.8750	0.5769	0.9844	126	-86.3965	-104.9881	409.8725	0.4705	0.1717	-33176.2500
E6	candidate	SHUFFLE	top_1%	1631	866	765	0.0531	0.0390	0.0672	-109.0921	-161.4330	-56.7512	6.7656	33.3077	-738.0762	-1103.6203	-372.5321	-738.0762	-3633.6058	-5248.8159	-9146.8750	-3566.2500	0.8462	1.0000	128	-246.0254	-253.2808	398.8958	0.4861	0.1490	-94473.7500
E6	candidate	SHUFFLE	top_2%	3261	1214	2047	0.0535	0.0413	0.0657	-61.0441	-107.8122	-14.2760	9.4844	46.6923	-578.9648	-1032.6339	-125.2957	-578.9648	-2850.2885	-4730.7428	-9553.7500	-2320.6250	0.6923	1.0000	128	-192.9883	-192.9883	423.6100	0.4901	0.1771	-74107.5000
E6	candidate	SHUFFLE	top_5%	8153	1468	6685	0.0688	0.0547	0.0829	-32.5630	-84.3990	19.2730	11.4688	56.4615	-373.4570	-976.2700	229.3560	-373.4570	-1838.5577	-4964.8250	-9683.7500	-3100.6250	0.6923	1.0000	128	-124.4857	-124.4857	477.0989	0.4857	0.1914	-47802.5000
E6	candidate	SHUFFLE	top_10%	16306	1602	14704	0.0637	0.0501	0.0772	-34.0847	-79.7778	11.6083	12.5156	61.6154	-426.5918	-1008.3706	155.1870	-426.5918	-2100.1442	-5170.3491	-10526.2500	-1031.8750	0.6154	1.0000	128	-142.1973	-142.1973	469.5966	0.4969	0.1910	-54603.7500
E6	candidate	SHUFFLE	top_20%	32612	1670	30942	0.0653	0.0525	0.0780	-27.6909	-79.8884	24.5067	13.0469	64.2308	-361.2793	-1051.0393	328.4807	-361.2793	-1778.6058	-4831.8351	-10207.5000	-1026.2500	0.5769	1.0000	128	-120.4264	-120.4264	482.1669	0.4946	0.2018	-46243.7500
E6	candidate	SHUFFLE	top_100%	163062	1717	161345	0.0699	0.0565	0.0832	-7.9448	-63.2108	47.3211	13.4141	66.0385	-106.5723	-850.6945	637.5499	-106.5723	-524.6635	-4162.0149	-12908.1250	588.1250	0.4615	1.0000	128	-35.5241	-35.5241	492.4687	0.4828	0.2062	-13641.2500
E6	candidate	COMPOSED	top_0.02%	33	6	27	0.0000	0.0000	0.0000	306.4583	-460.4964	1073.4131	0.0469	0.2308	14.3652	-13.9072	42.6376	367.7500	70.7212	-43.0597	0.0000	0.0000	0.0385	0.0391	5	4.7884	306.4583	173.9583	0.1667	0.3333	1838.7500
E6	candidate	COMPOSED	top_0.05%	82	10	72	0.0000	0.0000	0.0000	13.1250	-417.7400	443.9900	0.0781	0.3846	1.0254	-26.4426	28.4934	14.5833	5.0481	-104.7470	-117.5000	0.0000	0.1154	0.0703	9	0.3418	13.1250	284.3750	0.1000	0.1000	131.2500
E6	candidate	COMPOSED	top_0.1%	163	15	148	0.0000	0.0000	0.0000	-138.7500	-505.7345	228.2345	0.1172	0.5769	-16.2598	-53.5589	21.0393	-160.0962	-80.0481	-280.1236	-407.5000	0.0000	0.1923	0.1016	13	-5.4199	-148.6607	506.2500	0.3333	0.2000	-2081.2500
E6	candidate	COMPOSED	top_0.2%	326	37	289	0.0541	-0.0237	0.1318	45.6757	-304.2381	395.5894	0.2891	1.4231	13.2031	-83.5031	109.9094	65.0000	65.0000	-330.8981	-1308.7500	0.0000	0.1923	0.2031	26	4.4010	51.2121	467.9054	0.3784	0.3243	1690.0000
E6	candidate	COMPOSED	top_0.5%	815	73	742	0.0548	0.0024	0.1071	-110.9932	-361.4302	139.4439	0.5703	2.8077	-63.3008	-201.2178	74.6162	-192.9167	-311.6346	-1017.8032	-2186.2500	-66.2500	0.5000	0.3281	42	-21.1003	-142.1491	387.0719	0.4932	0.2192	-8102.5000
E6	candidate	COMPOSED	top_1%	1631	119	1512	0.0924	0.0304	0.1545	1.1975	-266.3664	268.7614	0.9297	4.5769	1.1133	-243.5302	245.7568	2.4569	5.4808	-1088.0781	-2981.2500	-136.8750	0.5000	0.4531	58	0.3711	1.6765	421.7437	0.4874	0.2521	142.5000
E6	candidate	COMPOSED	top_2%	3261	211	3050	0.1185	0.0697	0.1672	-20.7583	-202.9357	161.4191	1.6484	8.1154	-34.2188	-332.9851	264.5476	-52.1429	-168.4615	-1733.5346	-4160.6250	-522.5000	0.5385	0.6562	84	-11.4063	-32.9323	480.9538	0.5071	0.2464	-4380.0000
E6	candidate	COMPOSED	top_5%	8153	427	7726	0.0937	0.0639	0.1235	-128.0972	-249.6612	-6.5332	3.3359	16.4231	-427.3242	-846.4291	-8.2193	-488.3705	-2103.7500	-4161.9435	-8800.0000	-1657.5000	0.6154	0.8750	112	-142.4414	-226.0227	489.1247	0.5527	0.2201	-54697.5000
E6	candidate	COMPOSED	top_10%	16306	683	15623	0.0835	0.0632	0.1037	-83.3492	-165.3908	-1.3076	5.3359	26.2692	-444.7461	-894.9031	5.4109	-459.0927	-2189.5192	-4164.4526	-8773.1250	-829.3750	0.6154	0.9688	124	-148.2487	-182.4599	557.1559	0.5622	0.2211	-56927.5000
E6	candidate	COMPOSED	top_20%	32612	998	31614	0.0882	0.0706	0.1058	-55.0313	-123.2647	13.2021	7.7969	38.3846	-429.0723	-972.8988	114.7543	-429.0723	-2112.3558	-5032.5852	-10093.7500	-1248.7500	0.6154	1.0000	128	-143.0241	-152.9840	517.4537	0.5391	0.2385	-54921.2500
E6	candidate	COMPOSED	top_100%	163062	1717	161345	0.0699	0.0565	0.0832	-7.9448	-63.2108	47.3211	13.4141	66.0385	-106.5723	-850.6945	637.5499	-106.5723	-524.6635	-4162.0149	-12908.1250	588.1250	0.4615	1.0000	128	-35.5241	-35.5241	492.4687	0.4828	0.2062	-13641.2500
E6	candidate	FULL_TF_PREVCUT	top_0.02%_prev_cut	1298	37	1261	0.0541	-0.0283	0.1364	-174.9324	-508.2162	158.3513	0.2891	1.4231	-50.5664	-146.6045	45.4717	-431.5000	-248.9423	-809.3141	-1793.1250	0.0000	0.2692	0.1172	15	-16.8555	-269.6875	531.2500	0.5946	0.1622	-6472.5000
E6	candidate	FULL_TF_PREVCUT	top_0.05%_prev_cut	1675	46	1629	0.0652	-0.0219	0.1523	-300.1087	-576.7790	-23.4384	0.3594	1.7692	-107.8516	-228.4186	12.7154	-766.9444	-530.9615	-1228.9778	-1826.8750	0.0000	0.3462	0.1406	18	-35.9505	-511.2963	631.1141	0.6522	0.1304	-13805.0000
E6	candidate	FULL_TF_PREVCUT	top_0.1%_prev_cut	1739	47	1692	0.0638	-0.0207	0.1484	-324.9468	-594.7049	-55.1888	0.3672	1.8077	-119.3164	-241.8091	3.1763	-803.8158	-587.4038	-1317.2679	-1984.3750	0.0000	0.3462	0.1484	19	-39.7721	-545.4464	637.3670	0.6596	0.1277	-15272.5000
E6	candidate	FULL_TF_PREVCUT	top_0.2%_prev_cut	3970	97	3873	0.0928	0.0384	0.1471	48.2216	-229.2115	325.6548	0.7578	3.7308	36.5430	-167.9811	241.0670	106.3068	179.9038	-719.9581	-1863.7500	0.0000	0.3846	0.3438	44	12.1810	74.2460	590.4639	0.5567	0.2577	4677.5000
E6	candidate	FULL_TF_PREVCUT	top_0.5%_prev_cut	6903	180	6723	0.0778	0.0399	0.1157	-80.4861	-279.4742	118.5020	1.4062	6.9231	-113.1836	-403.4899	177.1227	-233.6694	-557.2115	-2268.5486	-3806.8750	-391.8750	0.5385	0.4844	62	-37.7279	-143.4406	621.9792	0.6056	0.2222	-14487.5000
E6	candidate	FULL_TF_PREVCUT	top_1%_prev_cut	8969	215	8754	0.0698	0.0390	0.1005	-86.0756	-263.2985	91.1473	1.6797	8.2692	-144.5801	-452.3599	163.1998	-257.0313	-711.7788	-2441.7693	-4373.1250	-458.1250	0.5769	0.5625	72	-48.1934	-152.9442	638.5756	0.5907	0.2233	-18506.2500
E6	candidate	FULL_TF_PREVCUT	top_2%_prev_cut	12115	266	11849	0.0752	0.0445	0.1059	-36.2970	-203.2477	130.6537	2.0781	10.2308	-75.4297	-426.0756	275.2162	-108.4831	-371.3462	-2578.8886	-8233.7500	208.7500	0.4615	0.6953	89	-25.1432	-61.1076	563.2519	0.5564	0.2444	-9655.0000
E6	candidate	FULL_TF_PREVCUT	top_5%_prev_cut	18574	408	18166	0.0907	0.0615	0.1199	-102.6103	-215.4861	10.2655	3.1875	15.6923	-327.0703	-708.4045	54.2639	-387.6389	-1610.1923	-4197.4620	-8980.0000	-636.2500	0.5769	0.8438	108	-109.0234	-199.3571	585.6311	0.5686	0.2353	-41865.0000
E6	candidate	FULL_TF_PREVCUT	top_10%_prev_cut	27363	563	26800	0.0853	0.0611	0.1095	-89.1807	-196.0645	17.7030	4.3984	21.6538	-392.2559	-881.2312	96.7194	-414.9483	-1931.1058	-5041.3928	-12325.6250	-1163.1250	0.5769	0.9453	121	-130.7520	-188.0478	596.7584	0.5844	0.2362	-50208.7500
E6	candidate	FULL_TF_PREVCUT	top_20%_prev_cut	48435	872	47563	0.0917	0.0719	0.1116	-59.7018	-152.1358	32.7321	6.8125	33.5385	-406.7188	-1048.6942	235.2567	-406.7188	-2002.3077	-5704.3144	-14185.0000	-882.5000	0.5769	1.0000	128	-135.5729	-152.2222	584.2962	0.5711	0.2339	-52060.0000
E6	candidate	FULL_TF_PREVCUT	top_100%_prev_cut	162880	1717	161163	0.0699	0.0565	0.0832	-7.9448	-63.2108	47.3211	13.4141	66.0385	-106.5723	-850.6945	637.5499	-106.5723	-524.6635	-4162.0149	-12908.1250	588.1250	0.4615	1.0000	128	-35.5241	-35.5241	492.4687	0.4828	0.2062	-13641.2500
E6	episode	FULL_TF	top_0.02%	15	1	14	0.0000	.	.	695.0000	.	.	0.0078	0.0385	5.4297	-5.3147	16.1741	695.0000	26.7308	-28.3223	0.0000	0.0000	0.0000	0.0078	1	1.8099	695.0000	25.0000	0.0000	1.0000	695.0000
E6	episode	FULL_TF	top_0.05%	37	7	30	0.0000	0.0000	0.0000	-380.8929	-2229.5945	1467.8088	0.0547	0.2692	-20.8301	-79.2009	37.5407	-888.7500	-102.5481	-404.0144	0.0000	0.0000	0.0769	0.0234	3	-6.9434	-666.5625	407.1429	0.7143	0.1429	-2666.2500
E6	episode	FULL_TF	top_0.1%	74	8	66	0.1250	-0.1831	0.4331	325.4687	-1461.2653	2112.2028	0.0625	0.3077	20.3418	-27.3436	68.0272	867.9167	100.1442	-145.3077	0.0000	0.0000	0.0385	0.0234	3	6.7806	520.7500	653.1250	0.5000	0.3750	2603.7500
E6	episode	FULL_TF	top_0.2%	148	15	133	0.1333	0.0448	0.2218	447.0833	-68.9345	963.1012	0.1172	0.5769	52.3926	-20.8156	125.6008	1117.7083	257.9327	-111.1180	0.0000	0.0000	0.0385	0.0469	6	17.4642	670.6250	639.5833	0.3333	0.4000	6706.2500
E6	episode	FULL_TF	top_0.5%	370	35	335	0.0857	-0.0041	0.1755	-181.2500	-574.7464	212.2464	0.2734	1.3462	-49.5605	-152.0112	52.8901	-422.9167	-243.9904	-858.2575	-1203.7500	0.0000	0.1923	0.1172	15	-16.5202	-288.3523	467.1429	0.6286	0.2000	-6343.7500
E6	episode	FULL_TF	top_1%	740	62	678	0.0806	0.0150	0.1463	139.2540	-210.9679	489.4759	0.4844	2.3846	67.4512	-96.1735	231.0759	278.5081	332.0673	-359.6925	-774.3750	0.0000	0.2308	0.2422	31	22.4837	200.7849	599.0927	0.5484	0.2903	8633.7500
E6	episode	FULL_TF	top_2%	1479	155	1324	0.0581	0.0220	0.0941	-92.7419	-297.8659	112.3820	1.2109	5.9615	-112.3047	-364.5183	139.9089	-256.6964	-552.8846	-1812.5234	-3290.0000	0.0000	0.4231	0.4375	56	-37.4349	-152.9255	590.5645	0.5806	0.2194	-14375.0000
E6	episode	FULL_TF	top_5%	3698	329	3369	0.0638	0.0365	0.0912	-46.0904	-184.8313	92.6505	2.5703	12.6538	-118.4668	-478.8096	241.8760	-145.8053	-583.2212	-2357.2162	-5665.6250	-871.2500	0.5385	0.8125	104	-39.4889	-79.8092	555.0152	0.5502	0.2371	-15163.7500
E6	episode	FULL_TF	top_10%	7396	550	6846	0.0982	0.0739	0.1224	-14.6591	-116.1475	86.8293	4.2969	21.1538	-62.9883	-501.0990	375.1225	-66.0861	-310.0962	-2020.7796	-4436.2500	-90.0000	0.5385	0.9531	122	-20.9961	-29.5330	604.7273	0.5636	0.2509	-8062.5000
E6	episode	FULL_TF	top_20%	14791	869	13922	0.0967	0.0763	0.1170	-25.6919	-107.0524	55.6687	6.7891	33.4231	-174.4238	-729.7250	380.8773	-174.4238	-858.7019	-3093.9614	-7748.7500	-668.7500	0.5385	1.0000	128	-58.1413	-64.5267	560.6013	0.5708	0.2451	-22326.2500
E6	episode	FULL_TF	top_100%	73956	1704	72252	0.0739	0.0608	0.0871	-2.6416	-48.1230	42.8398	13.3125	65.5385	-35.1660	-641.3391	571.0070	-35.1660	-173.1250	-2467.3816	-7815.6250	-660.0000	0.5385	1.0000	128	-11.7220	-11.7220	497.8800	0.4800	0.2072	-4501.2500
E6	episode	FULL_NOTF	top_0.02%	15	3	12	0.0000	0.0000	0.0000	-127.9167	-1874.7197	1618.8864	0.0234	0.1154	-2.9980	-18.8018	12.8058	-127.9167	-14.7596	-96.8379	0.0000	0.0000	0.0385	0.0234	3	-0.9993	-127.9167	485.4167	0.3333	0.0000	-383.7500
E6	episode	FULL_NOTF	top_0.05%	37	6	31	0.0000	0.0000	0.0000	-330.0000	-957.5823	297.5823	0.0469	0.2308	-15.4687	-39.0891	8.1516	-396.0000	-76.1538	-195.8642	-333.1250	0.0000	0.1154	0.0391	5	-5.1562	-330.0000	359.3750	0.5000	0.0000	-1980.0000
E6	episode	FULL_NOTF	top_0.1%	74	8	66	0.0000	0.0000	0.0000	-58.1250	-514.3474	398.0974	0.0625	0.3077	-3.6328	-24.3256	17.0600	-77.5000	-17.8846	-125.3881	-117.5000	0.0000	0.1154	0.0469	6	-1.2109	-58.1250	294.5313	0.3750	0.2500	-465.0000
E6	episode	FULL_NOTF	top_0.2%	148	18	130	0.1111	-0.0684	0.2906	29.7222	-701.9979	761.4424	0.1406	0.6923	4.1797	-84.0971	92.4564	44.5833	20.5769	-465.9933	-1248.7500	0.0000	0.1538	0.0938	12	1.3932	33.4375	333.6806	0.5000	0.2778	535.0000
E6	episode	FULL_NOTF	top_0.5%	370	47	323	0.0851	0.0015	0.1687	73.3245	-407.2974	553.9464	0.3672	1.8077	26.9238	-134.9823	188.8299	172.3125	132.5481	-688.1863	-1637.5000	0.0000	0.2692	0.1562	20	8.9746	118.8362	600.7979	0.5745	0.2766	3446.2500
E6	episode	FULL_NOTF	top_1%	740	94	646	0.1170	0.0435	0.1906	37.6197	-247.5115	322.7508	0.7344	3.6154	27.6270	-175.1580	230.4119	80.3693	136.0096	-770.0940	-2083.7500	0.0000	0.3846	0.3438	44	9.2090	58.9375	538.7633	0.5745	0.2766	3536.2500
E6	episode	FULL_NOTF	top_2%	1479	153	1326	0.0588	0.0185	0.0992	133.1127	-115.5973	381.8228	1.1953	5.8846	159.1113	-132.0469	450.2696	318.2227	783.3173	-588.8734	-2666.8750	0.0000	0.4231	0.5000	64	53.0371	218.9919	701.2663	0.5359	0.3007	20366.2500
E6	episode	FULL_NOTF	top_5%	3698	302	3396	0.0828	0.0556	0.1100	25.1738	-116.7632	167.1109	2.3594	11.6154	59.3945	-272.7987	391.5878	79.1927	292.4038	-981.2858	-2268.1250	-986.2500	0.6154	0.7500	96	19.7982	44.9852	590.1490	0.5596	0.2550	7602.5000
E6	episode	FULL_NOTF	top_10%	7396	536	6860	0.0821	0.0588	0.1054	1.0518	-95.3065	97.4100	4.1875	20.6154	4.4043	-398.7756	407.5842	4.6209	21.6827	-1535.9866	-3734.3750	-1120.6250	0.5769	0.9531	122	1.4681	2.1035	581.8680	0.5578	0.2593	563.7500
E6	episode	FULL_NOTF	top_20%	14791	841	13950	0.1023	0.0817	0.1228	-14.2227	-98.2651	69.8198	6.5703	32.3462	-93.4473	-648.2453	461.3507	-93.4473	-460.0481	-2619.9134	-6719.3750	27.5000	0.5000	1.0000	128	-31.1491	-35.4933	583.7024	0.5600	0.2497	-11961.2500
E6	episode	FULL_NOTF	top_100%	73956	1704	72252	0.0739	0.0608	0.0871	-2.6416	-48.1230	42.8398	13.3125	65.5385	-35.1660	-641.3391	571.0070	-35.1660	-173.1250	-2467.3816	-7815.6250	-660.0000	0.5385	1.0000	128	-11.7220	-11.7220	497.8800	0.4800	0.2072	-4501.2500
E6	episode	TEACHER	top_0.02%	15	11	4	0.0000	0.0000	0.0000	334.2045	-779.2255	1447.6346	0.0859	0.4231	28.7207	-54.2677	111.7092	334.2045	141.3942	-224.9627	-532.5000	0.0000	0.1538	0.0859	11	9.5736	334.2045	670.4545	0.5455	0.4545	3676.2500
E6	episode	TEACHER	top_0.05%	37	17	20	0.0588	-0.0659	0.1835	64.4853	-690.9411	819.9117	0.1328	0.6538	8.5645	-82.7300	99.8589	64.4853	42.1635	-368.3897	-930.0000	0.0000	0.2308	0.1328	17	2.8548	64.4853	549.2647	0.6471	0.2941	1096.2500
