# census 4 verdict — the stacked configurations (cell x filter x selection), one-position-per-asset replay, day-clustered CIs (PORT-M2-GOALPATH-V1)
era	cell	filter	selection	n_sessions	n_seats	seats_per_session	usd_per_session	ci_lo	ci_hi	usd_per_trade	risk_usd_median	win_rate	mdd_mean	vs_D048_bar
E5	LEG_0.75|EXT|TRAIL_1.0R	SHUFFLED_DAYSIDE	MODEL_TOP3	161	174	1.081	28.29	-99.67	166.1	26.18	1581.25	0.4713	284.96	0.014
E5	LEG_0.75|RECLAIM|TRAIL_1.5R	NONE	ALL	269	370	1.375	-1.84	-108.16	112.24	-1.33	1450	0.4432	357.6	-0.001
E5	LEG_0.75|RECLAIM|TRAIL_1.5R	NONE	MODEL_TOP3	269	319	1.186	86.36	-11.27	195.04	72.82	1475	0.4671	253.14	0.043
E5	LEG_0.75|RECLAIM|TRAIL_1.5R	VETO_K	ALL	225	291	1.293	76.48	-26.26	189.57	59.13	1375	0.4639	272.69	0.038
E5	LEG_0.75|RECLAIM|TRAIL_1.5R	VETO_K	MODEL_TOP3	225	267	1.187	102.65	3.36	213.8	86.5	1375	0.4757	229.36	0.051
E5	LEG_0.75|RECLAIM|TRAIL_1.5R	VETO_2K	ALL	154	183	1.188	25.27	-74.52	137.28	21.26	1312.5	0.459	226.47	0.013
E5	LEG_0.75|RECLAIM|TRAIL_1.5R	VETO_2K	MODEL_TOP3	154	171	1.11	48.34	-53.83	155.56	43.54	1287.5	0.4737	197.69	0.024
E5	LEG_0.75|RECLAIM|TRAIL_1.5R	DAYSIDE	ALL	168	189	1.125	-2.09	-151.39	142.72	-1.86	1475	0.4709	328.83	-0.001
E5	LEG_0.75|RECLAIM|TRAIL_1.5R	DAYSIDE	MODEL_TOP3	168	179	1.065	5.76	-142.25	151.63	5.41	1475	0.4804	307.05	0.003
E5	LEG_0.75|RECLAIM|TRAIL_1.5R	VETO_K+DAYSIDE	ALL	128	142	1.109	113.79	-38.38	292.42	102.57	1362.5	0.5	241.05	0.057
E5	LEG_0.75|RECLAIM|TRAIL_1.5R	VETO_K+DAYSIDE	MODEL_TOP3	128	137	1.07	104.95	-49.5	280.03	98.06	1350	0.5036	233.12	0.052
E5	LEG_0.75|RECLAIM|TRAIL_1.5R	SHUFFLED_VETO	ALL	231	296	1.281	-15.06	-128.59	101.22	-11.76	1437.5	0.4628	362.4	-0.008
E5	LEG_0.75|RECLAIM|TRAIL_1.5R	SHUFFLED_VETO	MODEL_TOP3	231	281	1.216	38.15	-67.14	149.18	31.37	1437.5	0.4769	305.13	0.019
E5	LEG_0.75|RECLAIM|TRAIL_1.5R	SHUFFLED_DAYSIDE	ALL	161	182	1.13	57.16	-83.1	199.11	50.56	1450	0.4725	289.13	0.029
E5	LEG_0.75|RECLAIM|TRAIL_1.5R	SHUFFLED_DAYSIDE	MODEL_TOP3	161	174	1.081	67.03	-67.5	209.25	62.03	1443.75	0.4885	268.87	0.034
E5	LEG_0.75|RECLAIM|PHASE	NONE	ALL	269	369	1.372	-9.55	-113.99	105.4	-6.96	1450	0.4417	362.85	-0.005
E5	LEG_0.75|RECLAIM|PHASE	NONE	MODEL_TOP3	269	319	1.186	82.5	-16.09	191.79	69.57	1475	0.4671	256.99	0.041
E5	LEG_0.75|RECLAIM|PHASE	VETO_K	ALL	225	291	1.293	76.51	-25.22	189.66	59.15	1375	0.4639	272.66	0.038
E5	LEG_0.75|RECLAIM|PHASE	VETO_K	MODEL_TOP3	225	267	1.187	101.23	1.16	212.38	85.31	1375	0.4757	230.78	0.051
E5	LEG_0.75|RECLAIM|PHASE	VETO_2K	ALL	154	183	1.188	23.2	-76.64	136.03	19.52	1312.5	0.459	228.54	0.012
E5	LEG_0.75|RECLAIM|PHASE	VETO_2K	MODEL_TOP3	154	171	1.11	46.27	-57.71	154.27	41.67	1287.5	0.4737	199.76	0.023
E5	LEG_0.75|RECLAIM|PHASE	DAYSIDE	ALL	168	189	1.125	-7.78	-155.67	137.17	-6.92	1475	0.4709	334.52	-0.004
E5	LEG_0.75|RECLAIM|PHASE	DAYSIDE	MODEL_TOP3	168	179	1.065	0.07	-148.92	146.48	0.06	1475	0.4804	312.74	0
E5	LEG_0.75|RECLAIM|PHASE	VETO_K+DAYSIDE	ALL	128	142	1.109	111.3	-41.32	290.19	100.33	1362.5	0.5	243.54	0.056
E5	LEG_0.75|RECLAIM|PHASE	VETO_K+DAYSIDE	MODEL_TOP3	128	137	1.07	102.46	-54.53	275.87	95.73	1350	0.5036	235.62	0.051
E5	LEG_0.75|RECLAIM|PHASE	SHUFFLED_VETO	ALL	231	296	1.281	-19.37	-130.11	95.36	-15.11	1431.25	0.4628	364.53	-0.01
E5	LEG_0.75|RECLAIM|PHASE	SHUFFLED_VETO	MODEL_TOP3	231	281	1.216	38.18	-67.04	148.22	31.39	1437.5	0.4769	305.1	0.019
E5	LEG_0.75|RECLAIM|PHASE	SHUFFLED_DAYSIDE	ALL	161	182	1.13	51.06	-91.11	195.94	45.17	1450	0.4725	295.23	0.026
E5	LEG_0.75|RECLAIM|PHASE	SHUFFLED_DAYSIDE	MODEL_TOP3	161	174	1.081	60.94	-73.97	204.02	56.39	1443.75	0.4885	274.97	0.03
E5	LEG_0.75|EXT|PHASE	NONE	ALL	269	366	1.361	-27.62	-137.28	87.69	-20.3	1550	0.4426	371.83	-0.014
E5	LEG_0.75|EXT|PHASE	NONE	MODEL_TOP3	269	318	1.182	69.34	-34.22	179.24	58.66	1581.25	0.4654	265.99	0.035
E5	LEG_0.75|EXT|PHASE	VETO_K	ALL	225	290	1.289	74.28	-28.53	187.61	57.63	1525	0.4621	271.58	0.037
E5	LEG_0.75|EXT|PHASE	VETO_K	MODEL_TOP3	225	267	1.187	102.65	0.96	214.06	86.5	1525	0.4757	229.36	0.051
E5	LEG_0.75|EXT|PHASE	VETO_2K	ALL	154	182	1.182	18.6	-82.99	132.02	15.74	1462.5	0.456	228.3	0.009
E5	LEG_0.75|EXT|PHASE	VETO_2K	MODEL_TOP3	154	171	1.11	47.98	-56.26	157.7	43.21	1450	0.4737	198.05	0.024
E5	LEG_0.75|EXT|PHASE	DAYSIDE	ALL	168	189	1.125	-23.37	-176.19	122.59	-20.77	1600	0.4709	350.11	-0.012
E5	LEG_0.75|EXT|PHASE	DAYSIDE	MODEL_TOP3	168	178	1.06	-11.99	-162.68	135.61	-11.32	1600	0.4831	324.8	-0.006
E5	LEG_0.75|EXT|PHASE	VETO_K+DAYSIDE	ALL	128	142	1.109	107	-47.58	287.36	96.45	1525	0.5	247.84	0.054
E5	LEG_0.75|EXT|PHASE	VETO_K+DAYSIDE	MODEL_TOP3	128	137	1.07	98.16	-61.63	275.32	91.72	1525	0.5036	239.91	0.049
E5	LEG_0.75|EXT|PHASE	SHUFFLED_VETO	ALL	231	294	1.273	-20.68	-130.54	94.93	-16.25	1587.5	0.466	364.98	-0.01
E5	LEG_0.75|EXT|PHASE	SHUFFLED_VETO	MODEL_TOP3	231	279	1.208	39.79	-64.29	153.33	32.95	1600	0.4803	303.49	0.02
E5	LEG_0.75|EXT|PHASE	SHUFFLED_DAYSIDE	ALL	161	182	1.13	34.8	-110.1	182.77	30.78	1575	0.4725	311.49	0.017
E5	LEG_0.75|EXT|PHASE	SHUFFLED_DAYSIDE	MODEL_TOP3	161	173	1.075	48.2	-86.42	193.05	44.86	1575	0.4913	287.71	0.024
E5	LEG_0.75|EXT|TRAIL_1.5R	NONE	ALL	269	367	1.364	-19.95	-129.75	94.36	-14.62	1550	0.4441	366.79	-0.01
E5	LEG_0.75|EXT|TRAIL_1.5R	NONE	MODEL_TOP3	269	318	1.182	72.04	-31.08	180.1	60.94	1581.25	0.4654	263.29	0.036
E5	LEG_0.75|EXT|TRAIL_1.5R	VETO_K	ALL	225	290	1.289	75.47	-28.35	187.65	58.56	1525	0.4621	270.38	0.038
E5	LEG_0.75|EXT|TRAIL_1.5R	VETO_K	MODEL_TOP3	225	267	1.187	103.84	3.02	214.22	87.51	1525	0.4757	228.17	0.052
E5	LEG_0.75|EXT|TRAIL_1.5R	VETO_2K	ALL	154	182	1.182	20.35	-80.19	132.02	17.22	1462.5	0.456	226.55	0.01
E5	LEG_0.75|EXT|TRAIL_1.5R	VETO_2K	MODEL_TOP3	154	171	1.11	49.72	-53.75	159.01	44.78	1450	0.4737	196.31	0.025
E5	LEG_0.75|EXT|TRAIL_1.5R	DAYSIDE	ALL	168	189	1.125	-19.06	-172.55	126.55	-16.94	1600	0.4709	345.8	-0.01
E5	LEG_0.75|EXT|TRAIL_1.5R	DAYSIDE	MODEL_TOP3	168	178	1.06	-7.68	-156.79	139.69	-7.25	1600	0.4831	320.48	-0.004
E5	LEG_0.75|EXT|TRAIL_1.5R	VETO_K+DAYSIDE	ALL	128	142	1.109	109.1	-45.77	289.6	98.35	1525	0.5	245.74	0.055
E5	LEG_0.75|EXT|TRAIL_1.5R	VETO_K+DAYSIDE	MODEL_TOP3	128	137	1.07	100.26	-58.22	276.83	93.68	1525	0.5036	237.81	0.05
E5	LEG_0.75|EXT|TRAIL_1.5R	SHUFFLED_VETO	ALL	231	294	1.273	-16.02	-126.66	99.2	-12.59	1587.5	0.466	361.95	-0.008
E5	LEG_0.75|EXT|TRAIL_1.5R	SHUFFLED_VETO	MODEL_TOP3	231	279	1.208	40.96	-63.14	153.63	33.91	1600	0.4803	302.33	0.02
E5	LEG_0.75|EXT|TRAIL_1.5R	SHUFFLED_DAYSIDE	ALL	161	182	1.13	40.04	-103.8	185.51	35.42	1575	0.4725	306.25	0.02
E5	LEG_0.75|EXT|TRAIL_1.5R	SHUFFLED_DAYSIDE	MODEL_TOP3	161	173	1.075	53.44	-83.24	197.63	49.73	1575	0.4913	282.47	0.027
E5	LEG_0.5|RECLAIM|TRAIL_1.5R	NONE	ALL	375	809	2.157	10.06	-100.31	126.18	4.66	950	0.4611	528.35	0.005
E5	LEG_0.5|RECLAIM|TRAIL_1.5R	NONE	MODEL_TOP3	375	523	1.395	124.23	27.7	224.01	89.07	962.5	0.5048	285.18	0.062
E5	LEG_0.5|RECLAIM|TRAIL_1.5R	VETO_K	ALL	361	690	1.911	37.46	-60.8	142.48	19.6	900	0.458	424.87	0.019
E5	LEG_0.5|RECLAIM|TRAIL_1.5R	VETO_K	MODEL_TOP3	361	497	1.377	126.17	37.58	215.08	91.64	912.5	0.5111	263.16	0.063
E5	LEG_0.5|RECLAIM|TRAIL_1.5R	VETO_2K	ALL	300	486	1.62	0.64	-82.77	90.86	0.39	862.5	0.4712	333.63	0
E5	LEG_0.5|RECLAIM|TRAIL_1.5R	VETO_2K	MODEL_TOP3	300	392	1.307	46.87	-30.09	127.31	35.87	862.5	0.4872	252.56	0.023
E5	LEG_0.5|RECLAIM|TRAIL_1.5R	DAYSIDE	ALL	311	449	1.444	6.42	-102.87	121.87	4.44	975	0.4677	372.39	0.003
E5	LEG_0.5|RECLAIM|TRAIL_1.5R	DAYSIDE	MODEL_TOP3	311	376	1.209	26.16	-79.05	138.76	21.64	962.5	0.4894	305.6	0.013
E5	LEG_0.5|RECLAIM|TRAIL_1.5R	VETO_K+DAYSIDE	ALL	269	356	1.323	58.6	-42.46	170.94	44.28	912.5	0.4719	292.38	0.029
E5	LEG_0.5|RECLAIM|TRAIL_1.5R	VETO_K+DAYSIDE	MODEL_TOP3	269	315	1.171	48.71	-49.15	159.66	41.6	912.5	0.4762	256.46	0.024
E5	LEG_0.5|RECLAIM|TRAIL_1.5R	SHUFFLED_VETO	ALL	352	677	1.923	-19.5	-127.23	94.28	-10.14	925	0.4343	500.43	-0.01
E5	LEG_0.5|RECLAIM|TRAIL_1.5R	SHUFFLED_VETO	MODEL_TOP3	352	532	1.511	140.68	38.34	243.69	93.08	912.5	0.4925	311.97	0.07
E5	LEG_0.5|RECLAIM|TRAIL_1.5R	SHUFFLED_DAYSIDE	ALL	307	449	1.463	12.32	-90.28	123.38	8.43	962.5	0.4677	364.3	0.006
E5	LEG_0.5|RECLAIM|TRAIL_1.5R	SHUFFLED_DAYSIDE	MODEL_TOP3	307	379	1.235	40.82	-55.26	144.06	33.07	950	0.4881	297.56	0.02
E5	LEG_0.5|EXT|TRAIL_1.5R	NONE	ALL	375	783	2.088	-19.32	-135.21	103.65	-9.25	1075	0.4713	549.5	-0.01
E5	LEG_0.5|EXT|TRAIL_1.5R	NONE	MODEL_TOP3	375	511	1.363	95.58	3.11	200.01	70.14	1075	0.5088	295.44	0.048
E5	LEG_0.5|EXT|TRAIL_1.5R	VETO_K	ALL	361	668	1.85	46.84	-51.32	157.59	25.31	1037.5	0.4716	420.72	0.023
E5	LEG_0.5|EXT|TRAIL_1.5R	VETO_K	MODEL_TOP3	361	489	1.355	128.84	43.09	218.08	95.12	1062.5	0.5112	263.4	0.064
E5	LEG_0.5|EXT|TRAIL_1.5R	VETO_2K	ALL	300	475	1.583	8.88	-77.85	99.23	5.61	1012.5	0.4821	334.12	0.004
E5	LEG_0.5|EXT|TRAIL_1.5R	VETO_2K	MODEL_TOP3	300	386	1.287	54.38	-24.44	136.46	42.26	1012.5	0.4896	251.16	0.027
E5	LEG_0.5|EXT|TRAIL_1.5R	DAYSIDE	ALL	311	447	1.437	-27.07	-141.48	89.52	-18.84	1087.5	0.4676	405.06	-0.014
E5	LEG_0.5|EXT|TRAIL_1.5R	DAYSIDE	MODEL_TOP3	311	375	1.206	9.76	-98.49	122.56	8.09	1087.5	0.4907	321.57	0.005
E5	LEG_0.5|EXT|TRAIL_1.5R	VETO_K+DAYSIDE	ALL	269	354	1.316	62.23	-41.64	179.29	47.29	1075	0.4802	294.79	0.031
E5	LEG_0.5|EXT|TRAIL_1.5R	VETO_K+DAYSIDE	MODEL_TOP3	269	315	1.171	47.57	-51.58	161.09	40.62	1075	0.4794	263.14	0.024
E5	LEG_0.5|EXT|TRAIL_1.5R	SHUFFLED_VETO	ALL	352	648	1.841	-52.53	-165.13	63.77	-28.53	1075	0.4383	505.87	-0.026
E5	LEG_0.5|EXT|TRAIL_1.5R	SHUFFLED_VETO	MODEL_TOP3	352	519	1.474	107.12	10.05	210.15	72.65	1062.5	0.4933	327.31	0.054
E5	LEG_0.5|EXT|TRAIL_1.5R	SHUFFLED_DAYSIDE	ALL	307	446	1.453	-14.39	-119.21	99.35	-9.9	1075	0.4664	391.91	-0.007
E5	LEG_0.5|EXT|TRAIL_1.5R	SHUFFLED_DAYSIDE	MODEL_TOP3	307	375	1.221	27.52	-71.29	133.18	22.53	1075	0.4907	312.39	0.014
E5	LEG_0.5|RECLAIM|PHASE	NONE	ALL	375	783	2.088	14.14	-94.46	126.96	6.77	950	0.4674	524.32	0.007
E5	LEG_0.5|RECLAIM|PHASE	NONE	MODEL_TOP3	375	521	1.389	136.52	39.08	242.83	98.26	962.5	0.5086	289.55	0.068
E5	LEG_0.5|RECLAIM|PHASE	VETO_K	ALL	361	682	1.889	50.72	-44.65	157.34	26.85	900	0.4677	427.12	0.025
E5	LEG_0.5|RECLAIM|PHASE	VETO_K	MODEL_TOP3	361	496	1.374	132.55	46.02	219.33	96.47	912.5	0.5161	269.36	0.066
E5	LEG_0.5|RECLAIM|PHASE	VETO_2K	ALL	300	483	1.61	9.18	-76.73	98.06	5.7	862.5	0.4803	337.07	0.005
E5	LEG_0.5|RECLAIM|PHASE	VETO_2K	MODEL_TOP3	300	391	1.303	53.94	-25.36	134.77	41.39	862.5	0.4936	255.34	0.027
E5	LEG_0.5|RECLAIM|PHASE	DAYSIDE	ALL	311	445	1.431	2.27	-110.79	114.43	1.59	975	0.4697	382.21	0.001
E5	LEG_0.5|RECLAIM|PHASE	DAYSIDE	MODEL_TOP3	311	376	1.209	21.63	-86.11	131.61	17.89	962.5	0.4894	318.08	0.011
E5	LEG_0.5|RECLAIM|PHASE	VETO_K+DAYSIDE	ALL	269	355	1.32	65.26	-35.05	178.64	49.45	912.5	0.4873	295.48	0.033
E5	LEG_0.5|RECLAIM|PHASE	VETO_K+DAYSIDE	MODEL_TOP3	269	315	1.171	50.42	-50.84	162.31	43.06	912.5	0.4857	261.63	0.025
E5	LEG_0.5|RECLAIM|PHASE	SHUFFLED_VETO	ALL	352	659	1.872	-7.67	-118.03	107.91	-4.1	925	0.4401	494.31	-0.004
E5	LEG_0.5|RECLAIM|PHASE	SHUFFLED_VETO	MODEL_TOP3	352	529	1.503	150.74	47.73	257.4	100.3	912.5	0.4991	319.01	0.075
E5	LEG_0.5|RECLAIM|PHASE	SHUFFLED_DAYSIDE	ALL	307	443	1.443	15.89	-85.65	127.95	11.01	962.5	0.4673	373.63	0.008
E5	LEG_0.5|RECLAIM|PHASE	SHUFFLED_DAYSIDE	MODEL_TOP3	307	377	1.228	45.16	-52.94	153	36.78	950	0.4881	309.35	0.023
E5	LEG_0.5|RECLAIM|TRAIL_1.0R	NONE	ALL	375	954	2.544	-35.75	-158.65	90.69	-14.05	962.5	0.4392	601.24	-0.018
E5	LEG_0.5|RECLAIM|TRAIL_1.0R	NONE	MODEL_TOP3	375	557	1.485	69.62	-26.95	173.13	46.87	962.5	0.4776	317.02	0.035
E5	LEG_0.5|RECLAIM|TRAIL_1.0R	VETO_K	ALL	361	754	2.089	32.93	-67.61	140.16	15.76	900	0.4589	434.15	0.016
E5	LEG_0.5|RECLAIM|TRAIL_1.0R	VETO_K	MODEL_TOP3	361	519	1.438	104.5	18.97	197.49	72.69	912.5	0.499	269.41	0.052
E5	LEG_0.5|RECLAIM|TRAIL_1.0R	VETO_2K	ALL	300	522	1.74	-10.49	-90.14	78.1	-6.03	862.5	0.4617	342.11	-0.005
E5	LEG_0.5|RECLAIM|TRAIL_1.0R	VETO_2K	MODEL_TOP3	300	409	1.363	24	-51.09	105.9	17.6	862.5	0.4694	258.93	0.012
E5	LEG_0.5|RECLAIM|TRAIL_1.0R	DAYSIDE	ALL	311	474	1.524	-20.76	-124.69	92.67	-13.62	968.75	0.4304	376.88	-0.01
E5	LEG_0.5|RECLAIM|TRAIL_1.0R	DAYSIDE	MODEL_TOP3	311	383	1.232	15.02	-86.79	127.35	12.2	962.5	0.4569	293.47	0.008
E5	LEG_0.5|RECLAIM|TRAIL_1.0R	VETO_K+DAYSIDE	ALL	269	360	1.338	48.49	-53.34	162.25	36.23	912.5	0.4556	283.83	0.024
E5	LEG_0.5|RECLAIM|TRAIL_1.0R	VETO_K+DAYSIDE	MODEL_TOP3	269	316	1.175	51.21	-49.71	162.01	43.6	912.5	0.462	244.05	0.026
E5	LEG_0.5|RECLAIM|TRAIL_1.0R	SHUFFLED_VETO	ALL	352	776	2.205	-37.9	-157.94	85.19	-17.19	925	0.4265	525.52	-0.019
E5	LEG_0.5|RECLAIM|TRAIL_1.0R	SHUFFLED_VETO	MODEL_TOP3	352	584	1.659	79.72	-18.34	184.48	48.05	912.5	0.4675	348.39	0.04
E5	LEG_0.5|RECLAIM|TRAIL_1.0R	SHUFFLED_DAYSIDE	ALL	307	468	1.524	-3.92	-99.59	103.9	-2.57	962.5	0.4402	358.73	-0.002
E5	LEG_0.5|RECLAIM|TRAIL_1.0R	SHUFFLED_DAYSIDE	MODEL_TOP3	307	381	1.241	31.36	-59.14	130.45	25.27	962.5	0.4672	280.77	0.016
E5	LEG_0.5|EXT|PHASE	NONE	ALL	375	768	2.048	-22.96	-128.57	93.18	-11.21	1062.5	0.4714	545.42	-0.011
E5	LEG_0.5|EXT|PHASE	NONE	MODEL_TOP3	375	511	1.363	104.89	7.61	214.88	76.97	1075	0.5108	298.3	0.052
E5	LEG_0.5|EXT|PHASE	VETO_K	ALL	361	665	1.842	54.81	-43.25	167.7	29.76	1037.5	0.4782	420.79	0.027
E5	LEG_0.5|EXT|PHASE	VETO_K	MODEL_TOP3	361	489	1.355	135.47	49.99	224.41	100.01	1062.5	0.5174	264.35	0.068
E5	LEG_0.5|EXT|PHASE	VETO_2K	ALL	300	474	1.58	11.83	-73.86	102.3	7.49	1012.5	0.4895	336.95	0.006
E5	LEG_0.5|EXT|PHASE	VETO_2K	MODEL_TOP3	300	386	1.287	55.44	-24.44	137.6	43.09	1012.5	0.4974	253.69	0.028
E5	LEG_0.5|EXT|PHASE	DAYSIDE	ALL	311	443	1.424	-26.6	-145.09	93.52	-18.67	1087.5	0.4718	410.88	-0.013
E5	LEG_0.5|EXT|PHASE	DAYSIDE	MODEL_TOP3	311	375	1.206	5	-103.35	119.75	4.15	1087.5	0.4907	334.7	0.003
E5	LEG_0.5|EXT|PHASE	VETO_K+DAYSIDE	ALL	269	354	1.316	58.52	-46.44	175.42	44.47	1075	0.4887	301.99	0.029
E5	LEG_0.5|EXT|PHASE	VETO_K+DAYSIDE	MODEL_TOP3	269	315	1.171	40.82	-62.18	154.02	34.86	1075	0.4857	271.23	0.02
E5	LEG_0.5|EXT|PHASE	SHUFFLED_VETO	ALL	352	638	1.812	-56.04	-167.49	58.5	-30.92	1062.5	0.4389	507	-0.028
E5	LEG_0.5|EXT|PHASE	SHUFFLED_VETO	MODEL_TOP3	352	518	1.472	121.16	19.58	225.68	82.33	1062.5	0.5019	328.02	0.061
E5	LEG_0.5|EXT|PHASE	SHUFFLED_DAYSIDE	ALL	307	440	1.433	-3.48	-110.49	112.79	-2.43	1075	0.4705	393.05	-0.002
E5	LEG_0.5|EXT|PHASE	SHUFFLED_DAYSIDE	MODEL_TOP3	307	374	1.218	34.73	-67.87	150.81	28.51	1075	0.492	319.83	0.017
E5	TREND_1800|EXT|TRAIL_1.5R	NONE	ALL	387	3675	9.496	-313.69	-498.74	-130.76	-33.03	325	0.3546	1377.98	-0.157
E5	TREND_1800|EXT|TRAIL_1.5R	NONE	MODEL_TOP3	387	635	1.641	6.15	-47.26	57.18	3.75	275	0.4079	210.37	0.003
E5	TREND_1800|EXT|TRAIL_1.5R	VETO_K	ALL	387	3316	8.568	-239.68	-395.92	-80.9	-27.97	337.5	0.37	1223.29	-0.12
E5	TREND_1800|EXT|TRAIL_1.5R	VETO_K	MODEL_TOP3	387	672	1.736	-8.01	-65.16	50.31	-4.61	262.5	0.3914	221.73	-0.004
E5	TREND_1800|EXT|TRAIL_1.5R	VETO_2K	ALL	387	2930	7.571	-135.05	-276.87	-2.57	-17.84	325	0.3826	995.35	-0.068
E5	TREND_1800|EXT|TRAIL_1.5R	VETO_2K	MODEL_TOP3	387	708	1.829	-17.43	-66.93	29.71	-9.53	262.5	0.387	219.48	-0.009
E5	TREND_1800|EXT|TRAIL_1.5R	DAYSIDE	ALL	387	3409	8.809	-282.33	-415.96	-150.45	-32.05	250	0.3382	1100.05	-0.141
E5	TREND_1800|EXT|TRAIL_1.5R	DAYSIDE	MODEL_TOP3	387	645	1.667	74.14	11.25	134.21	44.48	275	0.4326	210.38	0.037
E5	TREND_1800|EXT|TRAIL_1.5R	VETO_K+DAYSIDE	ALL	387	2778	7.178	-220.62	-338.92	-92.37	-30.73	271.88	0.3517	942.52	-0.11
E5	TREND_1800|EXT|TRAIL_1.5R	VETO_K+DAYSIDE	MODEL_TOP3	387	690	1.783	65.03	-0.26	128.91	36.47	262.5	0.4188	214.65	0.033
E5	TREND_1800|EXT|TRAIL_1.5R	SHUFFLED_VETO	ALL	387	3172	8.196	-332.68	-501.98	-168.22	-40.59	350	0.3591	1298.3	-0.166
E5	TREND_1800|EXT|TRAIL_1.5R	SHUFFLED_VETO	MODEL_TOP3	387	753	1.946	-62.89	-120.41	-5.07	-32.32	287.5	0.3612	299.01	-0.031
E5	TREND_1800|EXT|TRAIL_1.5R	SHUFFLED_DAYSIDE	ALL	387	3424	8.848	-251.4	-388.93	-118.59	-28.41	250	0.3435	1075.69	-0.126
E5	TREND_1800|EXT|TRAIL_1.5R	SHUFFLED_DAYSIDE	MODEL_TOP3	387	611	1.579	47.02	-10.3	106.15	29.78	275	0.4223	210.23	0.024
E5	TREND_900|EXT|TRAIL_1.0R	NONE	ALL	387	6381	16.488	-443.05	-616.37	-278.05	-26.87	287.5	0.352	1542.12	-0.222
E5	TREND_900|EXT|TRAIL_1.0R	NONE	MODEL_TOP3	387	708	1.829	-25.94	-59.87	13.29	-14.18	250	0.387	189.95	-0.013
E5	TREND_900|EXT|TRAIL_1.0R	VETO_K	ALL	387	5400	13.953	-306.41	-450.85	-165.39	-21.96	293.75	0.3609	1282.68	-0.153
E5	TREND_900|EXT|TRAIL_1.0R	VETO_K	MODEL_TOP3	387	744	1.922	-42.82	-76.07	-9.19	-22.27	250	0.3723	197.13	-0.021
E5	TREND_900|EXT|TRAIL_1.0R	VETO_2K	ALL	387	4387	11.336	-249.75	-365.65	-135.39	-22.03	275	0.367	1030.73	-0.125
E5	TREND_900|EXT|TRAIL_1.0R	VETO_2K	MODEL_TOP3	387	789	2.039	-59.58	-98.65	-21.64	-29.22	250	0.3625	215.08	-0.03
E5	TREND_900|EXT|TRAIL_1.0R	DAYSIDE	ALL	387	5409	13.977	-373.32	-495.5	-245.99	-26.71	237.5	0.3429	1177.12	-0.187
E5	TREND_900|EXT|TRAIL_1.0R	DAYSIDE	MODEL_TOP3	387	716	1.85	44.09	-1.85	94.99	23.83	250	0.3925	184.16	0.022
E5	TREND_900|EXT|TRAIL_1.0R	VETO_K+DAYSIDE	ALL	387	4212	10.884	-314.64	-420.92	-206.79	-28.91	250	0.3471	993.68	-0.157
E5	TREND_900|EXT|TRAIL_1.0R	VETO_K+DAYSIDE	MODEL_TOP3	387	757	1.956	13.33	-31.65	59.82	6.81	237.5	0.3818	191.19	0.007
E5	TREND_900|EXT|TRAIL_1.0R	SHUFFLED_VETO	ALL	387	5083	13.134	-419.18	-583.89	-264.3	-31.91	306.25	0.3435	1380.9	-0.21
E5	TREND_900|EXT|TRAIL_1.0R	SHUFFLED_VETO	MODEL_TOP3	387	845	2.183	-62.42	-102.38	-19.75	-28.59	262.5	0.3515	248.96	-0.031
E5	TREND_900|EXT|TRAIL_1.0R	SHUFFLED_DAYSIDE	ALL	387	5385	13.915	-375.13	-498.66	-247.18	-26.96	237.5	0.3387	1166.95	-0.188
E5	TREND_900|EXT|TRAIL_1.0R	SHUFFLED_DAYSIDE	MODEL_TOP3	387	682	1.762	18.89	-24.6	63.11	10.72	262.5	0.3798	182.42	0.009
E5	TREND_900|EXT|TRAIL_1.0R	GATE_TOP5	ALL	225	526	2.338	-77.61	-229.63	80.82	-33.2	712.5	0.3669	601.66	-0.039
E5	TREND_900|EXT|TRAIL_1.0R	GATE_TOP5	MODEL_TOP3	225	303	1.347	-19.4	-118.98	88.23	-14.41	700	0.4026	351.14	-0.01
E5	TREND_900|EXT|TRAIL_1.0R	GATE_TOP5+VETO_K	ALL	138	183	1.326	13.84	-112.32	140.17	10.44	750	0.4317	323.92	0.007
E5	TREND_900|EXT|TRAIL_1.0R	GATE_TOP5+VETO_K	MODEL_TOP3	138	171	1.239	26.78	-96.76	153.29	21.61	762.5	0.4503	300.64	0.013
E5	TREND_900|EXT|TRAIL_1.0R	GATE_TOP5+DAYSIDE	ALL	183	321	1.754	-52.28	-187.47	86.14	-29.81	662.5	0.3427	439.56	-0.026
E5	TREND_900|EXT|TRAIL_1.0R	GATE_TOP5+DAYSIDE	MODEL_TOP3	183	229	1.251	34.39	-83.69	161.58	27.48	675	0.4105	316.97	0.017
E5	TREND_900|EXT|TRAIL_1.0R	SHUFFLED_GATE_TOP5	ALL	387	2248	5.809	-162.31	-272.76	-51.12	-27.94	306.25	0.351	723.28	-0.081
E5	TREND_900|EXT|TRAIL_1.0R	SHUFFLED_GATE_TOP5	MODEL_TOP3	387	995	2.571	-78.34	-137.16	-16.88	-30.47	300	0.3638	359.29	-0.039
E5	TREND_900|EXT|TRAIL_1.0R	GATE_TOP10	ALL	328	1006	3.067	-81.44	-199.45	43.05	-26.55	562.5	0.3738	636.4	-0.041
