# PORT_M2_SHEETS_SPEC.md §CC-M2-15.4 corpus-wide MBP-1 event cache (spec_sha16=ec1abc890fa96b6d)
# params_hash=f3c5356e171ad901e2837336c82da2df0bce3b26aff51abeb5daed81e9530306
# one row per CACHED session-asset; sha256 of the npz and of its meta json (bulk stays in artifacts/cache/port/m2/events/, D-018)
# holdout date8 >= 20250701 is EXCLUDED by construction (CC-M2-15.3): 0 such rows
asset	date8	era	n_candidates	n_events	n_seen	n_reordered	cover_sec	session_sec	cover_frac	npz_bytes	npz_sha256	meta_sha256
NKD	20230825	E5	475	387610	387610	0	69074	82800	0.834227	3295448	94dfdf437a0923e0eb0d69b3f8f548f6542474af94bbb9c775bf4a4f4194edb8	23ed31f2b6fa094fdfde11a580e4ca5f7ef6e9c4b2c8396a577e360f550c7a39
NKD	20230828	E5	302	221735	221735	0	65853	82800	0.795326	1894917	6e2ebba2f5946348635f3fae4407987a2c7e80fc86031fae518d6ee30ef85541	ea18faa1127abba1f08e2b5dc7a1198f1954578a4f145295ded7ac6897a72de1
NKD	20230829	E5	308	180959	180959	0	62140	82800	0.750483	1604747	c699d5650159c9efdc4155947af8c0309f043e7df81f3e6afb6bdc077d9abd92	5169444edbc19da84cf412ee27e4100ae3f75903dbfc21f71738ee4cdbb09817
NKD	20230830	E5	291	163680	163680	1	60385	82800	0.729287	1475772	b2e743dbd0eff2975ad2fc832fae80e7b0961fbc27bd9f3df8cf1d7e0878b2c4	0106a6c6d323ff060dc9b2bde38b41c71778d9119ff7fe43cb2dadc57378f95c
NKD	20230831	E5	362	203115	203115	0	66888	82800	0.807826	1799349	435764922d95ad2755b7f18a07cac4d8b1392a8f851715362eb20a085df866b0	3bae441640d93857f9844460f3586276bcbd8019a0de63a112b557038942cc6b
NKD	20230901	E5	366	197619	197619	0	66688	82800	0.805411	1796516	45dd4da1a52d1bb335c7b928c62187b5c0e2b8d7258dbefb536697e253af4174	0d9fc4187b4b4a8769f513c144f20b1f4088db9aa7b5b27cb052a039eff0ac5f
NKD	20230904	E5	197	70410	70410	0	41248	82800	0.498164	643540	d4a11fe5cf0d06d86c3d7270e21d64a79802b08650d766750958e75adf8b9fec	94f6a894a0b851e2c6597ad6a29d1465f3d9f2cf4305c7aa2eb8838b2df86315
NKD	20230905	E5	389	166921	166921	1	64935	82800	0.784239	1525616	4a57f46ef8f59d5c87f892765b4a9d8f159ff1a8c9b021566d5e3446f58fbfab	780eadf69f01e057c4f60d947350484b9ad795b541676f11ca75dc791bb1adb5
NKD	20230906	E5	374	152997	152997	0	68321	82800	0.825133	1432049	2cec29e85a0a9b966778620f82ceaf7657abfacb2b9d07493d136382859b65e9	41dffa1c9e2bce8ab87cd44edc3987891450ac4fb7e08dbe121c781b263e1705
NKD	20230907	E5	387	91323	91323	0	69490	82800	0.839251	830283	07cc7a6d1b799cef7cdc9acc9b9efe04afbb1ff9b9ac056113224dae696f51ad	64cb1c6e8a4d1a81233981546d639f2072c1dff1719ef15a1175b027ebe9c5a6
NKD	20230908	E5	446	191799	191799	0	67588	82800	0.816280	1720361	4020bcbe17cf1e3b21e0d5fbcb15b9991638fc953aba92c9bfc59ca42c9ccff1	ab9b86b6641c63e94403e9018207efb3f3edaf805dfb47f6da3795c9766902d9
NKD	20230911	E5	503	181507	181507	0	64787	82800	0.782452	1639785	55930ec8f7706c97a2db2f1886c3ba2d3ac8714c9418b5c87909e205732c855a	b2e2ab68df491cf89177e9547d81591d119777206b933a3efd0562f815a4db31
NKD	20230912	E5	305	127525	127525	0	61634	82800	0.744372	1194042	b12ded29dc598a19bd5c037f94434dbe04699574f4b4bedf3324c4932c883918	12299053e67a14482f9fac355c6b4ed473d07e4451d726a1c04d897aef57fb6a
NKD	20230913	E5	449	203431	203431	0	65352	82800	0.789275	1893161	23e459f53096a181ea8ef05f43c737b1b515f3d36c3ffe22717cf9f9fe3fc268	d521c87951edf5d4ff75bbd3d7a8ae5113a3cf7fde7f458a632f60582cc311be
NKD	20230914	E5	358	183425	183425	0	61410	82800	0.741667	1690536	91ffa043d3df958f97a64e21f6b2b984de40a51625655aa93f15288a7d641c4f	92a645eb96bac98f8937cc738b6299e7c784e01bdf253c5ea5c9d6a12d696aee
NKD	20230915	E5	477	230797	230797	0	71681	82800	0.865713	2102069	973d9b64ea0076413b7668d50c96f81639544cff70b3a2bfb2b6893b9d37e474	0162439a42acaacfbabf31a67c86a6e545012a7babc333e102b4cbca6d74174f
NKD	20230918	E5	232	129108	129108	1	54565	82800	0.658998	1164055	1c3cfc7627433c4dfcea131d629b78b3be505afc51192099f339d1a8225e5652	c5ece4e690d3fd91a9d52d70aebcb5dd3f255c052452b49dde68ee78205c5b95
NKD	20230919	E5	318	157439	157439	0	57616	82800	0.695845	1446069	bda7e00f143733f0263eaa7eb43cd484c2c6fb7eb4f9c187c4add53911105a92	b620827f7832a68451abe35c82b89a02c2f9dc0c779346674d27bf62d875b944
NKD	20230920	E5	340	156713	156713	1	56562	82800	0.683116	1440269	ba69d785f39207ddb5421a9831e3b38dac929e1b48a606f283a3dbfe9c899cb3	f3581cf750a6f6ce77344183f547878e1dc42ae1ba7c8d78df4559c59dc498a3
NKD	20230921	E5	433	267996	267996	0	66970	82800	0.808816	2442514	ce4e6883923ab14947562da4780b1ededd6e6888f45ee352c0a1eca5e79a33d5	5cea219427950cdc4407db66d9f4d497d5dafafa47e68cdabbdd7e1c0dd0f186
NKD	20230922	E5	592	240072	240072	0	70565	82800	0.852234	2183532	23167e60c99d2a502f173a78b882afa4599c476f7712f23b5c8b830977412a15	9af41407ef0f8f1ef7e60f9dfe058105f7d56387502e7426089e732a904a62c5
NKD	20230925	E5	409	243876	243876	0	66612	82800	0.804493	2231171	fdf1c7c21f0d1d53e98f061c734a8b1fa005039a60ee0208765f1190afa7d5b4	35adf0790319a9e26fd27fd6f006f9438f48158826da8190b88b661eed0e157d
NKD	20230926	E5	447	264132	264132	0	67262	82800	0.812343	2403527	abdf64f41f02b868b11667f67420dfe7209f4fddb32e1a386aef1a3d0d512fa2	1faf088dd2cfecd4ba733b1a0954b9bbcd2e6449ef2f77372d375b4011ec4ff8
NKD	20230927	E5	432	282662	282662	0	72037	82800	0.870012	2569165	fe3ead21bda1f5be487254c10784e048b8d318cb9785f678520ad5bc03e84c32	00dfde7f58adfaf1b5e94842df5c776935ad20b3576e0a771164960c5e417867
NKD	20230928	E5	640	347582	347582	0	70244	82800	0.848357	3166521	bb0524a853f742afab838bcf9d1509f2dc4b096676fcd5e83a112e1414f3d1f1	ac050230adc9ef75041f480dc29604521b667062e450a2381d1a2303449fa39c
NKD	20230929	E5	514	316930	316930	0	72978	82800	0.881377	2904886	7e4d293fe0556e7612122be52a036d6c6c7960f0094520db66df20c6e2e3d9ed	e856a9de7d0d375743b87216c49c86184f56ba20d7a0e504e73ccfb01f19a3f0
NKD	20231002	E5	687	339839	339839	1	72584	82800	0.876618	3123751	df5ce4f6b43951e376f2256b5e452ce96f13acb7738c89b6a53f9b2637630a05	a371d847c388d0d56a81f733f085270c30ef4933184977490f6d1b55e1badb78
NKD	20231003	E5	710	334239	334239	0	75896	82800	0.916618	3100156	3dd427489c5dbda3a272917282b48d55374374d314269e13727d41416fb8a073	9c88c5c87052d40a73c27c4b1c0e597ed9610ef06f17eba45c4c04658a47929a
NKD	20231004	E5	886	435450	435450	0	76426	82800	0.923019	3960472	4f22f58fd156151a7e37693b253ab47c6c5ceef13567d1ee4678b85ec388c062	95dde0aa05afbb698a93aabc23620dee43cdc9521c0e092f512b227457c3a529
NKD	20231005	E5	464	360043	360043	0	68673	82800	0.829384	3264700	779306c57143033d6e5a4fb6147765cc9f0abf085e350526ade801b5c81cc7ae	dc36716bb672417dbe76e0e60ebe4cc922aa730f2b8f99d0dd6ea9ff7de49224
NKD	20231006	E5	441	387188	387188	0	63712	82800	0.769469	3490416	f26d619d2f5a908c873a3d195f2fa4838e9be0075863337b7b18356fbab26f6a	99d49ee4dea564b927f45ff5c76dcc220e0a4ec5fbd47f61068e55b7d8b485db
NKD	20231009	E5	349	202287	202287	0	66624	82800	0.804638	1853624	8f338323453c66e138ab3f0b6cceaf8f628d3f2043ab05e569016a72065d190d	170a0f9bd434e05326db4f40b6fd151e7295747c5316dbddf3db817f3446f4c3
NKD	20231010	E5	398	283684	283684	0	69348	82800	0.837536	2599791	c466bdd716fa8127e1161fd3aec88d2eac1fbde470f3b3c1060d8d3b6debb017	1aad39515a6f0cb5f1e2f8d198f79453c3a29843b32ceda319d18871d3ef0d3b
NKD	20231011	E5	317	255434	255434	1	62161	82800	0.750737	2315248	45c0bad0c7ce5c1c59399cfe93f65605c614e453a5765542c0a509b806b0a09a	d19b6ee4f0498e62d8ef0204912bfa3b994e2fa212f310a3cc85409f90c75041
NKD	20231012	E5	446	343290	343290	0	71994	82800	0.869493	3087957	605dcfece40a6f193b35ea07972c85772b8a06dd5838470abed60bf3d0f9d6cd	bb2ce2e2c4dd3966ff6525893ca08fa7d888ed61bb631eb51f5902d61c83e39a
NKD	20231013	E5	512	387780	387780	0	70612	82800	0.852802	3453718	aee2471d6a6d3266e8a2077b3da7c255cf5cad0d171ff539578618321b4343c8	ca30334b2eb9cadaae9986c2e13b1f9efac970c44bff0e661c267f8453e9fbe5
NKD	20231016	E5	431	318349	318349	0	69452	82800	0.838792	2811880	b45afb1763bf51482d6c52ef85a68164979c3d9bf0eaf4e8dcda1290a089977f	8fe882ee5da2557b21d7d0f88c74016c94239d1dcedf487fbad6d8b6952bb974
NKD	20231017	E5	427	303418	303418	0	63648	82800	0.768696	2713257	dc211f726929125ac611e15359ee2ceaf063794196a2bbd489e18d7fb3f52146	dc4bc919b090d2f540583e396c78ed386ad6ba696874d258dda5876a0f0d5ede
NKD	20231018	E5	364	285585	285585	0	63437	82800	0.766147	2577385	81bd627db614aa23338289311a58411067ccab39d5732cd5008d947e9ac4f45f	7dadc9301c9d34b626a2c5f1efa25b4673f993c2f259269c9434efb9c553627f
NKD	20231019	E5	562	438845	438845	0	70424	82800	0.850531	4017670	8e8e2f1fe177e8766b321fa865670414c7a2ab956f386aaab2bf5287bd41b6d9	2e1376a016363adfd45cee833c97d999acfaeee509f13be1ac3aa7103bd3b160
NKD	20231020	E5	428	399039	399039	0	71611	82800	0.864867	3451813	842e42aacaada000dc8d3a63dd40f8bb50549f926dadea87abb61f94242b88dd	4b1b4c37f078d7c55899b6da9e3d32062d8792307d3cd08d7bbf775df3bbf875
NKD	20231023	E5	550	358724	358724	1	76273	82800	0.921171	3160571	3932d6185d16140617e01271cde78a0335fd99d776c568cec9d2cbe1fd27f616	d770a4caf769a74153129d63639e23dd1a4443d0b7934a82bf48cc49d91d77d6
NKD	20231024	E5	669	389683	389683	0	75234	82800	0.908623	3463155	8655252eb870655b586bca1056ca70ed55f3ea1405ab48739b8cd962294125fa	a0aa6e862a44ded1119af9c1973a0d18e769626bed611090b3054a022fb690d9
NKD	20231025	E5	417	342334	342334	1	70155	82800	0.847283	3104703	747fba42cc3a3f85d8d6b08a86b3c39ff8ea1d300a422889eb687a18e67b5f21	a8bcd96bcf9b8c7744dc3da6deaaada44fb9e520c6bf7167f717ebfd8905c8ef
NKD	20231026	E5	574	386651	386651	0	75379	82800	0.910374	3481839	3af5cc8ee61ad74e1522e9acbb75a5d03bf0b83fccc22e8c4e69b11f5bceabae	7e1f8c9439e11e0ac599d437fd256f435f5484b7a1e1524733e4db050838fbb1
NKD	20231027	E5	422	375571	375571	0	69799	82800	0.842983	3328808	5127c7ddb1fe6bb84b358975151d9dcbdcdd146cb35061acfeea34e27c02ef1e	19dc62908d0b86e1d8c0a79e8d9fc0f26c3932a3783a257211c3603174921abf
NKD	20231030	E5	521	392973	392973	0	68535	82800	0.827717	3407848	f5f1e7eddd94ffb2375a514d4914d4e1852b84eb03ea58e674bd2254e2e95281	9c724c856227953b2e0c9ddc98ce2779571a40cb4f3ab97ebbd9d6f3edee4b8a
NKD	20231031	E5	564	392120	392120	0	69452	82800	0.838792	3494064	5066bcadddd794f0aa386f26b8854df15510654742194d41e2b6cb0f2e55ce3c	385b8a5f5fd6a26bd9b7fa8ef4d5e54237b5b2f069fb58990ad2a659429a51b2
NKD	20231101	E5	492	406090	406090	0	70773	82800	0.854746	3610276	7e65bcb79161cc74ed5789866872420013f4692b8d7b5e5c759d94ab5de7a6a9	ada73649b734c55c247caa972f52ecde2222b291329a98515ae0f19f7d751a4e
NKD	20231102	E5	316	300425	300425	0	62566	82800	0.755628	2651963	2abfbd63289debc2d9f6c56d5e3077db9e069a60b56a673a5c52cb3ac2ea1672	6147de078ed1a90f66bb353188aae7a1e1952d1164ec0cf7c36208caa8df75d0
NKD	20231103	E5	191	140217	140217	0	47730	82800	0.576449	1246020	862b8cffffa98cf2111f9ae1d0ec3a04eeb9859ae8b1b2f20e3e430c15079732	f8066512d0a61391d64a5c2b3406b4f0d8e604b601d612f40383970160ee0aea
NKD	20231106	E5	257	233648	233648	0	59223	82800	0.715254	2053874	d8c5578130ea350734b70c4495c7feb2691a0a8750f5e62ea79073ab31f6c7a2	4e68fe277f8e6afdf914cba2a11ea912a7cce62e5f0e9a18f43f6d20743c97cc
NKD	20231107	E5	284	232502	232502	0	59499	82800	0.718587	2071733	2328f5c5f2282f2c4de65e09002bbd95b10ed5297d984c625d2a5a2c5812c3fc	395a9137197eedcb865a5706db3fc94e915a40e4224aa55b7ee282438c1a28a0
NKD	20231108	E5	297	273439	273439	0	55862	82800	0.674662	2413272	952358d87c69559cc1f1fbf00f043adf13ca86cbea0514abe7913a6cde4ddc10	3bdd4bfd9d059dcf6d4c0e8f22a57a7f568f370f5c62e4fc0313b3549fdfb5f4
NKD	20231109	E5	379	303622	303622	0	63899	82800	0.771727	2664975	fc9c235f52dc4be4ddee103469e21dc4c6c91ffe4e2dcdd41b38640245925e23	1ac4be3a6a3ed3ee902971973d3d366e6c97a0099f081904eea5704b1cf00ecd
NKD	20231110	E5	358	265424	265424	0	60555	82800	0.731341	2328430	3596b90446cebc70d0418239a303d156f0b10564f13e58069971ce33b0734fde	52db4e670bbfc05472f82fa692e347dbddb7ce1b5c9101a2d73062d941936d9e
NKD	20231113	E5	294	189859	189859	0	60462	82800	0.730217	1687903	6242d160e858b1aa7911b17a0845f8ee169f8dfcfbbd145fd4076cfc251a3bea	7479e9c6ed56fcf8c0304e041db83d8011abe8b3d00c807227e173a08c838859
NKD	20231114	E5	272	195072	195072	0	53281	82800	0.643490	1746349	53d558d6cabba7b5e35461d851e80af250851ac86c047d0545cee9c63f31d15a	b20edc7e15654b9f5943879719da02f3c5319277d05fc2a7be3c69e886ecb03a
NKD	20231115	E5	400	280951	280951	0	66979	82800	0.808925	2489338	412536275e3a8d2df104f69d50c3bf23af5453c07fd0f5248bfe33d8ce326ccd	3fa369e98eb742acd35d66af6caa6b78efd122aef189425069ab0323ded94485
NKD	20231116	E5	409	268647	268647	0	67411	82800	0.814143	2380844	fa4783f7dceb3694ab61ac35cd18899766ec0eef5b12126e481d6d6243fc1637	d7d7f12449d7e47808e09a99201e17f1cac998e6be442691efaa44b0a12cf845
NKD	20231117	E5	282	222602	222602	0	64917	82800	0.784022	1963520	0208dad1f39e3f7682f312985cd464cd1f6929d031559b12ab213d81e33d3b24	5f88c3418339bc15f54eecf71c00a95814806169de5fe996bdb24af6078572f1
NKD	20231120	E5	409	209276	209276	0	62969	82800	0.760495	1886680	ff9235c81f80aedda5c1714287b33a2e9d04ee045c016b568a6caca6b84d0874	691b141841efeb19c85eff341adcae4a51cec40046c69602751fbf405b627da8
NKD	20231121	E5	409	193635	193635	1	68772	82800	0.830580	1733878	099a8a6e20ef388abdcbf000f9dcd9fe54f7dbe8e10f5b362887199b51f05407	f7ba807f4aacfda4ab9e1495a3153a0b788743425b6f4869e36907971133909f
NKD	20231122	E5	374	220567	220567	0	67471	82800	0.814867	1965317	c45289c38f5e51e93852dea474a0b9da5c6c43b119f52dc068f9900f54d12edf	1d1c16f8526d5c96316716eddc57c826b837cdc33f42f3a1928e888504e46886
NKD	20231123	E5	58	25287	25287	0	26432	82800	0.319227	232499	bbf2b1026808c7979d3b356fb0aa6f0b5227fb26ad035826563feeb560f8dd7b	2bb62e9b61c6883583b6d2c335c0b0f7a6a17124a2ed03ba2037ee2c4ed8b4e9
NKD	20231124	E5	190	98440	98440	0	50030	82800	0.604227	883317	fe01f494dc27d72e25a01d27573457d1feef96d8ef692b2c1947766936700088	cd6db7d871de3cb14e264edc5e1629a6bf666d127075129eae6d6c72436c5cfb
NKD	20231127	E5	347	186812	186812	0	68819	82800	0.831147	1663446	b0621f3b408c849f9a09967d5fc37e77f90842584c362cfafe5f087986fb4e79	10e8e7c2465d4b43d565d2f60fb00b180c929eef732cc17ca00bd05f4ee69e60
NKD	20231128	E5	380	187800	187800	0	60643	82800	0.732403	1692902	94577cade29b0056a1ee7e739b24bf4580b93cae6a7d1947769e52a3e5cd1c05	6f6cb2b933d02316f4bc5bdd19e91225dd4db9b70873c67f089bfea4dea4bb22
NKD	20231129	E5	390	223237	223237	0	66326	82800	0.801039	1970963	734641ec4032649a7f7ad31b8418eaa1f0cf0de76ff65034a170f812149802f7	48f37068922f358ad6011152f3fd136541f3eb3485a864b6e25e9dee625541cf
NKD	20231130	E5	434	233571	233571	0	66956	82800	0.808647	2114685	f119b625f0040d3309c3245a0ab122fb8e70ad6d5912def956de1e1675bed653	e8b4e79ef26cbad0302e9e35f426be293b310957d1a63e690ab7bcc23fb68792
NKD	20231201	E5	371	206751	206751	1	59658	82800	0.720507	1873382	043e127dc2feff1f38e70231b7f1f9058a5e7d8c11a8b0c3dad2debfc2c8bebe	dfe2649c3601804089be55b5ef12e553fad22dca5a7f886545df9b67675ff503
NKD	20231204	E5	581	257706	257706	1	70153	82800	0.847258	2308989	d93b96bb249173d06fda8b2c58460808ea4394360993348c2d826fdbcca02796	df85583d8d3bbbdc1031d1b9249f8b97661d0339b34c1663428757922eb73fc2
NKD	20231205	E5	468	321310	321310	0	68220	82800	0.823913	2845059	22fb102a81ffc559c417a3d0430c4305a09589de0c40ff1d6a55c59314c9dbb3	159838bb392a5d264a305f01711c68c3d9ebd81c00e1015c5280fd8f9fc4d75b
NKD	20231206	E5	303	236073	236073	0	65462	82800	0.790604	2144961	f786e9fcc83730403ea3de282cfd564f2898d2331985a5a780912968f6f55381	1ada50df8aecce815ea8c797d98215fb39f540e0e7a6009a3f6ea41aa3b84f5d
NKD	20231207	E5	640	146109	146109	0	75641	82800	0.913539	1384435	a3047ab1743a40332921d8f641b6f2785b30f694236a1583f47575e9b9c21231	778b61e4eb0a9e15c8ee7c752fb9b7b70cc47212e89f1bc87e947bf92341d56a
NKD	20231208	E5	555	313476	313476	0	69696	82800	0.841739	2782408	260684ec9e6c861ac158f264657989f417eefe23902e1bb969287c856a606836	8aa307f5619df2637de5d5177bcceba056007574a79762860e8db567385a7561
NKD	20231211	E5	386	246856	246856	0	61216	82800	0.739324	2180983	4bf3dcc698227cf9dc0201d653910f65c38fd362478bf5a6002494501641fb2d	02175131356412ae3cf2c39a16d5e2f75f5f4d49e141c8c4b766e35488ca25f9
NKD	20231212	E5	298	172148	172148	0	58091	82800	0.701582	1552940	9eb2799d2b4697e234f080d547e191297de602f995f3a8cce40fcdf742704c93	30b97ede990b02295c5fe0893354a39aa47dda3829487ebfea699fbdd69025f0
NKD	20231213	E5	421	184429	184429	0	62749	82800	0.757838	1665513	9a857db9855617c4ef263879b3d781e9a6e58388363f2a14e57b59125e5e5d84	4bc65b5a7a3cc20b5cc5b4b9a76a40d7636929de4f819358ae7e23b95803fe61
NKD	20231214	E5	702	344028	344028	0	71786	82800	0.866981	3039898	ea527d87ba1ef6e25c62b04f10a8c0d88c16b617485ff82eba6c3030b8bde388	88f87770a32fdc883806d67608f1efd807c89101ac52445a79211d507c9668a3
NKD	20231215	E5	344	208353	208353	1	65987	82800	0.796944	1860389	be58c97a0a6879d21a210466b45c3dc039e0a8b10992eac0e01a357c09614dac	88146dc42b3ddde7d0faf87402eb7b464c1836521e77ea5e684b399f9a0823fe
NKD	20231218	E5	273	132736	132736	1	60253	82800	0.727693	1181477	ff2e3683f87aa36c7337afc34dec43cbcf330470edfccef0fa9d861083a1a4be	0f567121cd33f9560d863071bab0972fb329fcccdf08842fb64a0d7dfccfdd95
NKD	20231219	E5	579	199867	199867	0	68683	82800	0.829505	1750900	787bbed4d5a54cab6615fd426743581109cf6cc8929bea7a20930b364e5b6916	d89f05b4b5ed34941aaac238e31028a729b65d54e5508f9ad1fb17b8aa7bec67
NKD	20231220	E5	285	187032	187032	0	56716	82800	0.684976	1635582	917903b5d600154707b8e83ff8f02ad97eafa68e58900aad4c81ada118064559	1aa1421713221415b8bb7f84d62558e1bcd71f510083a3b84dfebee76c6e1564
NKD	20231221	E5	289	204134	204134	0	59937	82800	0.723877	1805936	7ecfa99bd8a66ec5bd21de296fb486659791d2207b67c0bea354f515c9e45aed	92feb066b756160e43ea1a63574acd6360f0d98d7776b5c621255affc0b78e36
NKD	20231222	E5	238	145651	145651	0	48894	82800	0.590507	1278870	d173fbb589b2f31110c271b428425fc45d722c6a62493ff387883a9b3d670490	ecea68e2f839663b3266024d070273ae662fb9354a63e05a08c8d368b20dc36d
NKD	20231226	E5	146	49819	49819	0	31987	82800	0.386316	440618	a73b7e8af7289b04e7f7dfa1a8f7715b933e7beb54f34cc3b2171b794c085b04	e0bf209d2a0b9dd16e291956a025ce139d5d67e905a281fc640c27d8676eabf8
NKD	20231227	E5	277	167526	167526	0	65368	82800	0.789469	1483352	d8875cdbd0da87feeeed03e2a9ce54c4468dfe8e263169f25cef2f3569c8ec9b	353067ecf98d66c0c3a05e825c853d0d0f2c700b7a1e441a4be5cff21d9280d7
NKD	20231228	E5	351	156093	156093	1	66599	82800	0.804336	1390392	7bb374fc78045eaf0a17c23e02a8cf77fdf2f9e2377ddf58b3320233616f0d48	79b09f0323a7605ed5420e005a7adbd0431157e5d82beed49a1005271998f763
NKD	20231229	E5	337	171921	171921	0	64617	82800	0.780399	1518624	f692c3286512c5005fb31bf9f446b63cae5a97eb225fe42961546be0c1690156	537e243deaef7c98178c5e03de4d02124f02da6a93d5b231d632dcc72dafbaf6
NKD	20240102	E6	413	107118	107118	0	67612	82800	0.816570	990651	865a7b86175e81a641e3de51d66ce47691ba75b6113392d4be79dbb157daa13e	74453a208467f98d0c37ec35cc94f65e9a20bec0b6865106ee41db85813a2394
NKD	20240103	E6	314	191070	191070	1	58748	82800	0.709517	1682016	e6d9c620643c9efc9d2f761c70b7cb6a9f13ae175287565ee72409c80e154c17	23ca40544f7cea4435a414d9509cb9bce7b0e7556b6276522adb44af53e8842c
NKD	20240104	E6	487	261777	261777	0	73478	82800	0.887415	2255201	9d6b477530bbc95c563ac5af4ed26703ff34daad2ebdcfec1415c3ac259146a2	4428f5525054b537ae43ae8d5268ff1d465ae1e1c82bb25787594c295093006c
NKD	20240105	E6	465	253499	253499	0	73275	82800	0.884964	2259333	19d0d15454e49737c3527ffdeca2102db88013f15058a3ca583e265390bd4c16	6c1b9c85c3a9c588910f7c166461e6db4a6103762e192b7b4db6ec0b4d2c3630
NKD	20240108	E6	218	89817	89817	0	52324	82800	0.631932	822061	cd362c507968806abc8174ead9e2a851fdc22ff6db77c8b78bd8a062d10d5faf	0aa1b557e4a2e24431ef140597eb45360477176c66e564959f47e17e7d6d8d34
NKD	20240109	E6	413	227601	227601	0	71173	82800	0.859577	2017374	95e1791d7ee76f0a5f66bbb320d6b7181c9ecba8fb563b2cad7d4ff5d85f96f7	384316cb7f633590993465a461100ac7fcfef5a5a9b9463066e8b9c978c917b5
NKD	20240110	E6	451	278413	278413	0	73550	82800	0.888285	2435121	f4d1325e2f7ec13f2a37feb1649c24443f3a53bb9b20d51b9fac0ff7cb68fa96	4717318f00e9cf1261d1e0c8a7ebf297c0393ea6916e544047be6ef460ac3fdf
NKD	20240111	E6	641	321394	321394	0	74196	82800	0.896087	2892153	c2fb8e401d0589abb456ba16b06f5f53f3a3a6f3ba2b36dc710ada4ea7916661	b02caa341305a52d8eccb8dd0642680ed73d4dfb7eaf1b10824b89a3b4dbebab
NKD	20240112	E6	505	331640	331640	0	70385	82800	0.850060	2980376	8fc2ef340382e43cdee4e66185f2a5d66c95b7dfbc0842227c35cf8c28900e95	65b4b86105127d91edf6db0d6303167d0cf257bdb5fbe3e424f1a60bdd98769d
NKD	20240115	E6	283	131575	131575	0	56176	82800	0.678454	1189853	035882a97eb13487729db6af0863b76512f5546f3f4cdaf436f824d1dfa5fbc4	1dc730c4eee04ac7019b9fb85281b466f94f79d221ab0b373cc6fe2c623997e9
NKD	20240116	E6	568	387324	387324	0	70752	82800	0.854493	3482252	1522b20b1f455a3a7cc48e009975fea488211b77e311b4048a31b791ad57faa1	544edbac278acac994b42af522c377700ad83221ce88de4ec2f47a804847a04d
NKD	20240117	E6	648	379299	379299	0	71872	82800	0.868019	3406762	b35e43bca8a25a12cd9a9603b9080565ae91ee0ea06675043170c45b735d9c77	433b46e0ded9a55dd65ac1ce2f3c83206ba4ab00e3757213bbedef2f2b58071e
NKD	20240118	E6	485	323978	323978	0	68247	82800	0.824239	2905983	06119b627bfec71066614c7c6265dc4715184f0132658119f6232714677b71f3	2ba8b6be17803ffd753e24cabf6ba13f52a1976f481e984edf90fd3c98f40988
NKD	20240119	E6	401	330158	330158	0	69143	82800	0.835060	2967412	97ac22672a70ec663b9c9b869199391888326f01bb6f6f0398579d8d74e56385	b96d8b32da0fbbc5594979af283081a16028bc05c939dff8cf8cb8ef0d305cc1
NKD	20240122	E6	387	236252	236252	0	69202	82800	0.835773	2149949	0fc120c0479a32afd676df7f506f28dfc0f27af3713dc4f3a4addae37ae29464	8ebf0c7159366b022008642279c0f1b7f5361ac3f0e2182d0854d910226eddb6
NKD	20240123	E6	587	275104	275104	0	71420	82800	0.862560	2486445	3a1c3527c0e2d75ea592832abfd7f1b7cf7ca664613e95b9d371718e969c948e	1bc80290777b35cfef76c197b87f01ca3e505f24874a0fbf70e42cd5ca0c87b3
NKD	20240124	E6	435	313682	313682	0	75046	82800	0.906353	2781388	620a20a0477c13f1e716a09462f4aeeab0c4dedcf8d855da05e33b86282c5d52	cfd70d323ca570b1a7e8b8d1e72c45160bcd7dd0edce6d85fc22562c2243113f
NKD	20240125	E6	407	322181	322181	1	69344	82800	0.837488	2875410	54cc6f804c2ff89a45805078bfe0f52a2fcdc8555e51f613561de39fda9fe35e	cd6805bd2fdf4a58d0d5f00601498e300928561654562728f8a9aaddece42537
NKD	20240126	E6	394	261119	261119	0	65431	82800	0.790229	2336756	dae13179f070f637c58384346c11387f1c048775a0fcc64db4ea39560cecec89	3bc6b125caf1186f0063dde70072ee815476fbb40c31957c631c02464a382699
NKD	20240129	E6	245	180486	180486	1	52176	82800	0.630145	1598477	0e2bef38611c42fee56cd77f8dd176b88bb0f38c3584acb7b686589a1fa46f0e	1c02697255fe8ff942f994f30c7764679e650a3f1fa95f38b0e08ca96b155d1b
NKD	20240130	E6	259	179974	179974	0	58070	82800	0.701329	1594332	1fe23c0d5b614500aaecbb0ab431a9c0567c014db2d3f77a3a58588fcf71f353	2700dde1b62974f64ed225a972101797b2487999b5fc13810d50dd31f4348097
NKD	20240131	E6	500	355599	355599	0	70034	82800	0.845821	3160541	c993a54fa9e742cf10e113392d0410fc374bc9a59d4f0955ec07cfa20d41a04f	3474a0f38c172a5e69da041b6ce9f9ffcb19fe840c0760cd1f397fd1b7e4b980
NKD	20240201	E6	457	304112	304112	0	71615	82800	0.864915	2719835	5d888ee4ebdcf16cd10b4e8565031c219327e84419898d9c0223c5c957180739	8badb94584caf81f2400ac16b4a5c74ca5519a4c7442e2841b25cf22bd259c40
