# PORT M2 THE PRECISION FRONTIER (threshold x day-abstention x agreement) (PORT-M2-PRECISION-FRONTIER-V1)
# THE DAY-ABSTENTION FRONTIER.  causal_top3_running: an (asset, day) qualifies the instant its RUNNING top-3 mean of arrived candidate scores crosses the gate — no day-end quantity is read anywhere
# preday_forecaster: the oracle-free variant — a walk-forward day-value model on the forecaster + overnight state as of the day's FIRST candidate second, no candidate score in it at all
era	gate	gate_pct	gate_value	n_sessions_qualified	tier	n_candidates	n_seated	n_forfeited	precision	precision_lo	precision_hi	usd_per_trade	usd_per_trade_lo	usd_per_trade_hi	takes_per_day	takes_per_week	usd_per_day	usd_per_day_lo	usd_per_day_hi	usd_per_traded_day	usd_per_week	usd_per_week_lo	usd_week_p10	usd_week_median	frac_losing_weeks	frac_days_traded	n_days_traded	usd_per_session_all	usd_per_session_traded	mean_mae_usd	walled_rate	frac_ge_600	usd_total
E5	causal_top3_running	q70.0	0.0670	352	top_0.1%	104	7	97	0.0000	0.0000	0.0000	-242.5000	-1160.3547	675.3547	0.0543	0.2692	-13.1589	-47.7556	21.4378	-339.5000	-65.2885	-245.1896	-58.7500	0.0000	0.1154	0.0388	5	-4.3863	-339.5000	380.3571	0.5714	0.2857	-1697.5000
E5	causal_top3_running	q70.0	0.0670	352	top_0.2%	207	11	196	0.0000	0.0000	0.0000	-262.9545	-823.3223	297.4133	0.0853	0.4231	-22.4225	-64.4002	19.5552	-321.3889	-111.2500	-352.3074	-542.5000	0.0000	0.1923	0.0698	9	-7.4742	-321.3889	282.9545	0.5455	0.2727	-2892.5000
E5	causal_top3_running	q70.0	0.0670	352	top_0.5%	518	26	492	0.0769	-0.0374	0.1913	-28.5577	-477.6167	420.5013	0.2016	1.0000	-5.7558	-89.9351	78.4234	-37.1250	-28.5577	-463.5406	-1395.0000	0.0000	0.2692	0.1550	20	-1.9186	-35.3571	329.8077	0.4615	0.2692	-742.5000
E5	causal_top3_running	q70.0	0.0670	352	top_1%	1036	38	998	0.0526	-0.0188	0.1241	84.1447	-322.6169	490.9063	0.2946	1.4615	24.7868	-86.6176	136.1913	118.4259	122.9808	-355.6362	-1293.7500	0.0000	0.3462	0.2093	27	8.2623	114.1964	331.9079	0.4474	0.2632	3197.5000
E5	causal_top3_running	q70.0	0.0670	352	top_2%	2072	59	2013	0.1186	0.0366	0.2007	89.7034	-243.3551	422.7619	0.4574	2.2692	41.0271	-104.5833	186.6376	120.2841	203.5577	-495.2413	-1782.5000	0.0000	0.3846	0.3411	44	13.6757	117.6111	340.3602	0.4237	0.2542	5292.5000
E5	causal_top3_running	q70.0	0.0670	352	top_5%	5180	108	5072	0.1481	0.0817	0.2146	-33.7037	-251.9410	184.5336	0.8372	4.1538	-28.2171	-210.1642	153.7301	-56.0000	-140.0000	-1197.9872	-3071.2500	98.7500	0.4231	0.5039	65	-9.4057	-47.8947	324.5370	0.4815	0.2870	-3640.0000
E5	causal_top3_running	q70.0	0.0670	352	top_100%	103596	921	102675	0.0782	0.0570	0.0993	-51.4509	-115.7490	12.8472	7.1395	35.4231	-367.3353	-837.3929	102.7224	-367.3353	-1822.5481	-3890.5095	-8364.3750	-2241.8750	0.6923	1.0000	129	-122.4451	-134.6200	358.9577	0.4028	0.1889	-47386.2500
E5	causal_top3_running	q80.0	0.0796	257	top_0.05%	37	4	33	0.0000	0.0000	0.0000	-726.8750	-1728.1407	274.3907	0.0310	0.1538	-22.5388	-54.3682	9.2907	-969.1667	-111.8269	-273.6562	-58.7500	0.0000	0.1154	0.0233	3	-7.5129	-969.1667	228.1250	0.7500	0.0000	-2907.5000
E5	causal_top3_running	q80.0	0.0796	257	top_0.1%	75	6	69	0.0000	0.0000	0.0000	-505.0000	-1394.5828	384.5828	0.0465	0.2308	-23.4884	-60.5216	13.5448	-606.0000	-116.5385	-306.0255	-523.7500	0.0000	0.1538	0.0388	5	-7.8295	-606.0000	341.6667	0.6667	0.1667	-3030.0000
E5	causal_top3_running	q80.0	0.0796	257	top_0.2%	149	7	142	0.0000	0.0000	0.0000	-242.5000	-1160.3547	675.3547	0.0543	0.2692	-13.1589	-47.7556	21.4378	-339.5000	-65.2885	-245.1896	-58.7500	0.0000	0.1154	0.0388	5	-4.3863	-339.5000	380.3571	0.5714	0.2857	-1697.5000
E5	causal_top3_running	q80.0	0.0796	257	top_0.5%	373	16	357	0.0000	0.0000	0.0000	-163.5938	-620.7495	293.5620	0.1240	0.6154	-20.2907	-72.1080	31.5266	-186.9643	-100.6731	-409.0567	-1395.0000	0.0000	0.2308	0.1085	14	-6.7636	-186.9643	342.9687	0.5000	0.2500	-2617.5000
E5	causal_top3_running	q80.0	0.0796	257	top_1%	746	32	714	0.0625	-0.0300	0.1550	29.3750	-451.2118	509.9618	0.2481	1.2308	7.2868	-103.7715	118.3451	39.1667	36.1538	-488.7131	-1860.0000	0.0000	0.2692	0.1860	24	2.4289	37.6000	320.7031	0.4688	0.2812	940.0000
E5	causal_top3_running	q80.0	0.0796	257	top_2%	1491	55	1436	0.0909	0.0160	0.1659	-22.5000	-334.7482	289.7482	0.4264	2.1154	-9.5930	-139.4473	120.2613	-30.9375	-47.5962	-731.4763	-2052.5000	-75.0000	0.5000	0.3101	40	-3.1977	-30.1829	323.1818	0.4727	0.2182	-1237.5000
E5	causal_top3_running	q80.0	0.0796	257	top_5%	3728	85	3643	0.1176	0.0475	0.1878	-78.3088	-297.0613	140.4437	0.6589	3.2692	-51.5988	-198.1789	94.9813	-121.0227	-256.0096	-1126.5077	-2843.7500	33.7500	0.4615	0.4264	55	-17.1996	-112.8178	323.3088	0.4824	0.2706	-6656.2500
E5	causal_top3_running	q80.0	0.0796	257	top_100%	74562	626	73936	0.0847	0.0626	0.1067	-47.0228	-120.6338	26.5883	4.8527	24.0769	-228.1880	-592.3360	135.9600	-229.9707	-1132.1635	-2956.0601	-6422.5000	-726.2500	0.5385	0.9922	128	-76.0627	-114.5379	322.4940	0.3962	0.1805	-29436.2500
E5	causal_top3_running	q90.0	0.0929	156	top_0.05%	21	2	19	0.0000	0.0000	0.0000	-423.7500	-6856.2661	6008.7661	0.0155	0.0769	-6.5698	-20.9005	7.7609	-423.7500	-32.5962	-106.8135	0.0000	0.0000	0.0385	0.0155	2	-2.1899	-423.7500	287.5000	0.5000	0.0000	-847.5000
E5	causal_top3_running	q90.0	0.0929	156	top_0.1%	42	4	38	0.0000	0.0000	0.0000	-726.8750	-1728.1407	274.3907	0.0310	0.1538	-22.5388	-54.3682	9.2907	-969.1667	-111.8269	-273.6562	-58.7500	0.0000	0.1154	0.0233	3	-7.5129	-969.1667	228.1250	0.7500	0.0000	-2907.5000
E5	causal_top3_running	q90.0	0.0929	156	top_0.2%	84	6	78	0.0000	0.0000	0.0000	-505.0000	-1394.5828	384.5828	0.0465	0.2308	-23.4884	-60.5216	13.5448	-606.0000	-116.5385	-306.0255	-523.7500	0.0000	0.1538	0.0388	5	-7.8295	-606.0000	341.6667	0.6667	0.1667	-3030.0000
E5	causal_top3_running	q90.0	0.0929	156	top_0.5%	209	11	198	0.0000	0.0000	0.0000	-262.9545	-823.3223	297.4133	0.0853	0.4231	-22.4225	-64.4002	19.5552	-321.3889	-111.2500	-352.3074	-542.5000	0.0000	0.1923	0.0698	9	-7.4742	-321.3889	282.9545	0.5455	0.2727	-2892.5000
E5	causal_top3_running	q90.0	0.0929	156	top_1%	418	19	399	0.0526	-0.0611	0.1664	3.5526	-520.4430	527.5482	0.1473	0.7308	0.5233	-69.0991	70.1456	4.2187	2.5962	-392.3490	-1395.0000	0.0000	0.2692	0.1240	16	0.1744	3.9706	298.0263	0.4737	0.3158	67.5000
E5	causal_top3_running	q90.0	0.0929	156	top_2%	835	33	802	0.0606	-0.0289	0.1501	156.7424	-378.2170	691.7018	0.2558	1.2692	40.0969	-83.6747	163.8685	206.9000	198.9423	-347.3235	-1353.7500	45.0000	0.2308	0.1938	25	13.3656	198.9423	343.5606	0.4242	0.3030	5172.5000
E5	causal_top3_running	q90.0	0.0929	156	top_5%	2088	57	2031	0.1053	0.0238	0.1867	128.9912	-224.5274	482.5098	0.4419	2.1923	56.9961	-91.3675	205.3597	167.1023	282.7885	-427.0677	-1782.5000	82.5000	0.3462	0.3411	44	18.9987	163.3889	333.0044	0.4035	0.2632	7352.5000
E5	causal_top3_running	q90.0	0.0929	156	top_100%	41756	334	41422	0.0928	0.0635	0.1221	-58.9109	-164.0785	46.2566	2.5891	12.8462	-152.5291	-428.3744	123.3163	-185.6250	-756.7788	-2408.7271	-4631.8750	-1765.0000	0.5769	0.8217	106	-50.8430	-126.1298	340.6250	0.3892	0.2006	-19676.2500
E5	causal_top3_running	q95.0	0.1008	91	top_0.05%	11	2	9	0.0000	0.0000	0.0000	-517.5000	-5758.8095	4723.8095	0.0155	0.0769	-8.0233	-22.3662	6.3197	-517.5000	-39.8077	-113.6125	0.0000	0.0000	0.0769	0.0155	2	-2.6744	-517.5000	275.0000	0.5000	0.0000	-1035.0000
E5	causal_top3_running	q95.0	0.1008	91	top_0.1%	23	2	21	0.0000	0.0000	0.0000	-423.7500	-6856.2661	6008.7661	0.0155	0.0769	-6.5698	-20.9005	7.7609	-423.7500	-32.5962	-106.8135	0.0000	0.0000	0.0385	0.0155	2	-2.1899	-423.7500	287.5000	0.5000	0.0000	-847.5000
E5	causal_top3_running	q95.0	0.1008	91	top_0.2%	46	4	42	0.0000	0.0000	0.0000	-726.8750	-1728.1407	274.3907	0.0310	0.1538	-22.5388	-54.3682	9.2907	-969.1667	-111.8269	-273.6562	-58.7500	0.0000	0.1154	0.0233	3	-7.5129	-969.1667	228.1250	0.7500	0.0000	-2907.5000
E5	causal_top3_running	q95.0	0.1008	91	top_0.5%	114	7	107	0.0000	0.0000	0.0000	-242.5000	-1160.3547	675.3547	0.0543	0.2692	-13.1589	-47.7556	21.4378	-339.5000	-65.2885	-245.1896	-58.7500	0.0000	0.1154	0.0388	5	-4.3863	-339.5000	380.3571	0.5714	0.2857	-1697.5000
E5	causal_top3_running	q95.0	0.1008	91	top_1%	228	13	215	0.0000	0.0000	0.0000	-167.5000	-647.0356	312.0356	0.1008	0.5000	-16.8798	-59.7560	25.9963	-197.9545	-83.7500	-330.5968	-542.5000	0.0000	0.1923	0.0853	11	-5.6266	-197.9545	309.6154	0.4615	0.2308	-2177.5000
E5	causal_top3_running	q95.0	0.1008	91	top_2%	457	24	433	0.0417	-0.0466	0.1299	-2.9167	-427.4810	421.6477	0.1860	0.9231	-0.5426	-73.6358	72.5505	-3.5000	-2.6923	-387.8087	-1395.0000	0.0000	0.2308	0.1550	20	-0.1809	-3.3333	335.4167	0.4167	0.2917	-70.0000
E5	causal_top3_running	q95.0	0.1008	91	top_5%	1142	42	1100	0.0476	-0.0171	0.1123	61.3690	-319.7720	442.5101	0.3256	1.6154	19.9806	-96.7497	136.7110	85.9167	99.1346	-406.9855	-1157.5000	0.0000	0.3462	0.2326	30	6.6602	83.1452	350.5952	0.4524	0.2619	2577.5000
E5	causal_top3_running	q95.0	0.1008	91	top_100%	22848	180	22668	0.0667	0.0297	0.1036	-33.7847	-179.6519	112.0825	1.3953	6.9231	-47.1415	-253.6007	159.3177	-80.0164	-233.8942	-1507.6591	-3724.3750	54.3750	0.4615	0.5891	76	-15.7138	-66.8269	318.8542	0.3722	0.2278	-6081.2500
E5	causal_top3_running	q97.5	0.1077	58	top_0.05%	6	2	4	0.0000	0.0000	0.0000	-680.0000	-3856.5512	2496.5512	0.0155	0.0769	-10.5426	-26.2116	5.1263	-680.0000	-52.3077	-132.2229	0.0000	0.0000	0.0769	0.0155	2	-3.5142	-680.0000	437.5000	0.5000	0.0000	-1360.0000
E5	causal_top3_running	q97.5	0.1077	58	top_0.1%	13	2	11	0.0000	0.0000	0.0000	-517.5000	-5758.8095	4723.8095	0.0155	0.0769	-8.0233	-22.3662	6.3197	-517.5000	-39.8077	-113.6125	0.0000	0.0000	0.0769	0.0155	2	-2.6744	-517.5000	275.0000	0.5000	0.0000	-1035.0000
E5	causal_top3_running	q97.5	0.1077	58	top_0.2%	26	2	24	0.0000	0.0000	0.0000	-423.7500	-6856.2661	6008.7661	0.0155	0.0769	-6.5698	-20.9005	7.7609	-423.7500	-32.5962	-106.8135	0.0000	0.0000	0.0385	0.0155	2	-2.1899	-423.7500	287.5000	0.5000	0.0000	-847.5000
E5	causal_top3_running	q97.5	0.1077	58	top_0.5%	65	6	59	0.0000	0.0000	0.0000	-125.8333	-1421.0895	1169.4228	0.0465	0.2308	-5.8527	-45.9918	34.2864	-151.0000	-29.0385	-239.3421	-58.7500	0.0000	0.1154	0.0388	5	-1.9509	-151.0000	252.0833	0.5000	0.3333	-755.0000
E5	causal_top3_running	q97.5	0.1077	58	top_1%	129	7	122	0.0000	0.0000	0.0000	-242.5000	-1160.3547	675.3547	0.0543	0.2692	-13.1589	-47.7556	21.4378	-339.5000	-65.2885	-245.1896	-58.7500	0.0000	0.1154	0.0388	5	-4.3863	-339.5000	380.3571	0.5714	0.2857	-1697.5000
E5	causal_top3_running	q97.5	0.1077	58	top_2%	259	14	245	0.0000	0.0000	0.0000	-62.1429	-561.9621	437.6764	0.1085	0.5385	-6.7442	-54.0908	40.6025	-72.5000	-33.4615	-303.3365	-542.5000	0.0000	0.1923	0.0930	12	-2.2481	-72.5000	321.4286	0.4286	0.2857	-870.0000
E5	causal_top3_running	q97.5	0.1077	58	top_5%	647	32	615	0.0938	-0.0189	0.2064	13.3594	-431.4839	458.2027	0.2481	1.2308	3.3140	-99.9972	106.6251	17.8125	16.4423	-457.5003	-1860.0000	0.0000	0.2692	0.1860	24	1.1047	17.1000	345.7031	0.4688	0.2812	427.5000
E5	causal_top3_running	q97.5	0.1077	58	top_100%	12943	115	12828	0.0783	0.0270	0.1295	-122.1196	-297.7681	53.5290	0.8915	4.4231	-108.8663	-277.2966	59.5641	-255.3409	-540.1442	-1501.2316	-3148.1250	-176.2500	0.5000	0.4264	55	-36.2888	-242.1336	268.8587	0.4174	0.2087	-14043.7500
E5	causal_top3_running	q99.0	0.1174	39	top_0.05%	4	2	2	0.0000	0.0000	0.0000	-680.0000	-3856.5512	2496.5512	0.0155	0.0769	-10.5426	-26.2116	5.1263	-680.0000	-52.3077	-132.2229	0.0000	0.0000	0.0769	0.0155	2	-3.5142	-680.0000	437.5000	0.5000	0.0000	-1360.0000
E5	causal_top3_running	q99.0	0.1174	39	top_0.1%	8	2	6	0.0000	0.0000	0.0000	-517.5000	-5758.8095	4723.8095	0.0155	0.0769	-8.0233	-22.3662	6.3197	-517.5000	-39.8077	-113.6125	0.0000	0.0000	0.0769	0.0155	2	-2.6744	-517.5000	275.0000	0.5000	0.0000	-1035.0000
E5	causal_top3_running	q99.0	0.1174	39	top_0.2%	17	2	15	0.0000	0.0000	0.0000	-423.7500	-6856.2661	6008.7661	0.0155	0.0769	-6.5698	-20.9005	7.7609	-423.7500	-32.5962	-106.8135	0.0000	0.0000	0.0385	0.0155	2	-2.1899	-423.7500	287.5000	0.5000	0.0000	-847.5000
E5	causal_top3_running	q99.0	0.1174	39	top_0.5%	42	4	38	0.0000	0.0000	0.0000	-726.8750	-1728.1407	274.3907	0.0310	0.1538	-22.5388	-54.3682	9.2907	-969.1667	-111.8269	-273.6562	-58.7500	0.0000	0.1154	0.0233	3	-7.5129	-969.1667	228.1250	0.7500	0.0000	-2907.5000
E5	causal_top3_running	q99.0	0.1174	39	top_1%	84	6	78	0.0000	0.0000	0.0000	-505.0000	-1394.5828	384.5828	0.0465	0.2308	-23.4884	-60.5216	13.5448	-606.0000	-116.5385	-306.0255	-523.7500	0.0000	0.1538	0.0388	5	-7.8295	-606.0000	341.6667	0.6667	0.1667	-3030.0000
E5	causal_top3_running	q99.0	0.1174	39	top_2%	168	7	161	0.0000	0.0000	0.0000	-242.5000	-1160.3547	675.3547	0.0543	0.2692	-13.1589	-47.7556	21.4378	-339.5000	-65.2885	-245.1896	-58.7500	0.0000	0.1154	0.0388	5	-4.3863	-339.5000	380.3571	0.5714	0.2857	-1697.5000
E5	causal_top3_running	q99.0	0.1174	39	top_5%	420	19	401	0.0526	-0.0611	0.1664	4.8684	-519.2390	528.9759	0.1473	0.7308	0.7171	-68.9133	70.3474	5.7813	3.5577	-391.4254	-1395.0000	0.0000	0.2692	0.1240	16	0.2390	5.4412	296.7105	0.4737	0.3158	92.5000
E5	causal_top3_running	q99.0	0.1174	39	top_100%	8410	72	8338	0.0833	0.0164	0.1502	-22.8819	-264.7930	219.0291	0.5581	2.7692	-12.7713	-144.7821	119.2395	-43.3553	-63.3654	-678.1175	-1932.5000	0.0000	0.4231	0.2946	38	-4.2571	-42.2436	314.5833	0.3889	0.1944	-1647.5000
E5	preday_forecaster	q0.0	-827.0400	387	top_0.05%	76	6	70	0.0000	0.0000	0.0000	-505.0000	-1394.5828	384.5828	0.0465	0.2308	-23.4884	-60.5216	13.5448	-606.0000	-116.5385	-306.0255	-523.7500	0.0000	0.1538	0.0388	5	-7.8295	-606.0000	341.6667	0.6667	0.1667	-3030.0000
E5	preday_forecaster	q0.0	-827.0400	387	top_0.1%	153	7	146	0.0000	0.0000	0.0000	-242.5000	-1160.3547	675.3547	0.0543	0.2692	-13.1589	-47.7556	21.4378	-339.5000	-65.2885	-245.1896	-58.7500	0.0000	0.1154	0.0388	5	-4.3863	-339.5000	380.3571	0.5714	0.2857	-1697.5000
E5	preday_forecaster	q0.0	-827.0400	387	top_0.2%	306	14	292	0.0000	0.0000	0.0000	-61.2500	-561.5142	439.0142	0.1085	0.5385	-6.6473	-54.0273	40.7327	-71.4583	-32.9808	-303.0248	-542.5000	0.0000	0.1923	0.0930	12	-2.2158	-71.4583	358.0357	0.4286	0.2857	-857.5000
E5	preday_forecaster	q0.0	-827.0400	387	top_0.5%	765	33	732	0.0909	-0.0119	0.1937	141.5909	-332.9293	616.1112	0.2558	1.2692	36.2209	-74.7138	147.1556	194.6875	179.7115	-294.8700	-1353.7500	60.0000	0.2308	0.1860	24	12.0736	186.9000	314.0152	0.4545	0.3030	4672.5000
E5	preday_forecaster	q0.0	-827.0400	387	top_1%	1529	55	1474	0.0909	0.0160	0.1659	-22.5000	-334.7482	289.7482	0.4264	2.1154	-9.5930	-139.4473	120.2613	-30.9375	-47.5962	-731.4763	-2052.5000	-75.0000	0.5000	0.3101	40	-3.1977	-30.1829	323.1818	0.4727	0.2182	-1237.5000
E5	preday_forecaster	q0.0	-827.0400	387	top_2%	3059	80	2979	0.1125	0.0411	0.1839	-55.2344	-299.1809	188.7122	0.6202	3.0769	-34.2539	-185.6593	117.1515	-83.3726	-169.9519	-1003.7380	-2531.2500	-42.5000	0.5000	0.4109	53	-11.4180	-77.5219	292.2656	0.4625	0.2375	-4418.7500
E5	preday_forecaster	q0.0	-827.0400	387	top_5%	7647	134	7513	0.1194	0.0656	0.1732	-36.2034	-218.6423	146.2356	1.0388	5.1538	-37.6066	-227.7173	152.5041	-63.8322	-186.5865	-1333.6527	-3255.0000	-331.2500	0.5000	0.5891	76	-12.5355	-52.7310	371.1287	0.4627	0.2612	-4851.2500
E5	preday_forecaster	q0.0	-827.0400	387	top_100%	152947	1517	151430	0.0560	0.0444	0.0677	-22.7282	-62.8474	17.3909	11.7597	58.3462	-267.2771	-743.6222	209.0679	-267.2771	-1326.1058	-3732.8668	-8251.2500	-605.0000	0.5385	1.0000	129	-89.0924	-89.0924	371.1973	0.4015	0.1688	-34478.7500
E5	preday_forecaster	q50.0	-113.3500	194	top_0.05%	38	2	36	0.0000	.	.	-930.0000	.	.	0.0155	0.0769	-14.4186	-42.9483	14.1111	-1860.0000	-71.5385	-218.8747	0.0000	0.0000	0.0385	0.0078	1	-4.8062	-1860.0000	50.0000	1.0000	0.0000	-1860.0000
E5	preday_forecaster	q50.0	-113.3500	194	top_0.1%	75	2	73	0.0000	.	.	-930.0000	.	.	0.0155	0.0769	-14.4186	-42.9483	14.1111	-1860.0000	-71.5385	-218.8747	0.0000	0.0000	0.0385	0.0078	1	-4.8062	-1860.0000	50.0000	1.0000	0.0000	-1860.0000
E5	preday_forecaster	q50.0	-113.3500	194	top_0.2%	151	6	145	0.0000	0.0000	0.0000	-377.9167	-1455.9914	700.1581	0.0465	0.2308	-17.5775	-56.1641	21.0091	-453.5000	-87.2115	-287.0807	-465.0000	0.0000	0.1154	0.0388	5	-5.8592	-453.5000	256.2500	0.6667	0.1667	-2267.5000
E5	preday_forecaster	q50.0	-113.3500	194	top_0.5%	377	15	362	0.0667	-0.0842	0.2175	82.5000	-735.5560	900.5560	0.1163	0.5769	9.5930	-70.8629	90.0489	103.1250	47.5962	-412.4737	-465.0000	0.0000	0.1154	0.0930	12	3.1977	103.1250	249.1667	0.4667	0.3333	1237.5000
E5	preday_forecaster	q50.0	-113.3500	194	top_1%	754	25	729	0.1600	0.0078	0.3122	297.0000	-306.2640	900.2640	0.1938	0.9615	57.5581	-53.2005	168.3168	337.5000	285.5769	-248.0489	-982.5000	0.0000	0.2308	0.1705	22	19.1860	337.5000	258.5000	0.4000	0.3600	7425.0000
E5	preday_forecaster	q50.0	-113.3500	194	top_2%	1507	38	1469	0.1316	0.0147	0.2484	131.3487	-293.0094	555.7068	0.2946	1.4615	38.6919	-78.5774	155.9611	184.8611	191.9712	-360.8253	-1220.6250	0.0000	0.3077	0.2093	27	12.8973	178.2589	286.8421	0.4211	0.3158	4991.2500
E5	preday_forecaster	q50.0	-113.3500	194	top_5%	3768	61	3707	0.1639	0.0694	0.2585	204.6311	-117.5793	526.8416	0.4729	2.3462	96.7636	-48.9889	242.5160	271.3587	480.0962	-389.1340	-2568.7500	715.0000	0.2692	0.3566	46	32.2545	260.0521	276.7418	0.3934	0.3279	12482.5000
E5	preday_forecaster	q50.0	-113.3500	194	top_100%	75354	742	74612	0.0580	0.0411	0.0748	-0.8895	-58.0283	56.2493	5.7519	28.5385	-5.1163	-333.2157	322.9831	-5.8929	-25.3846	-1892.4073	-6575.6250	310.6250	0.4615	0.8682	112	-1.7054	-3.4021	360.5458	0.3827	0.1698	-660.0000
E5	preday_forecaster	q70.0	-19.0900	116	top_0.05%	23	2	21	0.0000	.	.	-930.0000	.	.	0.0155	0.0769	-14.4186	-42.9483	14.1111	-1860.0000	-71.5385	-218.8747	0.0000	0.0000	0.0385	0.0078	1	-4.8062	-1860.0000	50.0000	1.0000	0.0000	-1860.0000
E5	preday_forecaster	q70.0	-19.0900	116	top_0.1%	46	2	44	0.0000	.	.	-930.0000	.	.	0.0155	0.0769	-14.4186	-42.9483	14.1111	-1860.0000	-71.5385	-218.8747	0.0000	0.0000	0.0385	0.0078	1	-4.8062	-1860.0000	50.0000	1.0000	0.0000	-1860.0000
E5	preday_forecaster	q70.0	-19.0900	116	top_0.2%	92	4	88	0.0000	0.0000	0.0000	-492.5000	-2649.0722	1664.0722	0.0310	0.1538	-15.2713	-49.5886	19.0460	-656.6667	-75.7692	-253.6292	0.0000	0.0000	0.0769	0.0233	3	-5.0904	-656.6667	87.5000	0.7500	0.2500	-1970.0000
E5	preday_forecaster	q70.0	-19.0900	116	top_0.5%	230	11	219	0.0909	-0.1249	0.3067	12.0455	-989.7300	1013.8209	0.0853	0.4231	1.0271	-68.1956	70.2499	14.7222	5.0962	-387.9079	-465.0000	0.0000	0.1154	0.0698	9	0.3424	14.7222	190.9091	0.5455	0.3636	132.5000
E5	preday_forecaster	q70.0	-19.0900	116	top_1%	461	21	440	0.1905	0.0226	0.3584	244.4048	-322.6224	811.4319	0.1628	0.8077	39.7868	-44.7550	124.3286	301.9118	197.4038	-250.6048	-616.2500	0.0000	0.2308	0.1318	17	13.2623	301.9118	193.4524	0.4762	0.3810	5132.5000
E5	preday_forecaster	q70.0	-19.0900	116	top_2%	921	26	895	0.1538	0.0031	0.3046	245.4808	-366.7073	857.6688	0.2016	1.0000	49.4767	-64.3425	163.2960	303.9286	245.4808	-297.4171	-930.0000	0.0000	0.3077	0.1628	21	16.4922	303.9286	225.9615	0.4231	0.3462	6382.5000
E5	preday_forecaster	q70.0	-19.0900	116	top_5%	2303	43	2260	0.1395	0.0319	0.2472	35.1163	-360.1357	430.3683	0.3333	1.6538	11.7054	-113.6750	137.0858	50.3333	58.0769	-567.2702	-1860.0000	0.0000	0.3077	0.2326	30	3.9018	47.1875	264.3895	0.4651	0.2791	1510.0000
E5	preday_forecaster	q70.0	-19.0900	116	top_100%	46053	457	45596	0.0547	0.0326	0.0768	-1.5126	-80.0001	76.9749	3.5426	17.5769	-5.3585	-281.6345	270.9175	-8.2292	-26.5865	-1674.5596	-4748.1250	-98.7500	0.5000	0.6512	84	-1.7862	-5.9591	374.5213	0.4179	0.1838	-691.2500
E5	preday_forecaster	q80.0	39.0300	78	top_0.05%	16	2	14	0.0000	0.0000	0.0000	-55.0000	-11172.9291	11062.9291	0.0155	0.0769	-0.8527	-19.9442	18.2388	-55.0000	-4.2308	-104.3752	0.0000	0.0000	0.0385	0.0155	2	-0.2842	-55.0000	125.0000	0.5000	0.5000	-110.0000
E5	preday_forecaster	q80.0	39.0300	78	top_0.1%	31	3	28	0.0000	0.0000	0.0000	-313.3333	-2966.6359	2339.9692	0.0233	0.1154	-7.2868	-31.9691	17.3955	-313.3333	-36.1538	-164.9549	0.0000	0.0000	0.0769	0.0233	3	-2.4289	-313.3333	283.3333	0.6667	0.3333	-940.0000
E5	preday_forecaster	q80.0	39.0300	78	top_0.2%	63	6	57	0.1667	-0.2618	0.5951	470.0000	-1061.6908	2001.6908	0.0465	0.2308	21.8605	-31.2917	75.0126	470.0000	108.4615	-167.5094	0.0000	0.0000	0.0769	0.0465	6	7.2868	470.0000	277.0833	0.3333	0.5000	2820.0000
E5	preday_forecaster	q80.0	39.0300	78	top_0.5%	157	7	150	0.1429	-0.2067	0.4924	328.9286	-1033.1062	1690.9634	0.0543	0.2692	17.8488	-39.2074	74.9050	328.9286	88.5577	-227.3868	0.0000	0.0000	0.0769	0.0543	7	5.9496	328.9286	267.8571	0.4286	0.4286	2302.5000
E5	preday_forecaster	q80.0	39.0300	78	top_1%	314	13	301	0.2308	0.0015	0.4600	440.1923	-300.0420	1180.4266	0.1008	0.5000	44.3605	-21.4866	110.2076	572.2500	220.0962	-101.2351	-75.0000	0.0000	0.1154	0.0775	10	14.7868	572.2500	202.8846	0.3846	0.3846	5722.5000
E5	preday_forecaster	q80.0	39.0300	78	top_2%	627	17	610	0.2353	0.0164	0.4542	440.5882	-362.9261	1244.1026	0.1318	0.6538	58.0620	-42.0174	158.1414	499.3333	288.0769	-235.8502	-930.0000	0.0000	0.1923	0.1163	15	19.3540	499.3333	179.4118	0.3529	0.3529	7490.0000
E5	preday_forecaster	q80.0	39.0300	78	top_5%	1568	31	1537	0.1613	0.0275	0.2951	39.7581	-446.3774	525.8935	0.2403	1.1923	9.5543	-99.0479	118.1564	56.0227	47.4038	-504.2530	-1512.5000	0.0000	0.2692	0.1705	22	3.1848	53.5870	303.6290	0.4516	0.2581	1232.5000
E5	preday_forecaster	q80.0	39.0300	78	top_100%	31368	312	31056	0.0641	0.0363	0.0919	6.0377	-89.4291	101.5044	2.4186	12.0000	14.6027	-212.8784	242.0839	28.5417	72.4519	-1400.8216	-3724.3750	-352.5000	0.5000	0.5116	66	4.8676	24.1506	383.5537	0.4423	0.2019	1883.7500
E5	preday_forecaster	q90.0	166.2500	39	top_0.05%	8	2	6	0.0000	0.0000	0.0000	-55.0000	-11172.9291	11062.9291	0.0155	0.0769	-0.8527	-19.9442	18.2388	-55.0000	-4.2308	-104.3752	0.0000	0.0000	0.0385	0.0155	2	-0.2842	-55.0000	125.0000	0.5000	0.5000	-110.0000
